ID,GeoBox_0,GeoBox_1,GeoBox_2,GeoBox_3,GeoBox_4,GeoBox_5,Flags,FileDataID,WalkSpeed,RunSpeed,BloodID,FootprintTextureID,FootprintTextureLength,FootprintTextureWidth,FootprintParticleScale,FoleyMaterialID,FootstepCameraEffectID,DeathThudCameraEffectID,SoundID,SizeClass,CollisionWidth,CollisionHeight,WorldEffectScale,CreatureGeosetDataID,HoverHeight,AttachedEffectScale,ModelScale,MissileCollisionRadius,MissileCollisionPush,MissileCollisionRaise,MountHeight,OverrideLootEffectScale,OverrideNameScale,OverrideSelectionRadius,TamedPetBaseScale,MountScaleOtherIndex,MountScaleSelf,Field_11_0_0_54210_032,MountScaleOther_0,MountScaleOther_1
2599,-1.13076400757,-0.61482101679,-0.03535300121,1.10900294781,1.03863799572,2.17060089111,0,122999,2.5,8,1,1,14,14,1,0,0,0,2468,1,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,1.11704695225,0,0,0,1,0,1,0,1,1
2600,-0.5685660243,-0.75322502851,-0.00687000016,0.67503601313,1.20205795765,2.13580298424,16,122997,2.5,8,1,1,12,10,1,0,0,0,2469,1,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,1.16612994671,0,0,0,1,0,1,0,1,1
2601,-1.35139596462,-1.75463998318,-0.00221799989,0.73428398371,1.09905898571,2.58801102638,128,125041,2.5,8,1,4,18,12,1,0,0,0,2470,1,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2602,-0.17608000338,-0.2822420001,-0.07609599829,0.25929498672,0.29157599807,0.38209098577,4097,124945,2.5,8,2,4,1,1,1,0,0,0,2471,0,0.61111110449,2.03127789497,1,0,0.5,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2603,-5.51032876968,-5.16422986984,-0.01936000027,9.08876228333,5.23140096664,8.80061340332,12288,203226,2.5,8,19,0,18,12,1,0,0,0,2097,2,13.36274242401,8.85816574097,1,0,0,1,1,0,0,0,4.79232978821,0,0,0,1,0,1,0,1,1
2604,-1.33438932896,-1.15236747265,-0.01480012387,0.66788101196,1.14277791977,2.79615545273,8192,122738,2.5,8,1,1,18,12,1,0,0,0,2477,1,-20000000,-20000000,1,0,0,1,1,0,0,0,0.93502312899,0,0,0,1,0,1,0,1,1
2605,-1.33438932896,-1.15236747265,-0.01480012387,0.66788101196,1.14277791977,2.79615545273,8192,122738,2.5,8,1,1,0,0,0,0,0,0,2478,0,-20000000,-20000000,1,0,0,1,1,0,0,0,0.93502312899,0,0,0,1,0,1,0,1,1
2610,-1.72499704361,-1.81455397606,-0.08687599748,1.60532701015,1.96901905537,3.73854088783,4096,125444,2.5,8,2,1,18,12,1,0,0,0,2472,1,0.61111110449,2.03127789497,1,0,0,1.29999995232,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2611,1,1,1,-1,-1,-1,0,124640,2.5,8,3,4,18,12,1,0,0,0,1608,1,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,1.30095350742,0,0,0,1,0,1,0,1,1
2612,-1.13160657883,-0.22885766625,0.88175708055,1.48780965805,0.24537239969,1.49278759956,12288,123130,2.5,8,3,0,18,12,1,0,0,0,2474,1,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,0.03449944407,0,0,0,1,0,1,0,1,1
2613,-0.92971211672,-0.92271488905,-0.05180583149,0.85302889347,0.98712426424,2.79333615303,128,118798,2.5,8,1,1,12,14,1,0,0,0,2501,0,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,1.50424993038,0,0,0,1,0,1,0,1,1
2614,-0.92971211672,-0.92271488905,-0.05180583149,0.85302889347,0.98712426424,2.79333615303,0,118798,2.5,8,1,1,12,14,1,0,0,0,2502,0,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,1.50424993038,0,0,0,1,0,1,0,1,1
2615,-0.63244646788,-0.56327718496,-0.01209454611,0.35191848874,0.56013995409,1.99467599392,2,122965,2.5,8,1,1,18,12,1,0,0,0,2816,1,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,1.03618311882,0,0,0,1,0,1,0,1,1
2617,-1.5234940052,-1.3755749464,-0.06446900219,2.27602696419,1.3755749464,3.0662651062,12288,126314,2.5,8,3,0,18,12,1,0,0,0,2481,2,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2618,-1.96177196503,-0.60033202171,-0.03086799942,1.68920600414,0.62637799978,2.26910591125,4096,125768,2.5,8,1,7,18,12,1,0,0,0,2482,1,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,1.74318003654,0,0,0,1,0,1,0,1,1
2619,-2.42836499214,-0.65869998932,-0.03459300101,1.06561601162,0.63482397795,1.44093799591,4096,125988,2.5,8,3,7,18,12,1,0,0,0,0,1,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,1.24136996269,0,0,0,1,0,1,0,1,1
2620,-2.42836499214,-0.65869998932,-0.03459300101,1.06561601162,0.63482397795,1.44093799591,4096,125988,2.5,8,7,7,24,18,1,0,0,0,2484,0,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,1.24136996269,0,0,0,1,0,1,0,1,1
2622,-0.94571572542,-0.41510307789,-0.01277478412,0.96320152283,0.47595316172,2.19775986671,0,124025,2.5,8,4,3,18,12,1,0,0,0,2486,0,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2623,-1.03663706779,-1.39665591717,0.0212629512,1.1360104084,1.38166987896,4.36034440994,0,126101,2.5,8,3,4,18,12,1,0,0,0,2487,1,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2624,-1.24731218815,-0.75084137917,-0.00409674644,1.94401741028,0.82018595934,2.42081546783,0,125876,2.5,8,1,3,18,12,1,0,0,0,2488,1,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,0,0,0,0,1.5,0,1,0,1,1
2625,-1.24731218815,-0.75084137917,-0.00409674644,1.94401741028,0.82018595934,2.42081546783,0,125876,2.5,8,1,3,18,12,1,0,0,0,2488,0,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2626,-2.42836499214,-0.65869998932,-0.03459300101,1.06561601162,0.63482397795,1.44093799591,4096,125989,2.5,8,7,7,24,18,1,0,0,0,2489,0,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,1.24136996269,0,0,0,1,0,1,0,1,1
2627,-0.81157201529,-0.9876729846,-0.01657599956,0.79605197906,0.96555900574,2.14697599411,8192,126286,2.5,8,1,0,18,12,1,0,0,0,2490,1,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2628,-0.9139289856,-1.24582004547,-0.07683700323,1.61667299271,0.56663799286,2.1609210968,0,122968,2.5,8,3,1,18,12,1,0,0,0,2491,2,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,0.87650698423,0,0,0,1,0,1,0,1,1
2629,-0.70221042633,-0.71230614185,-0.03355823085,0.36817622185,0.73733115196,2.02293276787,128,122971,2.5,8,3,1,18,12,1,0,0,0,2492,1,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2630,-0.56693202257,-0.76567000151,-0.00883699954,0.67272102833,0.65080499649,2.36374592781,0,126597,2.5,8,1,4,18,12,1,0,0,0,2493,1,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,1.50425004959,0,0,0,1,0,1,0,1,1
2631,-1.6231058836,-3.44023609161,0.46555149555,2.21004533768,3.48322963715,4.59710073471,4097,123715,2.5,8,1,4,18,12,1,0,0,0,2494,1,0.61111110449,2.03127789497,1,0,1,1,1,0,0,0,0.87221318483,0,0,0,1,0,1,0,1,1
2632,-0.50238001347,-0.26621899009,-0.00629399996,0.34972000122,0.26621800661,0.57881999016,4096,126501,2.5,8,1,7,4,3,1,0,0,0,2495,0,0.61111110449,2.03127789497,1,0,0,0.30000001192,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2633,-1.39875125885,-0.65903270245,-0.0022766185,2.00206828117,0.61867028475,2.97633075714,0,124348,2.5,8,2,6,18,12,1,0,0,0,2496,1,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,1.07849943638,0,0,0,1,0,1,0,1,1
2634,-0.71691602468,-0.52907902002,-0.001774,0.3753579855,0.52909702063,2.01946902275,0,124342,2.5,8,2,1,18,12,1,0,0,0,2497,0,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,1.03618001938,0,0,0,1,0,1,0,1,1
2636,0,0,0,0,0,0,8339,124639,2.5,8,1,1,18,12,1,0,0,0,2101,1,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,1.30095005035,0,0,0,1,0,1,0,1,1
2637,1,1,1,-1,-1,-1,12288,123266,2.5,8,18,0,18,12,1,0,0,0,2498,0,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2638,-1.86228430271,-1.17722201347,-0.02234169655,1.75350654125,1.19243741035,2.48389196396,0,123058,2.5,8,1,7,18,12,2,0,0,0,2499,1,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,1.98350584507,0,0,0,1,0,1,0,1,1
2639,-2.30624675751,-1.16212189198,-0.23005396128,2.24436616898,1.20205545425,3.30456852913,4096,124410,2.5,8,3,5,24,16,1,0,0,0,6019,0,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,1.88128709793,0,0,0,1,0,1,0,1,1
2640,-2.98434090614,-1.38298594952,-0.03871399909,2.39211010933,1.38427305222,1.66215503216,12288,122977,2.5,8,3,5,24,15,1,0,0,0,2503,0,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2641,-1.25354301929,-1.25354301929,-0.30155301094,1.25354301929,1.25354301929,7.01953220367,12288,125453,0,0,11,0,18,12,1,0,0,0,2504,0,2.50708556175,3.56431794167,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2642,-2.82357788086,-1.78109395504,-1.21290504932,6.52505111694,1.73035395145,5.92639112473,8195,124328,2.5,8,19,0,18,12,1,0,0,0,2505,1,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2643,-2.77210950851,-3.51691913605,1.41396951675,2.66892623901,3.56248283386,5.628865242,12288,123979,2.5,20,19,0,18,12,1,0,0,0,2512,0,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,0.4268860817,0,0,0,1,0,1,0,1,1
2644,-1.86951673031,-1.66716611385,-0.01062501967,1.66779208183,1.22308409214,2.43952703476,8192,125349,2.5,8,2,1,18,12,1,0,0,0,2513,0,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2646,-4.03532075882,-6.27873039246,-0.00725823361,3.57418465614,6.9059419632,15.86604881287,0,125244,0,0,1,1,18,12,1,0,24,23,2514,3,0.61111110449,2.03127789497,0.30000001192,0,0,1,1,0,0,0,9.31358528137,0,0,0,1,0,1,0,1,1
2647,-1.39875102043,-0.61866998672,-0.00227700011,2.00206899643,0.61866998672,2.66871190071,12288,124345,2.5,8,3,6,18,12,1,0,0,0,428,1,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,1.86572003365,0,0,0,1,0,1,0,1,1
2648,-0.53722423315,-0.95175492764,-0.03046555817,1.46293258667,0.95182406902,0.96463984251,12288,123291,2.5,8,1,0,18,12,1,0,0,0,2515,1,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2649,-0.52418172359,-0.47089254856,-0.00254804501,0.42839002609,0.51741719246,2.22750139236,0,124494,2.5,8,1,4,18,12,1,0,0,0,2503,0,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,1.16668903828,0,0,0,1,0,1,0,1,1
2650,-13.58263015747,-11.82970046997,-0.39061176777,6.81527090073,12.17871856689,7.52452611923,0,125435,2.5,8,3,5,18,12,2,0,0,0,2516,2,0.61111110449,2.03127789497,0.40000000596,0,1,4,1,0,0,0,6.92926454544,0,0,0,1,0,1,0,1,1
2651,-3.56014299393,-3.5850610733,0.55209898949,3.5866549015,3.56173801422,8.2054567337,12288,125448,0,0,11,0,12,18,1,0,0,0,2517,0,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1
2652,-1.72776305676,-0.78811484575,-0.00878259912,1.15819978714,0.7968544364,1.23082304001,12288,199886,2.5,8,3,0,18,12,1,0,0,0,2518,0,2.87657904625,1.19956469536,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2653,-1.190969944,-1.31938397884,0.27156400681,1.58883595467,1.64756596088,4.55188989639,12288,125980,2.5,8,13,0,18,12,1,0,0,0,2519,0,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2654,-8.20651435852,-2.36760663986,-0.06696748734,2.08432102203,2.71628260612,4.47828102112,0,123133,2.5,8,2,5,18,12,1,0,26,23,5094,3,0.61111110449,2.03127789497,0.20000000298,0,0,1,1,0,0,0,0,0,0,2,1,0,1,0,1,1
2655,-2.40895104408,-2.47640800476,0.80546098948,2.46561002731,2.50022101402,8.0607585907,4096,125051,0,0,7,0,18,12,1,0,0,0,2521,2,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2656,-3.18379878998,-2.16181850433,0.94294941425,1.64340043068,2.15878605843,3.74338817596,12291,124315,0,0,3,4,18,12,1,0,0,0,2523,0,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,0.07361528277,0,0,0,1,0,1,0,1,1
2657,-3.18379878998,-2.16181850433,0.94294965267,1.64340043068,2.15878629684,3.74339270592,12291,124313,0,0,3,4,18,12,1,0,0,0,2523,0,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,0.07361529022,0,0,0,1,0,1,0,1,1
2658,-0.36651000381,-0.36225399375,-0.18777500093,0.36651399732,0.37077000737,0.19171600044,12288,166570,2.5,8,13,0,18,12,1,0,0,0,2524,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2659,-1.1250629425,-1.48426103592,0.114132002,1.85737895966,1.49818098545,3.3236219883,4096,123944,2.5,8,5,0,18,12,1,0,0,0,2525,0,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2660,-1.9397367239,-2.29198002815,-0.13340483606,2.09807467461,2.11703109741,4.12259149551,1,122957,2.5,8,3,4,18,12,1,0,0,0,2526,1,0.61111110449,2.03127789497,0.5,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2661,-1.07223105431,-2.1603410244,-0.19328700006,2.65241599083,2.0306930542,4.29607009888,12290,123869,2.5,8,19,1,18,12,1,0,0,0,2527,2,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2662,-3.48508191109,-5.0597410202,-2.00665998459,3.56440401077,6.23062610626,12.14907646179,12288,165834,2.5,8,7,0,18,12,1,0,0,0,2528,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2663,-1.15069484711,-1.04313325882,-0.00432931073,1.04453718662,1.17106604576,2.89919018745,12288,201018,0,0,19,0,18,12,1,0,0,0,2529,0,-20000000,-20000000,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2664,-1.62761199474,-2.01438593864,-0.25124999881,1.10003101826,2.11010098457,3.82524204254,8192,124417,2.5,8,3,1,18,12,1,0,0,0,2530,1,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2665,-1.86951673031,-1.66716611385,-0.01062501967,1.66779208183,1.22308409214,2.43952703476,8192,125349,2.5,8,2,4,18,12,1,0,0,0,2513,0,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2666,-1.37733328342,-0.80794680119,-0.01990177296,1.87160778046,0.78294932842,3.33113050461,4096,123987,2.5,8,1,6,18,12,1,0,0,0,4046,1,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,2.06508564949,0,0,0,1,0,1,0,1,1
2667,-1.600440979,-2.72035598755,-2.72035694122,1.600440979,2.72035598755,2.72035598755,12288,166553,0,0,1,0,18,12,1,0,0,0,2532,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2668,-6.31067800522,-5.52834510803,-0.22026799619,9.23258781433,5.52717399597,7.65841007233,8211,125882,2.5,8,19,0,18,12,1,0,0,0,2533,2,7.77777862549,8.33333301544,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2669,-4.42535591125,-4.12394571304,0.44334745407,3.37740182877,4.30144786835,4.91287899017,4096,123522,2.5,20,1,0,18,12,1,0,0,0,2228,0,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,2.35259032249,0,0,0,1,0,1,0,1,1
2670,-10.39515686035,-10.42681026459,0.00129199994,10.47529220581,10.44363880157,2.00596308708,12307,201111,2.5,8,1,0,18,12,1,0,0,0,2535,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2671,-0.28360500932,-0.57392299175,-0.0544189997,0.36179599166,0.57753401995,1.49432504177,12288,200958,0,0,19,0,18,12,1,0,0,0,2536,0,0.53639680147,1.66801524162,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2672,-2.77210950851,-3.51691913605,1.41396951675,2.66892623901,3.56248283386,5.628865242,12288,123979,2.5,8,3,4,18,12,1,0,0,0,2537,1,0.61111110449,2.03127789497,1,0,3,1,1,0,0,0,0.4268860817,0,0,0,1,0,1,0,1,1
2673,-0.47490000725,-0.53754097223,0.52440202236,0.93930399418,0.54100102186,3.87291193008,12288,200412,0,0,9,0,18,12,1,0,0,0,2538,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2674,-0.27904000878,-0.39810499549,0.00030700001,0.28386801481,0.38021200895,0.44167000055,4096,125741,2.5,8,3,5,4,3,1,0,0,0,2542,0,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2675,-0.47872060537,-0.51257705688,-0.00467829127,0.32066386938,0.47336101532,2.17089080811,128,124656,2.5,8,1,1,18,12,1,0,0,0,2539,1,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,1.16613161564,0,0,0,1,0,1,0,1,1
2676,-5.58523702621,-2.5132420063,1.04699504375,0.86274302006,2.32773995399,3.53173995018,12288,123538,2.5,8,3,4,18,12,1,0,0,0,2540,0,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2677,-0.95060199499,-0.86048698425,-0.00449799979,0.88358598948,0.88642001152,2.16512799263,0,123862,2.5,8,1,1,12,14,1,0,0,0,2541,1,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,1.16612994671,0,0,0,1,0,1,0,1,1
2678,-0.82666498423,-0.49224200845,0.00047500001,0.32610300183,0.38672500849,2.23230004311,0,123847,2.5,8,1,1,18,12,1,0,0,0,2543,0,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,1.15801000595,0,0,0,1,0,1,0,1,1
2679,-5.18877267838,-5.21197652817,-0.91410762072,5.16437387466,5.14117050171,6.09142684937,12288,200080,0,0,5,0,18,12,1,0,0,0,2545,0,10.0727930069,6.47176027298,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2680,-13.58263015747,-11.82970046997,-0.39061176777,6.81527090073,12.17871856689,7.52452611923,0,125435,4,20,3,5,18,12,1,0,0,0,2516,1,0.61111110449,2.03127789497,1,0,5,1,1,0,0,0,6.92926454544,0,0,0,1,0,1,0,1,1
2681,-1.35139596462,-1.19324994087,-0.00221799989,0.60583400726,1.09905898571,2.58801102638,0,125044,2.5,8,1,4,18,12,1,0,0,0,2546,1,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2682,-1.35139596462,-1.75463998318,-0.00221799989,0.73428398371,1.09905898571,2.58801102638,0,125045,2.5,8,1,4,18,12,1,0,0,0,2547,1,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2684,-0.98864901066,-0.61335599422,-0.11045199633,0.82755601406,0.62554401159,1.51013100147,12288,200974,0,0,2,0,18,12,1,0,0,0,2549,0,1.34776127338,1.58693480492,0.31000000238,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2685,-17.3865146637,-21.49605560303,-6.37347316742,17.65647506714,21.45243263245,53.36195373535,12288,201077,0,0,11,0,18,12,1,0,0,0,2550,4,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2686,-0.52114057541,-0.45581126213,0.00011972789,0.3656693697,0.48979866505,2.3939473629,128,123788,2.5,8,3,3,7,4,1,0,0,0,2551,2,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,1.28672611713,0,0,0,1,0,1,0,1,1
2687,-2.39032506943,-2.15101790428,-3.08806180954,2.29782581329,2.46645951271,3.63532423973,0,124682,2.5,8,3,0,18,12,1,0,0,23,2552,4,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2688,-1.35036504269,-0.89060801268,0.003639,1.3365650177,0.90197598934,0.04298200086,12288,200537,0,0,20,0,18,12,1,0,0,0,2553,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2689,-20.14612197876,-9.70713615417,-0.69743198156,9.73264694214,9.76749038696,13.75951576233,4096,124084,2.5,8,20,5,18,12,1,0,24,23,2554,2,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,8.13903045654,0,0,0,1,0,1,0,1,1
2690,-0.95060199499,-0.86048698425,-0.05701699853,0.88358598948,0.88642001152,2.18344688416,0,123852,2.5,8,1,1,18,12,1,0,0,0,2555,0,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,1.16612994671,0,0,0,1,0,1,0,1,1
2691,-0.82666498423,-0.49224200845,0.00047500001,0.32610300183,0.30394899845,1.98562002182,0,123856,2.5,8,1,1,18,12,1,0,0,0,2556,0,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,1.15801000595,0,0,0,1,0,1,0,1,1
2692,-1.30643200874,-1.53579998016,0.46093198657,0.90990197659,1.56332504749,3.64294791222,0,126350,2.5,8,7,0,18,12,1,0,0,0,2557,2,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2693,1,1,1,-1,-1,-1,12307,124289,2.5,8,14,0,18,12,1,0,0,0,2558,0,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2694,-32.62370300293,-13.55788803101,-5.82774877548,39.06077957153,13.87159919739,44.43937683105,12291,126391,2.5,8,3,0,18,12,1,0,0,0,2559,2,66.19165039063,24.54769706726,1,0,0,1,1,0,0,0,4.94948005676,0,0,0,1,0,1,0,1,1
2695,-1.24704897404,-1.44173598289,-0.33270800114,1.25709497929,1.4498000145,2.31808996201,12288,191644,0,0,20,0,18,12,1,0,0,0,2560,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2696,-7.81283903122,-7.92149686813,0,7.99811220169,7.89313077927,9.22567558289,12305,166502,2.5,8,3,0,18,12,1,0,0,0,2561,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2697,1,1,1,-1,-1,-1,12288,166981,2.5,8,3,0,18,12,1,0,0,0,2562,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2698,-20.14612197876,-9.70713996887,-0.69743102789,10.12155246735,9.76749038696,13.75951766968,4096,123534,2.5,8,3,5,30,20,2,0,24,23,2563,3,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,8.13903045654,0,0,0,1,0,1,0,1,1
2699,-0.33381223679,-0.55867236853,-1.453904e-05,0.38367527723,0.55157721043,2.04287910461,0,4238520,2.5,8,1,1,12,10,1,0,0,0,2564,1,0.61111110449,2.03127789497,1,824,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2700,-6.37094593048,-5.8844871521,-0.02133700065,2.78907704353,4.89173078537,14.71749591827,0,124973,2.5,8,11,1,18,12,1,0,24,23,2771,3,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2701,-5.22828102112,-4.88236808777,-0.81398499012,5.44880151749,4.90424776077,4.42645120621,12288,123975,2.5,8,3,4,18,12,1,0,0,0,2566,0,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,-0.2500089705,0,0,0,1,0,1,0,1,1
2702,-40.65521240234,-46.09107208252,-20.38015365601,40.37092971802,46.09576797485,294.17520141602,12288,193508,0,0,5,0,18,12,1,0,0,0,2567,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2703,-2.40895104408,-2.47640800476,0.80546098948,2.46561002731,2.50022101402,8.0607585907,4096,125051,0,0,7,0,18,12,1,0,0,0,2568,2,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2704,-0.57699841261,-0.94571202993,-0.01652701385,1.12843835354,0.96773660183,2.10308361053,0,123382,2.5,8,1,7,18,12,1,0,0,0,5067,1,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2705,-3.56014299393,-3.5850610733,0.55209898949,3.5866549015,3.56173706055,8.2054567337,12289,124022,2.5,8,13,0,18,12,1,0,0,0,0,2,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2706,-16.72644996643,-19.1748046875,-5.7805762291,21.28048324585,18.6430015564,49.0977973938,1,124014,2.5,8,13,0,18,12,1,0,0,0,2571,0,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2708,-1.58704197407,-3.40195202827,0.50455802679,2.25263094902,3.43544101715,4.46790122986,4096,122961,0,0,1,0,18,12,1,0,0,0,2572,0,0.61111110449,2.03127789497,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2709,-0.43397301435,-0.45581099391,0.00012,0.36566901207,0.45066601038,2.40896391869,19,123931,2.5,8,3,3,10,10,1,0,0,0,2573,1,0.71144086123,2.464417696,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2710,-6.45147895813,-10.21152305603,-0.55122101307,2.74952292442,10.21095085144,11.51260757446,4096,123636,45,45,1,1,18,12,1,0,0,20,508,0,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,2.60072588921,0,0,0,1,0,1,0,1,1
2711,-6.45147895813,-10.21152305603,-0.55122101307,2.74952292442,10.21095085144,11.51260757446,4096,123636,20,20,1,1,18,12,1,0,0,20,508,2,0.61111110449,2.03127789497,1,0,0,1,1,0,0,0,2.60072588921,0,0,0,1,0,1,0,1,1
2713,-2.57147145271,-2.30752968788,-0.19689764082,2.07909536362,2.30699563026,3.30459070206,4096,125131,2.5,8,3,1,6,4,1,0,0,0,2575,0,0.61111110449,2.03127789497,1,0,0,1.5,1,0,0,0,0,0,0,0,1,0,1,0,1,1
2714,-2.57378077507,-2.31431460381,-0.19942772388,2.03808927536,2.30704927444,3.30322957039,4096,125108,2.5,8,3,6,7,7,1,0,0,0,2576,1,0.61111110449,2.03127789497,1,0,0,1.5,1,0,0,0,0,0,0,0,1,0,1,0,1,1
