ID,ItemLevel,Cloth,Leather,Mail,Plate
421,421,1367.2662353516,2347.8540039062,3462.158203125,5207.9018554688
422,422,1378.2893066406,2366.7827148438,3490.0708007812,5249.888671875
423,423,1389.4156494141,2385.888671875,3518.2446289062,5292.2685546875
424,424,1400.6461181641,2405.1735839844,3546.6821289062,5335.0454101562
425,425,1411.9816894531,2424.6389160156,3575.3857421875,5378.22265625
426,426,1423.4234619141,2444.2866210938,3604.3581542969,5421.8037109375
427,427,1434.9722900391,2464.1179199219,3633.6018066406,5465.7934570312
428,428,1446.6291503906,2484.1352539062,3663.119140625,5510.1943359375
429,429,1458.3952636719,2504.3395996094,3692.9128417969,5555.0112304688
430,430,1470.2713623047,2524.7333984375,3722.9855957031,5600.2470703125
431,431,1482.2587890625,2545.3178710938,3753.3395996094,5645.9072265625
432,432,1494.3583984375,2566.0952148438,3783.9777832031,5691.994140625
433,433,1506.5711669922,2587.0668945312,3814.9028320312,5738.5126953125
434,434,1518.8983154297,2608.2348632812,3846.1174316406,5785.466796875
435,435,1531.3409423828,2629.6010742188,3877.6242675781,5832.8603515625
436,436,1543.8999023438,2651.1674804688,3909.42578125,5880.697265625
437,437,1556.5765380859,2672.935546875,3941.5251464844,5928.982421875
438,438,1569.3718261719,2694.9074707031,3973.9250488281,5977.7197265625
439,439,1582.2868652344,2717.0849609375,4006.6281738281,6026.9125976562
440,440,1595.3227539062,2739.4702148438,4039.6374511719,6076.56640625
441,441,1608.4807128906,2762.0646972656,4072.9558105469,6126.6850585938
442,442,1621.7618408203,2784.87109375,4106.5859375,6177.2729492188
443,443,1635.1673583984,2807.890625,4140.5307617188,6228.333984375
444,444,1648.6982421875,2831.1259765625,4174.7939453125,6279.873046875
445,445,1662.3558349609,2854.5786132812,4209.376953125,6331.8950195312
446,446,1676.1413574219,2878.2509765625,4244.2841796875,6384.4038085938
447,447,1690.0559082031,2902.1447753906,4279.5185546875,6437.4038085938
448,448,1704.1005859375,2926.2622070312,4315.08203125,6490.8999023438
449,449,1718.2768554688,2950.60546875,4350.9790039062,6544.8974609375
450,450,1732.5858154297,2975.1765136719,4387.2114257812,6599.3999023438
451,451,1747.0286865234,2999.9777832031,4423.7836914062,6654.4125976562
452,452,1761.6068115234,3025.0109863281,4460.6977539062,6709.9404296875
453,453,1776.3212890625,3050.2788085938,4497.9575195312,6765.9877929688
454,454,1791.1735839844,3075.7829589844,4535.56640625,6822.5600585938
455,455,1806.1649169922,3101.5258789062,4573.5268554688,6879.662109375
456,456,1821.2966308594,3127.509765625,4611.8427734375,6937.2983398438
457,457,1836.5699462891,3153.7370605469,4650.517578125,6995.4741210938
458,458,1851.9862060547,3180.2097167969,4689.5541992188,7054.1948242188
459,459,1867.5467529297,3206.9301757812,4728.9565429688,7113.46484375
460,460,1883.2530517578,3233.9006347656,4768.7275390625,7173.2895507812
461,461,1899.1063232422,3261.1237792969,4808.87109375,7233.6748046875
462,462,1915.1080322266,3288.6015625,4849.3901367188,7294.625
463,463,1931.2595214844,3316.3369140625,4890.2880859375,7356.1455078125
464,464,1947.5621337891,3344.3315429688,4931.5693359375,7418.2421875
465,465,1964.0174560547,3372.5883789062,4973.2373046875,7480.9204101562
466,466,1980.6267089844,3401.1096191406,5015.294921875,7544.1850585938
467,467,1997.3916015625,3429.8979492188,5057.7465820312,7608.0419921875
468,468,2014.3132324219,3458.9558105469,5100.5952148438,7672.4965820312
469,469,2031.3934326172,3488.2856445312,5143.8452148438,7737.5546875
470,470,2048.6335449219,3517.8901367188,5187.5,7803.2216796875
471,471,2066.0349121094,3547.771484375,5231.5634765625,7869.5034179688
472,472,2083.5991210938,3577.9328613281,5276.0390625,7936.4057617188
473,473,2101.3278808594,3608.3762207031,5320.931640625,8003.9340820312
474,474,2119.22265625,3639.1049804688,5366.2436523438,8072.0947265625
475,475,2137.2846679688,3670.12109375,5411.98046875,8140.8935546875
476,476,2155.5161132812,3701.427734375,5458.1455078125,8210.3359375
477,477,2173.91796875,3733.0270996094,5504.7421875,8280.4287109375
478,478,2192.4921875,3764.9226074219,5551.775390625,8351.177734375
479,479,2211.240234375,3797.1166992188,5599.2490234375,8422.5888671875
480,480,2230.1638183594,3829.6118164062,5647.1665039062,8494.6689453125
481,481,2249.2646484375,3862.4113769531,5695.533203125,8567.423828125
482,482,2268.5439453125,3895.5180664062,5744.3520507812,8640.8583984375
483,483,2288.0041503906,3928.9345703125,5793.6284179688,8714.9814453125
484,484,2307.6462402344,3962.6638183594,5843.3657226562,8789.798828125
485,485,2327.4721679688,3996.7087402344,5893.5688476562,8865.3154296875
486,486,2347.4838867188,4031.0725097656,5944.2416992188,8941.5400390625
487,487,2367.6828613281,4065.7580566406,5995.388671875,9018.4775390625
488,488,2388.0708007812,4100.7680664062,6047.0151367188,9096.134765625
489,489,2408.6496582031,4136.1059570312,6099.1245117188,9174.51953125
490,490,2429.4211425781,4171.7744140625,6151.7211914062,9253.638671875
491,491,2450.3872070312,4207.7768554688,6204.8110351562,9333.4970703125
492,492,2471.5495605469,4244.1166992188,6258.3974609375,9414.1044921875
493,493,2492.9096679688,4280.7963867188,6312.4853515625,9495.46484375
494,494,2514.4699707031,4317.8193359375,6367.080078125,9577.587890625
495,495,2536.2321777344,4355.1889648438,6422.185546875,9660.4794921875
496,496,2558.1979980469,4392.9086914062,6477.806640625,9744.1474609375
497,497,2580.3693847656,4430.9809570312,6533.9487304688,9828.5986328125
498,498,2602.7485351562,4469.41015625,6590.6162109375,9913.83984375
499,499,2625.3369140625,4508.1987304688,6647.814453125,9999.87890625
500,500,2648.13671875,4547.3505859375,6705.5478515625,10086.723632812
501,501,2671.1501464844,4586.8686523438,6763.8217773438,10174.380859375
502,502,2694.37890625,4626.7568359375,6822.6411132812,10262.859375
503,503,2717.8251953125,4667.0185546875,6882.0107421875,10352.166015625
504,504,2741.4909667969,4707.6572265625,6941.9365234375,10442.30859375
505,505,2765.3781738281,4748.67578125,7002.4233398438,10533.294921875
506,506,2789.4890136719,4790.0791015625,7063.4765625,10625.1328125
507,507,2813.8256835938,4831.869140625,7125.1010742188,10717.830078125
508,508,2838.3898925781,4874.05078125,7187.3022460938,10811.396484375
509,509,2863.1843261719,4916.6274414062,7250.0859375,10905.836914062
510,510,2888.2106933594,4959.6025390625,7313.45703125,11001.162109375
511,511,2913.4714355469,5002.9799804688,7377.4213867188,11097.379882812
512,512,2938.9685058594,5046.763671875,7441.9848632812,11194.498046875
513,513,2964.7043457031,5090.9565429688,7507.15234375,11292.526367188
514,514,2990.6811523438,5135.5639648438,7572.9301757812,11391.470703125
515,515,3016.9011230469,5180.5883789062,7639.3237304688,11491.342773438
516,516,3043.3664550781,5226.0341796875,7706.3388671875,11592.1484375
517,517,3070.0795898438,5271.9057617188,7773.9809570312,11693.8984375
518,518,3097.0427246094,5318.2065429688,7842.2563476562,11796.6015625
519,519,3124.2583007812,5364.9409179688,7911.1708984375,11900.264648438
520,520,3151.7287597656,5412.1127929688,7980.7309570312,12004.899414062
521,521,3179.4562988281,5459.7260742188,8050.9418945312,12110.512695312
522,522,3207.4431152344,5507.78515625,8121.8095703125,12217.115234375
523,523,3235.6923828125,5556.2939453125,8193.3408203125,12324.715820312
524,524,3264.2058105469,5605.2568359375,8265.5419921875,12433.323242188
525,525,3292.9860839844,5654.6782226562,8338.4189453125,12542.947265625
526,526,3322.0358886719,5704.5625,8411.978515625,12653.59765625
527,527,3351.3576660156,5754.9130859375,8486.2265625,12765.284179688
528,528,3380.9538574219,5805.7353515625,8561.1689453125,12878.015625
529,529,3410.8271484375,5857.0336914062,8636.8134765625,12991.802734375
530,530,3440.9799804688,5908.8120117188,8713.166015625,13106.654296875
531,531,3471.4152832031,5961.0747070312,8790.2333984375,13222.58203125
532,532,3502.1352539062,6013.8271484375,8868.021484375,13339.59375
533,533,3533.1430664062,6067.0727539062,8946.5390625,13457.702148438
534,534,3564.4409179688,6120.8173828125,9025.791015625,13576.915039062
535,535,3596.0317382812,6175.0649414062,9105.7841796875,13697.244140625
536,536,3627.9184570312,6229.8203125,9186.5263671875,13818.700195312
537,537,3660.103515625,6285.087890625,9268.025390625,13941.29296875
538,538,3692.58984375,6340.8735351562,9350.2861328125,14065.033203125
539,539,3725.3803710938,6397.1806640625,9433.3173828125,14189.931640625
540,540,3758.4777832031,6454.0151367188,9517.1259765625,14316
541,541,3791.8850097656,6511.3818359375,9601.7197265625,14443.248046875
542,542,3825.6049804688,6569.2856445312,9687.1044921875,14571.686523438
543,543,3859.640625,6627.7309570312,9773.2880859375,14701.328125
544,544,3893.9951171875,6686.7241210938,9860.279296875,14832.18359375
545,545,3928.6708984375,6746.2690429688,9948.0849609375,14964.262695312
546,546,3963.6713867188,6806.37109375,10036.711914062,15097.579101562
547,547,3998.9992675781,6867.0361328125,10126.168945312,15232.143554688
548,548,4034.658203125,6928.2690429688,10216.462890625,15367.967773438
549,549,4070.6508789062,6990.0751953125,10307.602539062,15505.063476562
550,550,4106.98046875,7052.4599609375,10399.595703125,15643.44140625
551,551,4143.6499023438,7115.4287109375,10492.44921875,15783.116210938
552,552,4180.6625976562,7178.986328125,10586.172851562,15924.09765625
553,553,4218.0219726562,7243.1396484375,10680.7734375,16066.3984375
554,554,4255.7309570312,7307.8930664062,10776.258789062,16210.032226562
555,555,4293.7934570312,7373.2529296875,10872.638671875,16355.010742188
556,556,4332.2114257812,7439.224609375,10969.920898438,16501.345703125
557,557,4370.9897460938,7505.8134765625,11068.11328125,16649.05078125
558,558,4410.130859375,7573.0258789062,11167.225585938,16798.138671875
559,559,4449.6381835938,7640.8676757812,11267.265625,16948.62109375
560,560,4489.5151367188,7709.3442382812,11368.241210938,17100.513671875
561,561,4529.765625,7778.4624023438,11470.163085938,17253.826171875
562,562,4570.3930664062,7848.2270507812,11573.038085938,17408.576171875
563,563,4611.4008789062,7918.64453125,11676.876953125,17564.7734375
564,564,4652.7919921875,7989.7216796875,11781.688476562,17722.43359375
565,565,4694.5712890625,8061.4638671875,11887.478515625,17881.568359375
566,566,4736.7412109375,8133.8779296875,11994.260742188,18042.193359375
567,567,4779.3061523438,8206.9697265625,12102.041992188,18204.322265625
568,568,4822.2690429688,8280.74609375,12210.833007812,18367.96875
569,569,4865.634765625,8355.212890625,12320.641601562,18533.1484375
570,570,4909.40625,8430.3759765625,12431.478515625,18699.873046875
571,571,4953.5869140625,8506.2431640625,12543.352539062,18868.158203125
572,572,4998.181640625,8582.8212890625,12656.274414062,19038.017578125
573,573,5043.1938476562,8660.115234375,12770.252929688,19209.46875
574,574,5088.6274414062,8738.1328125,12885.298828125,19382.525390625
575,575,5134.486328125,8816.8818359375,13001.420898438,19557.201171875
576,576,5180.7744140625,8896.3671875,13118.630859375,19733.51171875
577,577,5227.4956054688,8976.5966796875,13236.938476562,19911.47265625
578,578,5274.6547851562,9057.5771484375,13356.3515625,20091.099609375
579,579,5322.2548828125,9139.3154296875,13476.883789062,20272.408203125
580,580,5370.30078125,9221.8193359375,13598.544921875,20455.4140625
581,581,5418.7958984375,9305.0947265625,13721.34375,20640.1328125
582,582,5467.7456054688,9389.150390625,13845.29296875,20826.58203125
583,583,5517.1533203125,9473.9931640625,13970.401367188,21014.775390625
584,584,5567.0234375,9559.6298828125,14096.681640625,21204.73046875
585,585,5617.3608398438,9646.0673828125,14224.14453125,21396.462890625
586,586,5668.1689453125,9733.3154296875,14352.799804688,21589.9921875
587,587,5719.4526367188,9821.37890625,14482.659179688,21785.33203125
588,588,5771.216796875,9910.267578125,14613.735351562,21982.5
589,589,5823.4653320312,9999.98828125,14746.037109375,22181.513671875
590,590,5876.203125,10090.548828125,14879.578125,22382.390625
591,591,5929.4340820312,10181.95703125,15014.369140625,22585.1484375
592,592,5983.1640625,10274.220703125,15150.421875,22789.8046875
593,593,6037.396484375,10367.348632812,15287.749023438,22996.375
594,594,6092.13671875,10461.34765625,15426.360351562,23204.880859375
595,595,6147.3891601562,10556.227539062,15566.26953125,23415.337890625
596,596,6203.1591796875,10651.994140625,15707.489257812,23627.763671875
597,597,6259.451171875,10748.658203125,15850.030273438,23842.1796875
598,598,6316.2700195312,10846.227539062,15993.905273438,24058.6015625
599,599,6373.62109375,10944.708984375,16139.127929688,24277.05078125
600,600,6431.5087890625,11044.11328125,16285.709960938,24497.54296875
601,601,6489.9379882812,11144.448242188,16433.6640625,24720.1015625
602,602,6548.9145507812,11245.721679688,16583.001953125,24944.7421875
603,603,6608.443359375,11347.943359375,16733.73828125,25171.486328125
604,604,6668.5288085938,11451.122070312,16885.88671875,25400.3515625
605,605,6729.1772460938,11555.266601562,17039.458984375,25631.361328125
606,606,6790.3930664062,11660.385742188,17194.46875,25864.53125
607,607,6852.1821289062,11766.489257812,17350.9296875,26099.884765625
608,608,6914.5498046875,11873.5859375,17508.85546875,26337.44140625
609,609,6977.5009765625,11981.685546875,17668.2578125,26577.22265625
610,610,7041.0415039062,12090.796875,17829.154296875,26819.248046875
611,611,7105.1767578125,12200.928710938,17991.556640625,27063.5390625
612,612,7169.9125976562,12312.092773438,18155.478515625,27310.1171875
613,613,7235.2543945312,12424.296875,18320.935546875,27559.001953125
614,614,7301.2080078125,12537.55078125,18487.94140625,27810.21875
615,615,7367.7788085938,12651.865234375,18656.509765625,28063.78515625
616,616,7434.97265625,12767.25,18826.65625,28319.7265625
617,617,7502.7954101562,12883.71484375,18998.396484375,28578.064453125
618,618,7571.2534179688,13001.271484375,19171.744140625,28838.818359375
619,619,7640.3520507812,13119.92578125,19346.712890625,29102.015625
620,620,7710.09765625,13239.69140625,19523.322265625,29367.67578125
621,621,7780.49609375,13360.579101562,19701.58203125,29635.822265625
622,622,7851.5532226562,13482.59765625,19881.51171875,29906.478515625
623,623,7923.2758789062,13605.759765625,20063.126953125,30179.669921875
624,624,7995.669921875,13730.073242188,20246.44140625,30455.416015625
625,625,8068.7416992188,13855.55078125,20431.470703125,30733.74609375
626,626,8142.4970703125,13982.204101562,20618.234375,31014.6796875
627,627,8216.943359375,14110.041992188,20806.744140625,31298.244140625
628,628,8292.0859375,14239.076171875,20997.01953125,31584.462890625
629,629,8367.9326171875,14369.319335938,21189.076171875,31873.361328125
630,630,8444.4892578125,14500.780273438,21382.9296875,32164.96484375
631,631,8521.76171875,14633.47265625,21578.599609375,32459.296875
632,632,8599.7587890625,14767.407226562,21776.099609375,32756.384765625
633,633,8678.4853515625,14902.595703125,21975.44921875,33056.25390625
634,634,8757.9482421875,15039.049804688,22176.6640625,33358.9296875
635,635,8838.15625,15176.78125,22379.763671875,33664.4375
636,636,8919.1142578125,15315.801757812,22584.763671875,33972.8046875
637,637,9000.830078125,15456.123046875,22791.68359375,34284.0625
638,638,9083.3115234375,15597.758789062,23000.5390625,34598.23046875
639,639,9166.564453125,15740.719726562,23211.3515625,34915.33984375
640,640,9250.5966796875,15885.01953125,23424.13671875,35235.41796875
641,641,9335.416015625,16030.669921875,23638.912109375,35558.4921875
642,642,9421.0283203125,16177.68359375,23855.69921875,35884.59375
643,643,9507.443359375,16326.073242188,24074.515625,36213.7421875
644,644,9594.666015625,16475.8515625,24295.380859375,36545.9765625
645,645,9682.7060546875,16627.033203125,24518.314453125,36881.3203125
646,646,9771.5703125,16779.62890625,24743.33203125,37219.80078125
647,647,9861.2666015625,16933.654296875,24970.458984375,37561.453125
648,648,9951.8017578125,17089.12109375,25199.7109375,37906.30078125
649,649,10043.184570312,17246.04296875,25431.107421875,38254.37890625
650,650,10135.422851562,17404.43359375,25664.671875,38605.7109375
651,651,10228.525390625,17564.306640625,25900.421875,38960.3359375
652,652,10322.498046875,17725.677734375,26138.37890625,39318.28125
653,653,10417.3515625,17888.556640625,26378.564453125,39679.57421875
654,654,10513.092773438,18052.962890625,26620.998046875,40044.25
655,655,10609.728515625,18218.908203125,26865.69921875,40412.33984375
656,656,10707.271484375,18386.404296875,27112.693359375,40783.87890625
657,657,10805.7265625,18555.470703125,27361.998046875,41158.890625
658,658,10905.103515625,18726.119140625,27613.63671875,41537.4140625
659,659,11005.41015625,18898.365234375,27867.6328125,41919.484375
660,660,11106.65625,19072.22265625,28124.00390625,42305.12890625
661,661,11208.849609375,19247.708984375,28382.77734375,42694.3828125
662,662,11312,19424.837890625,28643.970703125,43087.28125
663,663,11416.115234375,19603.623046875,28907.611328125,43483.85546875
664,664,11521.206054688,19784.083984375,29173.71875,43884.14453125
665,665,11627.280273438,19966.234375,29442.31640625,44288.1796875
666,666,11734.34765625,20150.087890625,29713.4296875,44695.99609375
667,667,11842.416992188,20335.6640625,29987.080078125,45107.6328125
668,668,11951.498046875,20522.9765625,30263.29296875,45523.12109375
669,669,12061.600585938,20712.04296875,30542.091796875,45942.5
670,670,12172.733398438,20902.87890625,30823.498046875,46365.8046875
671,671,12284.90625,21095.501953125,31107.541015625,46793.0703125
672,672,12398.129882812,21289.927734375,31394.2421875,47224.3359375
673,673,12512.412109375,21486.171875,31683.626953125,47659.640625
674,674,12627.765625,21684.255859375,31975.720703125,48099.015625
675,675,12744.198242188,21884.19140625,32270.548828125,48542.5078125
676,676,12861.720703125,22086,32568.13671875,48990.1484375
677,677,12980.34375,22289.69921875,32868.51171875,49441.984375
678,678,13100.077148438,22495.302734375,33171.6953125,49898.046875
679,679,13220.930664062,22702.83203125,33477.71875,50358.37890625
680,680,13342.916015625,22912.3046875,33786.609375,50823.01953125
681,681,13466.04296875,23123.736328125,34098.38671875,51292.0078125
682,682,13590.323242188,23337.1484375,34413.0859375,51765.390625
683,683,13715.766601562,23552.55859375,34730.73046875,52243.19921875
684,684,13842.383789062,23769.984375,35051.34765625,52725.484375
685,685,13970.186523438,23989.4453125,35374.96875,53212.28515625
686,686,14099.185546875,24210.9609375,35701.6171875,53703.640625
687,687,14229.392578125,24434.55078125,36031.3203125,54199.59765625
688,688,14360.818359375,24660.234375,36364.11328125,54700.1953125
689,689,14493.473632812,24888.029296875,36700.0234375,55205.48046875
690,690,14627.372070312,25117.95703125,37039.07421875,55715.49609375
691,691,14762.522460938,25350.03515625,37381.30078125,56230.28125
692,692,14898.938476562,25584.2890625,37726.73046875,56749.890625
693,693,15036.631835938,25820.734375,38075.39453125,57274.36328125
694,694,15175.614257812,26059.392578125,38427.3203125,57803.7421875
695,695,15315.897460938,26300.28515625,38782.54296875,58338.08203125
696,696,15457.494140625,26543.431640625,39141.08984375,58877.421875
697,697,15600.416015625,26788.85546875,39502.9921875,59421.80859375
698,698,15744.674804688,27036.578125,39868.28515625,59971.29296875
699,699,15890.28515625,27286.6171875,40236.99609375,60525.91796875
700,700,16037.258789062,27538.998046875,40609.15625,61085.73828125
701,701,16185.607421875,27793.740234375,40984.80078125,61650.796875
702,702,16335.345703125,28050.869140625,41363.96484375,62221.1484375
703,703,16486.484375,28310.404296875,41746.67578125,62796.8359375
704,704,16639.0390625,28572.369140625,42132.96875,63377.9140625
705,705,16793.021484375,28836.78515625,42522.87890625,63964.4296875
706,706,16948.4453125,29103.67578125,42916.44140625,64556.4375
707,707,17105.32421875,29373.06640625,43313.68359375,65153.984375
708,708,17263.669921875,29644.978515625,43714.6484375,65757.125
709,709,17423.5,29919.435546875,44119.36328125,66365.9140625
710,710,17584.826171875,30196.462890625,44527.8671875,66980.40625
711,711,17747.662109375,30476.08203125,44940.1953125,67600.640625
712,712,17912.021484375,30758.3203125,45356.38671875,68226.6875
713,713,18077.919921875,31043.19921875,45776.46875,68858.59375
714,714,18245.37109375,31330.74609375,46200.48828125,69496.4140625
715,715,18414.390625,31620.982421875,46628.47265625,70140.2109375
716,716,18584.9921875,31913.9375,47060.46484375,70790.03125
717,717,18757.19140625,32209.634765625,47496.50390625,71445.9296875
718,718,18931.001953125,32508.099609375,47936.62109375,72107.96875
719,719,19106.439453125,32809.359375,48380.859375,72776.2109375
720,720,19283.517578125,33113.4375,48829.25390625,73450.703125
721,721,19462.255859375,33420.36328125,49281.8515625,74131.515625
722,722,19642.666015625,33730.1640625,49738.6796875,74818.6953125
723,723,19824.765625,34042.859375,50199.7890625,75512.3046875
724,724,20008.568359375,34358.48828125,50665.2109375,76212.4140625
725,725,20194.09375,34677.06640625,51134.9921875,76919.078125
726,726,20381.35546875,34998.62890625,51609.171875,77632.3515625
727,727,20570.369140625,35323.203125,52087.7890625,78352.3046875
728,728,20761.15234375,35650.8125,52570.8828125,79078.9921875
729,729,20953.720703125,35981.4921875,53058.50390625,79812.4921875
730,730,21148.09375,36315.265625,53550.6875,80552.8515625
731,731,21344.28515625,36652.1640625,54047.48046875,81300.140625
732,732,21542.3125,36992.21484375,54548.921875,82054.4296875
733,733,21742.1953125,37335.44921875,55055.05859375,82815.7734375
734,734,21943.947265625,37681.8984375,55565.93359375,83584.25
735,735,22147.58984375,38031.58984375,56081.58984375,84359.921875
736,736,22353.13671875,38384.5546875,56602.0703125,85142.8515625
737,737,22560.609375,38740.8203125,57127.42578125,85933.109375
738,738,22770.0234375,39100.42578125,57657.69921875,86730.765625
739,739,22981.3984375,39463.39453125,58192.9375,87535.890625
740,740,23194.751953125,39829.76171875,58733.18359375,88348.546875
741,741,23410.1015625,40199.55859375,59278.48828125,89168.8125
742,742,23627.466796875,40572.8203125,59828.8984375,89996.7578125
743,743,23846.869140625,40949.5703125,60384.4609375,90832.453125
744,744,24068.32421875,41329.8515625,60945.22265625,91675.9765625
745,745,24291.8515625,41713.69140625,61511.234375,92527.390625
746,746,24517.47265625,42101.125,62082.546875,93386.7734375
747,747,24745.203125,42492.18359375,62659.203125,94254.203125
748,748,24975.068359375,42886.90234375,63241.26171875,95129.7578125
749,749,25207.083984375,43285.31640625,63828.765625,96013.5
750,750,25441.271484375,43687.4609375,64421.76953125,96905.515625
751,751,25677.65234375,44093.37109375,65020.32421875,97805.890625
752,752,25916.244140625,44503.08203125,65624.484375,98714.6875
753,753,26157.0703125,44916.625,66234.296875,99631.9921875
754,754,26400.15234375,45334.0390625,66849.8203125,100557.8828125
755,755,26645.5078125,45755.36328125,67471.109375,101492.4375
756,756,26893.16015625,46180.62890625,68098.2109375,102435.75
757,757,27143.130859375,46609.875,68731.1796875,103387.8828125
758,758,27395.443359375,47043.14453125,69370.078125,104348.9375
759,759,27650.115234375,47480.46484375,70014.953125,105318.9765625
760,760,27907.173828125,47921.87890625,70665.8671875,106298.109375
761,761,28166.63671875,48367.42578125,71322.875,107286.3984375
762,762,28428.529296875,48817.14453125,71986.03125,108283.953125
763,763,28692.873046875,49271.07421875,72655.390625,109290.828125
764,764,28959.689453125,49729.25,73331.0234375,110307.1328125
765,765,29229.005859375,50191.71875,74012.9765625,111332.953125
766,766,29500.84375,50658.51171875,74701.3203125,112368.3828125
767,767,29775.224609375,51129.67578125,75396.1015625,113413.5
768,768,30052.17578125,51605.25390625,76097.390625,114468.3984375
769,769,30331.71875,52085.28125,76805.2421875,115533.171875
770,770,30613.876953125,52569.80078125,77519.71875,116607.90625
771,771,30898.677734375,53058.859375,78240.8828125,117692.71875
772,772,31186.14453125,53552.4921875,78968.796875,118787.6796875
773,773,31476.302734375,54050.75,79703.53125,119892.8828125
774,774,31769.177734375,54553.66796875,80445.140625,121008.4375
775,775,32064.79296875,55061.296875,81193.6875,122134.4375
776,776,32363.17578125,55573.67578125,81949.2421875,123270.96875
777,777,32664.3515625,56090.8515625,82711.875,124418.1484375
778,778,32968.34765625,56612.87109375,83481.6484375,125576.0625
779,779,33275.1875,57139.7734375,84258.625,126744.8125
780,780,33584.90234375,57671.609375,85042.8671875,127924.5078125
781,781,33897.51171875,58208.42578125,85834.4609375,129115.25
782,782,34213.05078125,58750.265625,86633.4609375,130317.1328125
783,783,34531.546875,59297.17578125,87439.9375,131530.265625
784,784,34853.01953125,59849.20703125,88253.96875,132754.765625
785,785,35177.50390625,60406.40625,89075.6171875,133990.71875
786,786,35505.0234375,60968.82421875,89904.9609375,135238.234375
787,787,35835.609375,61536.50390625,90742.0625,136497.4375
788,788,36169.29296875,62109.49609375,91587,137768.421875
789,789,36506.09765625,62687.85546875,92439.8515625,139051.3125
790,790,36846.0546875,63271.625,93300.6875,140346.203125
791,791,37189.1953125,63860.86328125,94169.578125,141653.234375
792,792,37535.546875,64455.6171875,95046.6015625,142972.484375
793,793,37885.140625,65055.9375,95931.8359375,144304.078125
794,794,38238.0078125,65661.875,96825.359375,145648.15625
795,795,38594.1796875,66273.484375,97727.2421875,147004.796875
796,796,38953.68359375,66890.8203125,98637.5703125,148374.140625
797,797,39316.5546875,67513.9375,99556.421875,149756.3125
798,798,39682.8203125,68142.890625,100483.8828125,151151.421875
799,799,40052.515625,68777.7265625,101420.0078125,152559.578125
800,800,40425.671875,69418.5078125,102364.90625,153980.9375
801,801,40802.3203125,70065.28125,103318.6484375,155415.578125
802,802,41182.49609375,70718.1171875,104281.3125,156863.671875
803,803,41566.23046875,71377.0546875,105253,158325.296875
804,804,41953.5546875,72042.171875,106233.7734375,159800.625
805,805,42344.5078125,72713.5078125,107223.7265625,161289.75
806,806,42739.1171875,73391.125,108222.953125,162792.828125
807,807,43137.42578125,74075.09375,109231.5390625,164309.96875
808,808,43539.45703125,74765.4609375,110249.546875,165841.3125
809,809,43945.25390625,75462.2890625,111277.109375,167386.984375
810,810,44354.8515625,76165.6484375,112314.2734375,168947.125
811,811,44768.28125,76875.5859375,113361.15625,170521.875
812,812,45185.58203125,77592.1640625,114417.828125,172111.375
813,813,45606.7890625,78315.4609375,115484.3984375,173715.75
814,814,46031.9375,79045.515625,116560.953125,175335.125
815,815,46461.06640625,79782.4140625,117647.59375,176969.6875
816,816,46894.21484375,80526.2109375,118744.3828125,178619.53125
817,817,47331.4140625,81276.96875,119851.453125,180284.828125
818,818,47772.70703125,82034.75,120968.890625,181965.703125
819,819,48218.1328125,82799.625,122096.78125,183662.328125
820,820,48667.7265625,83571.6640625,123235.2265625,185374.828125
821,821,49121.53125,84350.9296875,124384.34375,187103.359375
822,822,49579.58203125,85137.4921875,125544.2109375,188848.0625
823,823,50041.921875,85931.4140625,126714.9296875,190609.109375
824,824,50508.5859375,86732.7734375,127896.6171875,192386.640625
825,825,50979.62109375,87541.625,129089.359375,194180.8125
826,826,51455.06640625,88358.0546875,130293.2734375,195991.765625
827,827,51934.9609375,89182.125,131508.453125,197819.6875
828,828,52419.3515625,90013.9140625,132735,199664.71875
829,829,52908.2734375,90853.484375,133973.046875,201527.015625
830,830,53401.76953125,91700.9140625,135222.671875,203406.75
831,831,53899.890625,92556.2734375,136483.984375,205304.078125
832,832,54402.671875,93419.6484375,137757.125,207219.15625
833,833,54910.15625,94291.1015625,139042.171875,209152.171875
834,834,55422.39453125,95170.7109375,140339.25,211103.28125
835,835,55939.4296875,96058.5546875,141648.46875,213072.65625
836,836,56461.3046875,96954.7109375,142969.9375,215060.46875
837,837,56988.0625,97859.25,144303.78125,217066.890625
838,838,57519.75,98772.265625,145650.125,219092.09375
839,839,58056.41796875,99693.8203125,147009.046875,221136.25
840,840,58598.109375,100624.0078125,148380.703125,223199.546875
841,841,59144.87109375,101562.8984375,149765.203125,225282.140625
842,842,59696.75,102510.578125,151162.65625,227384.25
843,843,60253.796875,103467.1328125,152573.203125,229506.03125
844,844,60816.0546875,104432.640625,153996.9375,231647.671875
845,845,61383.578125,105407.1875,155434.015625,233809.359375
846,846,61956.4140625,106390.8515625,156884.53125,235991.296875
847,847,62534.61328125,107383.7265625,158348.625,238193.640625
848,848,63118.2265625,108385.8984375,159826.4375,240416.609375
849,849,63707.30078125,109397.453125,161318.078125,242660.390625
850,850,64301.88671875,110418.46875,162823.671875,244925.171875
851,851,64902.04296875,111449.046875,164343.375,247211.15625
852,852,65507.81640625,112489.2734375,165877.296875,249518.53125
853,853,66119.2578125,113539.2265625,167425.578125,251847.515625
854,854,66736.421875,114599.03125,168988.359375,254198.296875
