ID,Colors0_r,Colors0_g,Colors0_b,Colors1_r,Colors1_g,Colors1_b,Colors2_r,Colors2_g,Colors2_b,Alpha1,Alpha2,EdgeColor_r,EdgeColor_g,EdgeColor_b,Field_8_1_0_28440_014,Field_8_1_0_28440_015,Field_10_0_5_47118_016,Field_10_0_5_47118_017
663,0.32549020648,0.18431372941,0.08627451211,0.76078438759,0.5647059083,0.17254902422,0.95294123888,0.83529418707,0.39215689898,0.5,0.80000001192,0.80000007153,0.63529413939,0.23921570182,20,0,0,0
665,1,0,0,1,0.52156865597,0,0.96862751245,1,0,0.25,1,1,0.54509806633,0,6,3,0.5,0.5
666,0,0,0,0.23921570182,0.78823536634,0.24313727021,0.91764712334,1,0.90588241816,0.5,0.89999997616,1,1,1,1,2,0,0
667,0.32156863809,0.16862745583,0,0.45882356167,0.28235295415,0,0.76078438759,0.44705885649,0,1,1.5,1,0.63137257099,0,0,1,0.10000000149,0.10000000149
668,0.73333334923,0.52941179276,0.01568627544,0.48627454042,0.33333334327,0.02352941409,0.80000007153,0.60392159224,0,0.25,1,1,0.86274516582,0,1,0,0,0
672,0.32156863809,0.16862745583,0,0.45882356167,0.28235295415,0,0.78039222956,0.45882356167,0,1,3,1,0.6235294342,0,0,1,0.10000000149,0.10000000149
673,1,0,0,1,0.31764706969,0,1,0.45882356167,0,0,1,1,0.33725491166,0,0,3,0,0
676,0,0,0,0,1,0.94901967049,0.16078431904,1,0.96078437567,1,0.5,0,0.00784313772,0.73333334923,0,3,1,0.40000000596
689,0.32156863809,0.16862745583,0,0.61176472902,0.36470589042,0.12156864256,0.36862745881,0.250980407,0.13725490868,1,1.5,1,0.63137257099,0,10,1,0,0.10000000149
690,0.32156863809,0.16862745583,0,0.61176472902,0.36470589042,0.12156864256,0.36862745881,0.250980407,0.13725490868,1,1.5,1,0.63137257099,0,0,1,0.5,0.5
691,0,0,0,0.06666667014,0.13725490868,0.15294118226,0.92941182852,0.08627451211,0.07843137532,0.5,0.89999997616,1,1,1,1,2,0,0
696,1,0.59607845545,0.13333334029,0.76862752438,0,0.21960785985,0,0,0,0.5,1,0.52156865597,0.10196079314,0.39215689898,0,1,0.30000001192,0.30000001192
702,0.90588241816,1,0.99607849121,0.61960786581,0.78039222956,0.84705889225,0.27843138576,0.5607843399,0.72549021244,0,0.5,1,1,1,0,1,0.5,0.5
703,1,1,1,0.57254904509,0.29411765933,1,0.15294118226,0,0.36862745881,0.5,1,0.57254904509,0.29411765933,1,19,1,0,0
707,0,0.48627454042,0.13333334029,0,0.84705889225,0.49019610882,0,0.98039221764,1,0.5,0.5,0.58823531866,0.25882354379,0.83529418707,20,3,0,0
709,1,0.06666667014,0.60000002384,0.81960791349,0.90980398655,0.06666667014,0,0.96470594406,0.17254902422,0,0,0.03921568766,0.97647064924,0.24705883861,1,0,50,0
721,0.98823535442,0.85490202904,0.43529415131,1,0.71764707565,0.25490197539,1,0.8784314394,0.53333336115,0.25,0.20000000298,0.99215692282,0.93725496531,0.84705889225,20,1,8,0.5
722,0.35294118524,0.03529411927,0,1,0.46274513006,0,0.94901967049,0.90196084976,0.26274511218,0.5,0.40000000596,1,0.80000007153,0.4392157197,19,1,0.5,0.5
730,0.01568627544,0.01176470704,0.18039216101,1,0.43137258291,0,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
732,0.10588236153,0.16470588744,0.27058824897,1,0,0.87058830261,1,1,1,0.5,1,1,1,1,1,2,0,0
733,0.21568629146,0.21176472306,0.58039218187,0.14901961386,0.78823536634,0.81960791349,0.10196079314,1,0.40392160416,0.5,1,0.12156864256,0.90588241816,0.60000002384,1,2,0,0
734,0,0,0,1,0.79607850313,0.79607850313,0,0,0,0.5,1,1,1,1,1,2,0,0
736,0.98431378603,0.65098041296,0.17647059262,0.96862751245,0.82745105028,0.60000002384,1,0.70196080208,0.22745099664,1,0.60000002384,1,1,1,20,1,6.80000019073,0
737,0.20784315467,0.32156863809,0.70196080208,0,0.52156865597,0.69411766529,0.47450983524,0.9411765337,1,0.25,1.5,0.98823535442,0.72549021244,0.05490196496,10,1,0,0
738,0,0.36078432202,0.23921570182,0.01960784383,0.75686281919,0.54901963472,0,1,0.39215689898,0.5,0.80000001192,0.65490198135,1,0.4392157197,1,2,0,0
752,0,0.36078432202,0.23921570182,0.01960784383,0.75686281919,0.54901963472,0,1,0.39215689898,0.5,0.80000001192,0.65490198135,1,0.4392157197,20,2,0,0
753,0,0.06666667014,0.45490199327,0,1,0.07058823854,0.4392157197,1,0.76862752438,0.5,0.30000001192,0.4392157197,0.96862751245,1,1,2,0,0
762,0,0.08627451211,0.21960785985,0.07058823854,0.65490198135,0.76862752438,1,1,1,0.5,0.89999997616,1,1,1,20,3,0,0
768,0.96078437567,0.93333339691,0.90196084976,1,0.46274513006,0,0.98039221764,0.42352944613,0.19607844949,0.00999999978,0.40000000596,0.99607849121,0.64313727617,0.01568627544,1,1,0,0
769,0.04313725606,0,0.28627452254,0.43137258291,0.4392157197,0.63137257099,1,1,1,0.5,1,1,1,1,1,2,0,0
775,0.15686275065,0.01960784383,0.12156864256,0.7529412508,0.13333334029,0.10588236153,1,1,0.38823533058,0.75,0.89999997616,0.23921570182,0,0.35294118524,19,3,0,0
782,0.98431378603,0.60392159224,0.05098039657,0.98431378603,0.60392159224,0.05098039657,0.98431378603,0.60392159224,0.05098039657,0,0,0,0,0,0,0,0.5,0.5
785,1,1,1,0.46666669846,0.46666669846,0.46666669846,0,0,0,0.80000001192,3,1,1,1,1,3,0,0.80000001192
788,0.20784315467,0.32156863809,0.70196080208,0,0.52156865597,0.69411766529,0.47450983524,0.9411765337,1,0.25,1.5,0.98823535442,0.72549021244,0.05490196496,10,2,0,0
793,1,0,0,0.02352941409,1,0,0,0.05098039657,1,0,0,1,1,1,20,0,1,0
809,0.20784315467,0.32156863809,0.70196080208,0,0.52156865597,0.69411766529,0.47450983524,0.9411765337,1,0.25,1.5,0.98823535442,0.72549021244,0.05490196496,0,2,0,0
810,0.10588236153,0.16470588744,0.27058824897,0.38039219379,0.65098041296,0.70588237047,1,1,1,0.5,0.89999997616,1,1,1,1,2,0,0
812,0,0,0,0.17647059262,0.79215693474,0.48235297203,1,1,1,0.5,0.89999997616,1,1,1,6,3,0,0
816,0.01568627544,0.01568627544,0.08627451211,0.08627451211,0,0.30588236451,0.96862751245,0.96862751245,0.98823535442,0.69999998808,1,0.02352941409,0.11764706671,0.41176474094,1,2,0,0
826,0,0,0,0.38039219379,0.65098041296,0.70588237047,1,1,1,0.5,1,1,1,1,1,2,0,0
830,0.48627454042,0.29803922772,0.64313727617,0.06666667014,0,0.34509804845,0.71372550726,0.59607845545,0.83921575546,0.5,1,0,0,0,5,0,0,0
838,0.54117649794,0.34509804845,0.11764706671,0.80392163992,0.69803923368,0.45882356167,1,0.98039221764,0.90196084976,0.5,1,1,0.75686281919,0.25490197539,0,3,0,0
840,0.41568630934,0.39607846737,0.03137255087,0.71372550726,0.71372550726,0.17254902422,1,1,0,0.5,0.89999997616,0.99215692282,1,0,0,0,0,0
844,0.18431372941,0.36470589042,0.76078438759,0.14117647707,0.39607846737,0.63921570778,0.47450983524,0.9411765337,1,0.25,1.5,0.98823535442,0.72549021244,0.05490196496,0,2,0,0
845,0.03137255087,0.36470589042,0.44313728809,0.12156864256,0.67058825493,0.67450982332,0.72549021244,1,0.8784314394,0.5,0.69999998808,0.72549021244,1,0.8784314394,1,2,0.10000000149,0.10000000149
851,0.20784315467,0.32156863809,0.70196080208,0,0.52156865597,0.69411766529,0.47450983524,0.9411765337,1,0.25,1.5,0.98823535442,0.72549021244,0.05490196496,2,2,0,0
854,0.23921570182,0,0.10588236153,0.95294123888,0.04705882818,0.35686275363,0.99607849121,0.08627451211,0,0.60000002384,0.40000000596,0.21176472306,0.00784313772,0.04705882818,1,1,0,0
860,0,0,0,0.1254902035,0.57254904509,0.87450987101,1,1,1,0.5,1,0.1254902035,0.78431379795,0.87450987101,1,2,0,0
864,0,0,0,0.24705883861,0.02745098248,0.45098042488,0.42745101452,0.01568627544,0.84313732386,0.5,1,0.53333336115,0,1,0,0,0,0
866,0,0,0,0.38039219379,0.25490197539,0,0.76862752438,0.51372551918,0,1,0.80000001192,0.60392159224,0.39607846737,0,0,0,0,0
875,0.20784315467,0.34901961684,0.70196080208,0.27843138576,0.58039218187,0.72549021244,0.93333339691,0.70588237047,0.12941177189,0.25,1.54999995232,0.98823535442,0.72549021244,0.05490196496,2,3,0,0
876,0.20784315467,0.41176474094,0.70196080208,0.26274511218,0.71372550726,0.79607850313,0.93333339691,0.70588237047,0.12941177189,0.40000000596,1.60000002384,0.98823535442,0.72549021244,0.05490196496,2,3,0,0
878,0.25882354379,0.16470588744,0,0.45490199327,0.39215689898,0.32941177487,0.77647066116,0.76078438759,0.71764707565,0.40000000596,0.30000001192,0.30588236451,0.23529413342,0.14901961386,0,1,0,0
882,0.45490199327,0.45490199327,0.45490199327,0.29803922772,0.3725490272,0.39607846737,0.64705884457,0.80784320831,0.82745105028,0.25,1.5,0.84705889225,0.83921575546,0.82745105028,2,3,0,0
886,0.10588236153,0.27058824897,0.18039216101,0.3764706254,0.74509805441,0.4392157197,1,1,1,0.5,1,1,1,1,1,2,0,0
887,0.09019608051,0.07843137532,0.26666668057,0.41960787773,0.42745101452,0.7529412508,0.94509810209,0.43529415131,0.93725496531,0.5,0.80000001192,0.34117648005,0,0.49803924561,20,1,2,2
895,1,0.80000007153,0.65098041296,1,0.85882359743,0.34901961684,0,0.14117647707,0.58823531866,0.5,1,1,1,1,19,1,0,0
896,0.66666668653,0.69411766529,0.78431379795,0.44705885649,0.49411767721,0.61568629742,0.30980393291,0.30980393291,0.40000003576,0.10000000149,0.5,1,0.89411771297,0.42745101452,20,0,2,1
899,0.32156863809,0.16862745583,0,0.61176472902,0.36470589042,0.12156864256,0.36862745881,0.250980407,0.13725490868,1,1.5,1,0.63137257099,0,0,2,1,1
902,0.5647059083,0.45882356167,0.13333334029,0.85882359743,0.81960791349,0.41568630934,1,0.96470594406,0.67843139172,0.30000001192,0.5,1,0.9411765337,0.66274511814,0,2,0,0
905,0.59215688705,0.51764708757,0.28627452254,0.85882359743,0.81960791349,0.41568630934,1,0.96470594406,0.67843139172,0.30000001192,0.5,1,0.9411765337,0.66274511814,0,2,0,0
909,0.16470588744,0.17254902422,0.21568629146,0.09411765635,0.10196079314,0.13333334029,0.05098039657,0.05882353336,0.09019608051,0.5,0.25,0,0,0,20,1,0,0
911,0.32156863809,0.16862745583,0,0.61176472902,0.36470589042,0.12156864256,0.36862745881,0.250980407,0.13725490868,1,1.10000002384,1,0.63137257099,0,0,1,0,0
914,0.66666668653,0.501960814,0.4392157197,1,0.75686281919,0.53725492954,1,0.87058830261,0.80784320831,0.69999998808,0.75,1,0.93333339691,0.70588237047,0,2,0,0
915,0.11764706671,0.38431376219,0.54117649794,0.45882356167,0.58431375027,0.80392163992,1,0.98039221764,0.90196084976,0.5,1,0.25490197539,1,0.87450987101,0,3,0,0
916,0.83137261868,0.51764708757,0,0.36078432202,0.35686275363,0.01960784383,0.99607849121,1,0.61960786581,0.34999999404,0.80000001192,1,0.8784314394,0.61960786581,20,2,0,0
917,0,0,0.25882354379,0,0.09803922474,0.46666669846,0.33725491166,0.35294118524,0.76470595598,0,1,0.39215689898,0.43529415131,0.92156869173,0,0,0,0
920,0,0.94509810209,0.94509810209,0.99607849121,0.83529418707,0.99215692282,0.72549021244,0.95686280727,1,0.5,0.5,0.99607849121,0.85098046064,0.99607849121,0,1,0,0
921,0,0,0,0.34901961684,0.40784317255,0.83921575546,0.97647064924,0.97647064924,0.98039221764,0.25,1,1,1,1,20,2,0,0
922,0.20784315467,0.32156863809,0.70196080208,0,0.52156865597,0.69411766529,0.47450983524,0.9411765337,1,0.25,1.5,0.98823535442,0.72549021244,0.05490196496,20,2,0,0
924,0,0.94509810209,0.94509810209,0.99607849121,0.83529418707,0.99215692282,0.72549021244,0.95686280727,1,0.25,1.5,0.99607849121,0.85098046064,0.99607849121,2,2,0,0
925,0,0.94509810209,0.94509810209,0.99607849121,0.83529418707,0.99215692282,0.72549021244,0.95686280727,1,0.25,1.5,0.99607849121,0.85098046064,0.99607849121,2,3,0,0
926,0.35294118524,0.03529411927,0,1,0.46274513006,0,0.94901967049,0.90196084976,0.26274511218,1,0.40000000596,1,0.80000007153,0.4392157197,1,1,1.5,0.10000000149
927,0.12156864256,0.16470588744,0.55294120312,1,1,1,1,0.68235296011,0.92156869173,0.40000000596,1.5,0.85882359743,0.60784316063,0.81960791349,2,2,0,0
930,0.12156864256,0.40392160416,0.55294120312,1,1,1,0.80392163992,0.17254902422,0.64705884457,0.30000001192,0.80000001192,0.85882359743,0.60784316063,0.81960791349,2,0,0,0
932,0,0,0,0.32549020648,0.25882354379,0.92941182852,0.20392158628,0.16470588744,0.82745105028,0.75,0.89999997616,0.36078432202,0.32156863809,0.98431378603,20,2,0,0
934,0.92549026012,0.69803923368,0.04705882818,0.60784316063,0.52941179276,0.09803922474,0.98039221764,0.91764712334,0.39215689898,0.40000000596,1.60000002384,1,1,1,2,3,0,0
936,0.08235294372,0.43137258291,0.26274511218,0.33725491166,0.63529413939,0.44313728809,0.72156864405,0.93725496531,0.79607850313,0.5,0.80000001192,0.50588238239,1,0.94509810209,0,0,0,0
938,0.21568629146,0.20784315467,0.39215689898,0.52156865597,0.51764708757,0.67450982332,1,1,1,0.69999998808,0.69999998808,1,1,1,1,2,0,0
941,0.27843138576,0.26274511218,0.51372551918,0.79607850313,0.53333336115,0.54117649794,1,0.81176477671,0.82352948189,0.69999998808,0.41999998689,1,0.8784314394,0.87058830261,1,2,0,0
943,0.05098039657,0.07058823854,0.19215688109,0.07058823854,0.09803922474,0.55294120312,0.01176470704,0.32549020648,0.77254909277,0.5,0.89999997616,0.83529418707,0.23529413342,0,0,0,0,0
949,0,0,0,0,0.01568627544,0.12941177189,0,0.14901961386,0.32156863809,0.5,0.89999997616,0.78039222956,0.24705883861,0,0,0,0,0
953,0,0,0,0.07843137532,0.01960784383,0.01960784383,0.17647059262,0.01960784383,0.01960784383,0.5,0.5,0,0,0,0,1,0,0
962,0,0,0,0.92156869173,0.93725496531,0.52941179276,1,1,1,0.5,1,0.98039221764,1,0,1,2,0,0
963,0,0,0,1,0.85882359743,0.19607844949,0.99215692282,1,0.89411771297,0.80000001192,2,1,0.95294123888,0.39215689898,0,1,0,0
964,0.75686281919,0.75686281919,0.75686281919,0.89411771297,0.89411771297,0.89411771297,1,1,1,0.5,1,0.89411771297,0.89411771297,0.89411771297,0,0,0,0
965,0.12156864256,0.40392160416,0.55294120312,1,1,1,0.80392163992,0.17254902422,0.64705884457,0.60000002384,0.80000001192,0.85882359743,0.60784316063,0.81960791349,2,2,0,0
966,0.12156864256,0.40392160416,0.55294120312,1,1,1,0.80392163992,0.17254902422,0.64705884457,0.60000002384,0.80000001192,0.85882359743,0.60784316063,0.81960791349,2,3,0,0
969,1,0.94901967049,0,1,0,0,1,0.03529411927,0,1,2,1,0.78823536634,0,0,1,0.10000000149,0.10000000149
970,1,0.94901967049,0,1,0,0,1,0.03529411927,0,1,2,1,0.78823536634,0,6,1,0,0.10000000149
975,0.55686277151,0.34117648005,0.21568629146,0.84313732386,0.63921570778,0.48235297203,0.90196084976,0.76078438759,0.64705884457,0.5,2,0,0,0,0,1,0,0
976,0,0,0,0,0.02352941409,0.18431372941,0,0.07450980693,0.34117648005,0.5,0.89999997616,0.26666668057,0.07843137532,0.01176470704,0,0,0,0
978,1,0.82352948189,0.72941178083,0.80000007153,0.43137258291,1,1,0,0.51764708757,0.5,1,1,1,1,19,1,0,0
979,0.67058825493,0.09019608051,0.64705884457,0.95294123888,0.4392157197,1,0.76862752438,0.54509806633,1,0.69999998808,0.30000001192,0.52156865597,0.87450987101,1,20,3,1,1
980,0.05882353336,0.40000003576,0.48235297203,0.34117648005,0.81960791349,0.98823535442,0.61568629742,0.9411765337,0.99607849121,0.10000000149,1,0.88235300779,0.96470594406,0.98039221764,1,2,0,0
988,0.67058825493,0.09019608051,0.64705884457,0.95294123888,0.4392157197,1,0.76862752438,0.54509806633,1,0.69999998808,0.30000001192,0.52156865597,0.87450987101,1,20,3,0.20000000298,0.20000000298
989,0.08627451211,0.21568629146,0.25882354379,0.36078432202,0.42745101452,0.46274513006,0.77647066116,0.77647066116,0.77647066116,0,0,0,0,0,2,0,0,0
1041,0.33333334327,0.17647059262,0.00392156886,1,1,1,0.33333334327,0.21568629146,0.10588236153,1,1.5,1,0.78823536634,0,0,1,0,0
1045,0,0,0,0.07058823854,0.06274510175,0.17254902422,0.23137256503,0,1,0.60000002384,1,0,0.27058824897,0.7529412508,0,1,0,0
1053,0.11764706671,0.06274510175,0.25882354379,0.33725491166,0.12941177189,0.59607845545,0.250980407,0.17647059262,0.44705885649,1,1.5,0.28627452254,0.03529411927,0.98039221764,0,3,1,1
1056,0.09019608051,0.06274510175,0.25882354379,0.21960785985,0.12941177189,0.59607845545,0.23529413342,0.17647059262,0.44705885649,1,1.5,0.24313727021,0.03529411927,0.98039221764,0,3,1,1
1073,0.07450980693,0.09803922474,0.00392156886,0.76078438759,0.49803924561,0.21568629146,1,0.96078437567,0.61176472902,0.5,1.20000004768,0.68235296011,0.501960814,0.20392158628,1,1,0.5,0.10000000149
1074,0.06666667014,0.09803922474,0.01176470704,0.60392159224,0.34509804845,0.07058823854,0.99215692282,1,0.68235296011,0.5,1,0.96078437567,0.89411771297,0.35294118524,1,1,0.5,0.10000000149
1082,0.34117648005,0.16862745583,0.41176474094,0.30588236451,0.25490197539,0.32549020648,0.32941177487,0.32549020648,0.33725491166,0,0.10000000149,0.40000003576,0.250980407,0.42352944613,0,0,0,0
1091,0.41176474094,0,1,0.74117648602,0.48235297203,0.7490196228,1,0.58039218187,0.94509810209,0,1,0.64313727617,0.25882354379,0.50980395079,1,0,0,0
1092,0,0,0,0.07058823854,0.06274510175,0.17254902422,0.23137256503,0,1,0.60000002384,0.76999998093,0.09411765635,0.41960787773,0.99607849121,0,2,0,0
1093,0,0.46666669846,1,0.42352944613,0.69411766529,1,0.70196080208,0.9411765337,1,0,1,0.64313727617,0.25882354379,0.50980395079,1,3,0,0
1095,0.20784315467,0.32156863809,0.70196080208,0,0.52156865597,0.69411766529,0.47450983524,0.9411765337,1,0.15000000596,1.5,0.98823535442,0.72549021244,0.05490196496,10,2,0,0
1100,1,0.35686275363,0.9411765337,1,1,1,1,0.40000003576,0.92941182852,0.5,0.69999998808,0.99215692282,0.29803922772,1,0,0,0,0
1103,0.20784315467,0.32156863809,0.70196080208,0,0.52156865597,0.69411766529,0.47450983524,0.9411765337,1,0.25,1.5,0.98823535442,0.72549021244,0.05490196496,10,3,0,0
1108,0.70980393887,0.54117649794,0,1,0.87450987101,0.45490199327,1,1,1,0.5,1,1,1,1,1,2,0,0
1109,0.96078437567,0.74509805441,0.04705882818,1,0.90588241816,0.59215688705,1,1,1,0.5,1,1,1,1,1,2,0,0
1110,0.20784315467,0,0.72156864405,0.09803922474,0,0.4392157197,0.49411767721,0.49411767721,0.49411767721,1,1,0,0.04313725606,1,20,0,0,0
1111,0,0.48627454042,0.13333334029,0,0.84705889225,0.49019610882,0,0.98039221764,1,0.5,0.5,0.83529418707,0.83137261868,0.25882354379,1,3,0,0
1112,0.78823536634,0.16862745583,0.10588236153,0.8156863451,0.26666668057,0.10196079314,1,0.82745105028,0.47450983524,0.25,1.5,0.98823535442,0.87058830261,0.05490196496,10,2,0,0
1117,0.36470589042,0.15686275065,0.98823535442,0.39607846737,0.1882353127,0.79607850313,0,0.01176470704,0.35294118524,0,0,0,0,0,0,0,0,0
1118,0.24313727021,0.05490196496,0.76862752438,0.1254902035,0.06274510175,0.52549022436,0,0,0,0.5,1,0.3137255013,0.6862745285,1,0,0,0,0
1120,0.78823536634,0.16862745583,0.10588236153,0.8156863451,0.26666668057,0.10196079314,1,0.82745105028,0.47450983524,0,1.5,0.05490196496,0.90980398655,0.98823535442,10,2,0,0
1124,0,0.21176472306,1,0.21960785985,0.10196079314,1,0,0.01568627544,0.41176474094,0,0.5,0,0.54509806633,1,0,0,0,0
1128,0.78823536634,0.16862745583,0.10588236153,0.8156863451,0.26666668057,0.10196079314,1,0.82745105028,0.47450983524,0.25,1.5,0.98823535442,0.87058830261,0.05490196496,10,3,0,0
1166,0.1254902035,0.08627451211,0.17647059262,0.09019608051,0.20000001788,0.82745105028,1,1,1,0.5,0.89999997616,0,0,0,20,3,0,0
1167,0,0,0,0.10588236153,0.10588236153,0.10588236153,1,1,1,0.5,0.89999997616,0,0,0,20,3,0,0
1168,0.67058825493,0.09019608051,0.5607843399,0.95294123888,0.4392157197,1,0.92941182852,0.78431379795,1,0.69999998808,0.5,0.95294123888,0.6274510026,1,20,3,0.20000000298,0
1171,0.17647059262,0.09019608051,0.67058825493,0.501960814,0.4392157197,1,0.30588236451,0,0.85098046064,0.69999998808,1,0.52156865597,0.87450987101,1,20,2,0.20000000298,0.20000000298
1183,0.70980393887,0.54117649794,0,1,0.85098046064,0.36470589042,1,1,1,0.5,1,1,1,1,1,0,0,0
1184,0.00784313772,0.07450980693,0.60784316063,0.23921570182,0.40784317255,0.85490202904,0.23529413342,0.25882354379,0.96078437567,1,1,0,0.29411765933,1,0,0,0,0
1185,0.70196080208,0.41176474094,0,1,0.57647061348,0,1,0.79607850313,0.52549022436,0.5,1,1,0.64705884457,0,1,0,0,0
1191,0.06666667014,0.09803922474,0.01176470704,0.93333339691,0.69411766529,0.43529415131,0.99215692282,1,0.68235296011,0.5,1,0.96078437567,0.93333339691,0.65490198135,1,1,0.5,0.10000000149
1194,0.01960784383,0.26666668057,0.16470588744,0.34901961684,0.6862745285,0.53333336115,0.78823536634,0.78823536634,0.78823536634,0.5,0.89999997616,1,1,1,20,2,0,0
1199,0.48627454042,0.08235294372,0.02352941409,0.78431379795,0.28235295415,0.250980407,0.81960791349,0.7490196228,0.7490196228,0.5,0.89999997616,1,1,1,20,2,0,0
1200,0,0,0,0.49019610882,0.49019610882,0.49019610882,1,1,1,5,0,1,1,1,0,0,0,0
1202,0.01568627544,0.01176470704,0.18039216101,0.32549020648,0.70588237047,0.36470589042,1,1,1,0.5,0.89999997616,1,1,1,10,2,0,0
1208,0.30588236451,0,0,1,0,0,0.39607846737,0,0,0.5,0.80000001192,1,0,0,5,0,0,0
1210,0.27058824897,0.27058824897,0.27058824897,0.49411767721,0.49411767721,0.49411767721,0.99215692282,0.99215692282,0.99215692282,0.5,0.89999997616,1,1,1,0,2,0,0
1212,0.6235294342,0.60392159224,0,0.89411771297,0.90980398655,0.47450983524,0.96078437567,0.96470594406,0.78823536634,0.5,0.89999997616,1,1,1,20,2,0,0
1213,0.6235294342,0.60392159224,0,0.89411771297,0.90980398655,0.47450983524,0.96078437567,0.96470594406,0.78823536634,0.5,0.89999997616,1,1,1,20,2,0.69999998808,0.69999998808
1214,0,0.20000001788,0.01176470704,0.10588236153,0.45098042488,0,0.04313725606,0.96078437567,0,0.25,1,0.06666667014,0.501960814,0,1,2,0,0
1218,0.73725491762,0.40392160416,0.28627452254,0.90980398655,0.59607845545,0.29411765933,0.97647064924,0.80392163992,0.58431375027,0.25,1,0.98823535442,0.49803924561,0.05490196496,10,1,0,0
1220,0,0.11372549832,0.70980393887,0.36470589042,0.58431375027,1,1,1,1,0.5,1,1,1,1,1,2,0,0
1221,0.34117648005,0.07843137532,1,0,0.77254909277,1,0.88627457619,0.81960791349,1,0.69999998808,1,0.14901961386,0,0.35686275363,0,0,0,0
1228,0.30588236451,0.15686275065,0.40392160416,0.16078431904,0.34117648005,0.14509804547,0.45098042488,0.45098042488,0.45098042488,0,2,0.42745101452,0.69411766529,0,0,0,0,0
1229,0.27450981736,0.69411766529,0.31764706969,0.51764708757,0.68235296011,0.19215688109,0.5647059083,0.5647059083,0.5647059083,1,2,0.50588238239,0.78823536634,0.11764706671,0,0,0,0
1232,0.72156864405,0.16470588744,0.6274510026,0.95686280727,0.49019610882,1,0.88627457619,0.60784316063,1,0.69999998808,0.20000000298,0.93725496531,0.73333334923,1,20,3,0.20000000298,0.20000000298
1233,0.18431372941,0.11372549832,0.81176477671,0.06274510175,0.40392160416,1,0.19607844949,0.76862752438,1,0.69999998808,0.30000001192,0.54509806633,0.78039222956,1,20,3,0.20000000298,0.20000000298
1238,0.67058825493,0.09019608051,0.64705884457,0.95294123888,0.4392157197,1,0.76862752438,0.54509806633,1,0.69999998808,0.30000001192,0.52156865597,0.87450987101,1,20,3,0,0
1246,0.11764706671,0.06274510175,0.25882354379,0.33725491166,0.12941177189,0.59607845545,0.250980407,0.17647059262,0.44705885649,1,1.5,0.28627452254,0.03529411927,0.98039221764,10,3,1,1
1247,0.19215688109,0.16862745583,0,1,0.77254909277,0,0.250980407,0.22745099664,0,0.5,0.80000001192,1,0.79607850313,0.26666668057,0,2,0,0
1252,0,0.03137255087,0.30588236451,0.14509804547,0,1,0.01568627544,0,0.39607846737,0,0.80000001192,0.08627451211,0.39607846737,1,5,0,0,0
1255,0,0,0,0,0.66666668653,0.08235294372,0,0.59215688705,0.11764706671,0.5,0.80000001192,0,1,0.27058824897,0,2,0,0
1266,0.06666667014,0.09803922474,0.01176470704,0.93333339691,0.69411766529,0.43529415131,0.99215692282,1,0.68235296011,0.5,1,0.96078437567,0.93333339691,0.65490198135,20,1,0.5,0.10000000149
1274,0.95294123888,0.95294123888,0.71372550726,0.93333339691,0.90980398655,0.67058825493,0.96862751245,0.82745105028,0.51372551918,0.5,2,0.95686280727,0.91372555494,0.65882354975,5,1,0.40000000596,0.10000000149
1275,0.01568627544,0.01176470704,0.18039216101,0.32549020648,0.49411767721,0.70588237047,1,1,1,0.5,0.89999997616,1,1,1,10,2,0,0
1277,0.45490199327,0.09019608051,0.67058825493,0.61568629742,0.4392157197,1,0.54509806633,0.81176477671,1,0.69999998808,0.80000001192,0.52156865597,0.87450987101,1,1,2,0.20000000298,0.20000000298
1297,0.15294118226,0.05098039657,0.59607845545,0.1254902035,0.25490197539,0.66666668653,0.43529415131,0.70980393887,0.99607849121,1,1,0.40392160416,0.79215693474,1,0,0,0,0
1299,0,0.48627454042,0.13333334029,0,0.84705889225,0.49019610882,0,0.98039221764,1,0.5,0.5,0.83529418707,0.83137261868,0.25882354379,20,2,0,0
1305,0,0,0,0.20784315467,0.20784315467,0.20784315467,1,1,1,0.5,0.89999997616,1,1,1,20,2,0,0
1308,0.32941177487,0.21960785985,1,0.36470589042,0.44313728809,0.61176472902,0.06666667014,0,1,0,1,0,0.30196079612,1,5,2,0,0
1310,0.67058825493,0.09019608051,0.64705884457,0.95294123888,0.4392157197,1,0.76862752438,0.54509806633,1,0.69999998808,0.30000001192,0.52156865597,0.87450987101,1,20,0,1,1
1311,0.67058825493,0.09019608051,0.64705884457,0.95294123888,0.4392157197,1,0.76862752438,0.54509806633,1,0.69999998808,0.30000001192,0.57254904509,0.5607843399,1,20,2,0,0
1315,0.72941178083,0.48627454042,0.22352942824,0.94509810209,0.80784320831,0.38823533058,1,0.86274516582,0,0.69999998808,0.5,1,0.97647064924,0.67843139172,10,5,2,0.20000000298
1320,0.06666667014,0,0.23529413342,0,0.14117647707,0.83921575546,0.10588236153,0.54509806633,1,0.20000000298,1.20000004768,0.44313728809,0.82745105028,1,10,5,2,0.20000000298
1321,0,0,0,0,0,0,0,0,0,0,0,1,0.51372551918,0,0,0,0,0
1322,0,0,0,0.07058823854,0.06274510175,0.17254902422,0.76862752438,0.14117647707,0.91372555494,0.60000002384,0.76999998093,0.76862752438,0.14117647707,0.91372555494,0,2,0,0
1323,0.30588236451,0,0,1,0,0,0.39607846737,0,0,1,1,1,0,0,5,0,0,0
