ID,Pos_0,Pos_1,Pos_2,Rot_0,Rot_1,Rot_2,MapID
190674,676.57000732422,-4907.7202148438,-34.59999847412,0,0,0,571
190675,3922.2700195312,-3780.830078125,223.88000488281,0,0,0,571
190676,3931.1298828125,-3816.6499023438,225.30000305176,0,0,0,571
190677,3931.1298828125,-3816.6499023438,123.87999725342,0,0,0,571
190678,3922.2700195312,-3780.830078125,123.87999725342,0,0,0,571
190679,3930.4299316406,-3816.25,247.05000305176,0,0,0,571
190680,3972.5100097656,-3865.330078125,246.88000488281,0,0,0,571
190681,3972.5100097656,-3865.330078125,123.87999725342,0,0,0,571
190682,3930.4299316406,-3816.25,123.87999725342,0,0,0,571
190683,3985.0200195312,-3862.9799804688,266.38000488281,0,0,0,571
190684,4019.3000488281,-3871.8500976562,266.38000488281,0,0,0,571
190685,4019.3000488281,-3871.8500976562,123.87999725342,0,0,0,571
190686,3985.0200195312,-3862.9799804688,123.87999725342,0,0,0,571
190687,4018.8400878906,-3870.2800292969,283.14001464844,0,0,0,571
190688,4057.419921875,-3866.9499511719,283.60000610352,0,0,0,571
190689,4057.419921875,-3866.9499511719,123.87999725342,0,0,0,571
190690,4018.8400878906,-3870.2800292969,123.87999725342,0,0,0,571
190692,4090.5400390625,-3839.4099121094,283.14001464844,0,0,0,571
190693,4090.5400390625,-3839.4099121094,123.87999725342,0,0,0,571
190695,4097.9301757812,-3813.6101074219,312.85998535156,0,0,0,571
190696,4108.3901367188,-3773.7199707031,310.55999755859,0,0,0,571
190697,4108.3901367188,-3773.7199707031,123.87999725342,0,0,0,571
190698,4097.9301757812,-3813.6101074219,123.87999725342,0,0,0,571
190700,4085.1398925781,-3743.4899902344,312.85998535156,0,0,0,571
190701,4085.1398925781,-3743.4899902344,123.87999725342,0,0,0,571
190703,4070.0700683594,-3716.0900878906,279.63000488281,0,0,0,571
190704,4032.6398925781,-3689.2399902344,283.54998779297,0,0,0,571
190705,4032.6398925781,-3689.2399902344,123.87999725342,0,0,0,571
190706,4070.0700683594,-3716.0900878906,123.87999725342,0,0,0,571
190708,4005.669921875,-3693.6999511719,279.63000488281,0,0,0,571
190709,4005.669921875,-3693.6999511719,123.87999725342,0,0,0,571
190711,4003.3798828125,-3697.0400390625,266.73999023438,0,0,0,571
190712,3963.3400878906,-3709.25,240.44999694824,0,0,0,571
190713,3963.3400878906,-3709.25,123.87999725342,0,0,0,571
190714,4003.3798828125,-3697.0400390625,123.87999725342,0,0,0,571
190716,3936.9399414062,-3745.7299804688,230.2200012207,0,0,0,571
190717,3936.9399414062,-3745.7299804688,123.87999725342,0,0,0,571
190719,2950.9899902344,-558.34399414063,303,0,0,0,870
190720,2883.9699707031,-603.88500976563,303,0,0,0,870
190721,2883.9699707031,-603.88500976563,-297,0,0,0,870
190722,2950.9899902344,-558.34399414063,-297,0,0,0,870
190723,2883.9699707031,-603.88500976563,317,0,0,0,870
190724,2940.2399902344,-606.58898925781,317,0,0,0,870
190725,2940.2399902344,-606.58898925781,-297,0,0,0,870
190727,2767,-881.35797119141,422,0,0,0,870
190728,2870.0300292969,-879.625,422,0,0,0,870
190729,2870.0300292969,-879.625,-297,0,0,0,870
190730,2767,-881.35797119141,-297,0,0,0,870
190731,2829.8200683594,-925.36602783203,433,0,0,0,870
190732,2818.9899902344,-816.51202392578,433,0,0,0,870
190733,2818.9899902344,-816.51202392578,-297,0,0,0,870
190734,2829.8200683594,-925.36602783203,-297,0,0,0,870
190735,2983.0100097656,-905.375,325,0,0,0,870
190736,2859.2099609375,-881.81402587891,325,0,0,0,870
190737,2859.2099609375,-881.81402587891,-297,0,0,0,870
190738,2983.0100097656,-905.375,-297,0,0,0,870
190739,2798.3701171875,-812.71197509766,370,0,0,0,870
190740,2591.669921875,-812.46197509766,370,0,0,0,870
190741,2591.669921875,-812.46197509766,-297,0,0,0,870
190742,2798.3701171875,-812.71197509766,-297,0,0,0,870
190743,2483.5,-1115.5300292969,530,0,0,0,870
190744,2504.3798828125,-1120.4499511719,530,0,0,0,870
190745,2504.3798828125,-1120.4499511719,-297,0,0,0,870
190746,2483.5,-1115.5300292969,-297,0,0,0,870
190747,2266.1599121094,-908.06799316406,506,0,0,0,870
190748,2582.9899902344,-841.76898193359,506,0,0,0,870
190749,2582.9899902344,-841.76898193359,-297,0,0,0,870
190750,2266.1599121094,-908.06799316406,-297,0,0,0,870
190751,2099,-467.60598754883,483,0,0,0,870
190752,2127.419921875,-511.65100097656,483,0,0,0,870
190753,2127.419921875,-511.65100097656,-297,0,0,0,870
190754,2099,-467.60598754883,-297,0,0,0,870
190755,2108.4799804688,-495.82800292969,440,0,0,0,870
190756,1914.0600585938,-567.47399902344,440,0,0,0,870
190757,1914.0600585938,-567.47399902344,-297,0,0,0,870
190758,2108.4799804688,-495.82800292969,-297,0,0,0,870
190759,1980.0100097656,-1286.0699462891,405,0,0,0,870
190760,2251.7800292969,-1476.8199462891,405,0,0,0,870
190761,2251.7800292969,-1476.8199462891,-467,0,0,0,870
190762,1980.0100097656,-1286.0699462891,-467,0,0,0,870
190763,2210.1499023438,-1381.8399658203,598,0,0,0,870
190764,2120.9299316406,-1473.8800048828,598,0,0,0,870
190765,2120.9299316406,-1473.8800048828,-467,0,0,0,870
190766,2210.1499023438,-1381.8399658203,-467,0,0,0,870
190767,2222.9899902344,-1482.2299804688,527,0,0,0,870
190768,2118.6499023438,-1371.7299804688,527,0,0,0,870
190769,2118.6499023438,-1371.7299804688,-467,0,0,0,870
190770,2222.9899902344,-1482.2299804688,-467,0,0,0,870
190771,2513.4799804688,-2096.330078125,303,0,0,0,870
190772,2502.4399414062,-2187.8701171875,303,0,0,0,870
190773,2502.4399414062,-2187.8701171875,-467,0,0,0,870
190774,2513.4799804688,-2096.330078125,-467,0,0,0,870
190775,1293.9100341797,-945.88702392578,390,0,0,0,870
190776,1360.3599853516,-1018.6900024414,390,0,0,0,870
190777,1360.3599853516,-1018.6900024414,-467,0,0,0,870
190778,1293.9100341797,-945.88702392578,-467,0,0,0,870
190779,1278.6500244141,-1031.1999511719,370,0,0,0,870
190780,1350.1099853516,-946.45300292969,370,0,0,0,870
190781,1350.1099853516,-946.45300292969,-467,0,0,0,870
190782,1278.6500244141,-1031.1999511719,-467,0,0,0,870
190783,-344.83999633789,-1888.25,135,0,0,0,870
190784,-210.75,-2018.6300048828,135,0,0,0,870
190785,-210.75,-2018.6300048828,-467,0,0,0,870
190786,-344.83999633789,-1888.25,-467,0,0,0,870
190787,151.69999694824,-2167.8500976562,146,0,0,0,870
190788,150.94000244141,-2445.1101074219,146,0,0,0,870
190789,150.94000244141,-2445.1101074219,-467,0,0,0,870
190790,151.69999694824,-2167.8500976562,-467,0,0,0,870
190791,84.63999938965,-2400.4899902344,213,0,0,0,870
190792,204.22999572754,-2399.0400390625,229,0,0,0,870
190793,204.22999572754,-2399.0400390625,-467,0,0,0,870
190794,84.63999938965,-2400.4899902344,-467,0,0,0,870
190795,446.13000488281,-1537.4899902344,133,0,0,0,870
190796,552.60998535156,-1737.5100097656,133,0,0,0,870
190797,552.60998535156,-1737.5100097656,-467,0,0,0,870
190798,446.13000488281,-1537.4899902344,-467,0,0,0,870
190799,574.34997558594,-1664.9699707031,149,0,0,0,870
190800,466.94000244141,-1699.2600097656,149,0,0,0,870
190801,466.94000244141,-1699.2600097656,-467,0,0,0,870
190802,574.34997558594,-1664.9699707031,-467,0,0,0,870
190803,626.71002197266,-2660.1599121094,208,0,0,0,870
190804,510.20001220703,-2661.9799804688,208,0,0,0,870
190805,510.20001220703,-2661.9799804688,-467,0,0,0,870
190806,626.71002197266,-2660.1599121094,-467,0,0,0,870
190807,1127.1999511719,3351.2900390625,218,0,0,0,860
190808,989.72998046875,3498.1201171875,218,0,0,0,860
190809,989.72998046875,3498.1201171875,-479,0,0,0,860
190810,1127.1999511719,3351.2900390625,-479,0,0,0,860
190811,887.15002441406,3503.1799316406,238,0,0,0,860
190812,897.09002685547,3420.5900878906,238,0,0,0,860
190813,897.09002685547,3420.5900878906,-479,0,0,0,860
190814,887.15002441406,3503.1799316406,-479,0,0,0,860
190815,832.04998779297,3236.25,160,0,0,0,860
190816,854.04998779297,3509.5700683594,160,0,0,0,860
190817,854.04998779297,3509.5700683594,-479,0,0,0,860
190818,832.04998779297,3236.25,-479,0,0,0,860
190819,784.82000732422,3041.5,137,0,0,0,860
190820,781.15997314453,3144.4499511719,137,0,0,0,860
190821,781.15997314453,3144.4499511719,-479,0,0,0,860
190822,784.82000732422,3041.5,-479,0,0,0,860
190823,778.13000488281,3126.8100585938,121,0,0,0,860
190824,840.78002929688,3263.6101074219,121,0,0,0,860
190825,840.78002929688,3263.6101074219,-479,0,0,0,860
190826,778.13000488281,3126.8100585938,-479,0,0,0,860
230492,4616.0297851562,3944.1867675781,20.626537323,0,0,0,1655
230493,4575.6547851562,3900.1164550781,14.96912956238,0,0,0,1655
230494,4540.1293945312,3956.7629394531,17.48410987854,0,0,0,1655
230495,4571.5288085938,3985.9296875,19.75232696533,0,0,0,1655
234450,1071.03125,-312.87152099609,-37.76366424561,0,0,0,1643
234451,1087.9235839844,-350.98089599609,-37.76366424561,0,0,0,1643
234452,1088.2014160156,-350.92361450195,15.11332416534,0,0,0,1643
234453,1071.09375,-312.84375,15.12954521179,0,0,0,1643
234458,1151.8385009766,-339.96353149414,-23.17611503601,0,0,0,1643
234459,1172.7586669922,-305.08853149414,-24.36742401123,0,0,0,1643
234460,1172.8107910156,-304.96008300781,10.23291397095,0,0,0,1643
234461,1151.7170410156,-340.07464599609,9.98987865448,0,0,0,1643
234462,815.51739501953,-420.74478149414,17.29928207397,0,0,0,1643
234463,784.22741699219,-348.27084350586,18.10094642639,0,0,0,1643
234464,784.22741699219,-348.27084350586,-69.97232055664,0,0,0,1643
234465,815.51739501953,-420.74478149414,-68.22717285156,0,0,0,1643
234467,668.58160400391,-481.24478149414,-23.16060066223,0,0,0,1643
234468,653.21527099609,-438.79339599609,-22.79850006104,0,0,0,1643
234469,653.21527099609,-438.79339599609,15.86533260345,0,0,0,1643
234470,668.58160400391,-481.24478149414,15.94037246704,0,0,0,1643
237987,3959.2092285156,-1819.6302490234,143.10107421875,0,0,0,1864
237988,3673.3352050781,-1513.5607910156,145.52424621582,0,0,0,1864
237989,3673.3332519531,-1513.5572509766,-254.63856506348,0,0,0,1864
237990,3959.2109375,-1819.6336669922,-254.63859558106,0,0,0,1864
237991,3577.3637695312,-1934.4427490234,136.40225219727,0,0,0,1864
237992,3921.6301269531,-2231.2482910156,136.40180969238,0,0,0,1864
237993,3921.6345214844,-2231.2517089844,-395.45620727539,0,0,0,1864
237994,3577.3620605469,-1934.4444580078,-395.45620727539,0,0,0,1864
238820,887.25347900391,-405.25,14.81670856476,0,0,0,1643
238821,833.31427001953,-421.71527099609,14.8166475296,0,0,0,1643
238822,833.31427001953,-421.71527099609,-27.25538253784,0,0,0,1643
238823,887.25347900391,-405.25,-27.25538825989,0,0,0,1643
238824,918.69964599609,-384.44445800781,-27.25534439087,0,0,0,1643
238825,918.69964599609,-384.44445800781,14.81669998169,0,0,0,1643
238865,1221.9114990234,2283.3056640625,45.11213302612,0,0,0,1643
238866,1102.2014160156,2263.8195800781,45.11212921143,0,0,0,1643
238867,1102.2014160156,2263.8159179688,-39.11771774292,0,0,0,1643
238868,1221.9079589844,2283.3090820312,-39.11771774292,0,0,0,1643
240213,763.42535400391,-297.57464599609,-49.56951141357,0,0,0,1643
240214,762.83856201172,-297.171875,31.35473632813,0,0,0,1643
240215,751.92706298828,-259.30728149414,29.38946533203,0,0,0,1643
240216,751.60766601563,-255.40625,-47.49129867554,0,0,0,1643
246862,-659.19598388672,1136.3900146484,294.48300170898,0,0,0,2070
246863,-666.08898925781,1107.0400390625,294.48275756836,0,0,0,2070
246864,-666.08856201172,1107.0364990234,348.71545410156,0,0,0,2070
246865,-659.19616699219,1136.3923339844,348.71499633789,0,0,0,2070
246866,-576.03643798828,1232.5416259766,348.71499633789,0,0,0,2070
246867,-576.03601074219,1232.5400390625,294.48300170898,0,0,0,2070
246913,-778.81945800781,1030.0208740234,320.38345336914,0,0,0,2070
246914,-735.77258300781,988.45660400391,320.38345336914,0,0,0,2070
246915,-670.12329101563,967.97570800781,320.38345336914,0,0,0,2070
246916,-567.90106201172,1084.4583740234,320.66409301758,0,0,0,2070
246917,-570.52606201172,1124.1372070312,320.38345336914,0,0,0,2070
246918,-747.59893798828,1128.1545410156,320.38345336914,0,0,0,2070
246919,-778.53991699219,1099.1059570312,320.38345336914,0,0,0,2070
246920,-785.09375,1066.2847900391,320.38345336914,0,0,0,2070
246974,-784.5625,962.33331298828,321.00665283203,0,0,0,2070
246975,-833.80554199219,1011.8021240234,321.00665283203,0,0,0,2070
246976,-895.71875,1012.2916870117,321.00665283203,0,0,0,2070
246977,-916.640625,1032.2864990234,321.00665283203,0,0,0,2070
246978,-965.8125,1033.3992919922,321.00665283203,0,0,0,2070
246979,-966.13714599609,951.63195800781,321.00665283203,0,0,0,2070
246980,-858.94964599609,910.02606201172,321.00665283203,0,0,0,2070
246981,-805.40277099609,909.47570800781,321.00665283203,0,0,0,2070
246982,-805.26391601563,921.21356201172,321.00665283203,0,0,0,2070
246983,-783.96356201172,941.59027099609,321.00665283203,0,0,0,2070
263661,-9443.892578125,8366.5791015625,5061.1938476562,0,0,0,1584
263662,-16920.666015625,8249.1904296875,5061.1938476562,0,0,0,1584
263663,-16920.478515625,8255.6748046875,-1277.6300048828,0,0,0,1584
263664,-9444.236328125,8374.4697265625,-1277.6300048828,0,0,0,1584
315338,0,1000,-2000,0,0,0,2162
315339,0,-3600,-2000,0,0,0,2162
315340,0,-3600,2000,0,0,0,2162
315341,0,1000,2000,0,0,0,2162
315342,-1500,1000,-2000,0,0,0,2162
315343,-1500,-3600,-2000,0,0,0,2162
315344,-1500,-3600,2000,0,0,0,2162
315345,-1500,1000,2000,0,0,0,2162
315483,9068,2134.1979980469,1773.8521728516,0,0,0,2162
315484,9068,2134.1979980469,-2000,0,0,0,2162
315485,9066.560546875,-4800.7934570312,-2000,0,0,0,2162
315486,9065.8994140625,-4799.109375,1773.8521728516,0,0,0,2162
315487,10137.61328125,2134.1979980469,1773.8521728516,0,0,0,2162
315488,10137.61328125,2134.1979980469,-2000,0,0,0,2162
315489,10136.17578125,-4800.7934570312,-2000,0,0,0,2162
315490,10135.509765625,-4799.109375,1773.8521728516,0,0,0,2162
315491,11208.879882812,2134.1979980469,1773.8521728516,0,0,0,2162
315492,11208.879882812,2134.1979980469,-2000,0,0,0,2162
315493,11207.442382812,-4800.7934570312,-2000,0,0,0,2162
315494,11206.78515625,-4799.109375,1773.8521728516,0,0,0,2162
315495,11440.095703125,1606.0642089844,1773.8521728516,0,0,0,2162
315496,11440.095703125,1606.0642089844,-2000,0,0,0,2162
315497,8748.046875,1610.8732910156,-2000,0,0,0,2162
315498,8747.390625,1612.5572509766,1773.8521728516,0,0,0,2162
315499,11440.095703125,541.37847900391,1773.8521728516,0,0,0,2162
315500,11440.095703125,541.37847900391,-2000,0,0,0,2162
315501,8748.046875,546.1875,-2000,0,0,0,2162
315502,8747.390625,547.87152099609,1773.8521728516,0,0,0,2162
315503,11440.095703125,-533.84375,1773.8521728516,0,0,0,2162
315504,11440.095703125,-533.84375,-2000,0,0,0,2162
315505,5440.1704101562,-529.03472900391,-2000,0,0,0,2162
315506,5439.5141601562,-527.35070800781,1773.8521728516,0,0,0,2162
315507,11440.095703125,-1600.390625,1773.8521728516,0,0,0,2162
315508,11440.095703125,-1600.390625,-2000,0,0,0,2162
315509,8748.046875,-1595.5816650391,-2000,0,0,0,2162
315510,8747.390625,-1593.8975830078,1773.8521728516,0,0,0,2162
315511,11440.095703125,-2690.4028320312,1773.8521728516,0,0,0,2162
315512,11440.095703125,-2690.4028320312,-2000,0,0,0,2162
315513,6680.5737304688,-2692.9392089844,-2000,0,0,0,2162
315514,6679.9174804688,-2691.2551269531,1773.8521728516,0,0,0,2162
315515,11440.095703125,-3799.8159179688,1773.8521728516,0,0,0,2162
315516,11440.095703125,-3799.8159179688,-2000,0,0,0,2162
315517,8748.046875,-3795.0070800781,-2000,0,0,0,2162
315518,8747.390625,-3793.3229980469,1773.8521728516,0,0,0,2162
317031,7468.0556640625,5343.6684570312,-161.5505065918,0,0,0,2162
317032,7468.4946289062,-6366.1528320312,-161.55056762695,0,0,0,2162
317033,7471.890625,-6366.611328125,836.14758300781,0,0,0,2162
317034,7469.3994140625,5329.9184570312,853.64178466797,0,0,0,2162
317035,6930.4204101562,5343.6684570312,-161.5505065918,0,0,0,2162
317036,6930.7954101562,975.79168701172,-161.55056762695,0,0,0,2162
317037,6934.2534179688,975.28820800781,836.14764404297,0,0,0,2162
317038,6931.7641601562,5329.9184570312,853.64178466797,0,0,0,2162
317040,6410.4599609375,5343.6684570312,-161.5505065918,0,0,0,2162
317041,6410.8349609375,975.79168701172,-161.55056762695,0,0,0,2162
317042,6414.2978515625,975.28820800781,836.14764404297,0,0,0,2162
317043,6411.8037109375,5329.9184570312,853.64178466797,0,0,0,2162
317045,5870.1005859375,4929.3959960938,-161.5505065918,0,0,0,2162
317046,5870.4755859375,2136.609375,-161.55056762695,0,0,0,2162
317047,5873.9340820312,2136.1059570312,836.14758300781,0,0,0,2162
317048,5871.4443359375,4915.6459960938,853.64178466797,0,0,0,2162
317049,5341.619140625,5343.6684570312,-161.5505065918,0,0,0,2162
317050,5338.4672851562,1036.9028320312,-161.55056762695,0,0,0,2162
317051,5341.9272460938,1036.3992919922,836.14758300781,0,0,0,2162
317052,5342.962890625,5329.9184570312,853.64184570313,0,0,0,2162
317054,4856.6083984375,5343.6684570312,-161.5505065918,0,0,0,2162
317055,4793.6772460938,1036.9028320312,-161.55056762695,0,0,0,2162
317056,4797.140625,1036.3992919922,836.14758300781,0,0,0,2162
317057,4857.9521484375,5329.9184570312,853.64184570313,0,0,0,2162
317059,4677.2719726562,4768.548828125,-161.55049133301,0,0,0,2162
317060,7011.705078125,4701.423828125,-161.55056762695,0,0,0,2162
317061,7015.1630859375,4699.947265625,836.14758300781,0,0,0,2162
317062,4678.6157226562,4754.798828125,853.64184570313,0,0,0,2162
317063,4768.0268554688,4280.3056640625,-161.5505065918,0,0,0,2162
317064,7102.4609375,4213.1806640625,-161.55056762695,0,0,0,2162
317065,7105.9174804688,4211.705078125,836.14758300781,0,0,0,2162
317066,4769.3706054688,4266.5556640625,853.64184570313,0,0,0,2162
317067,4749.6284179688,3776.0234375,-161.55049133301,0,0,0,2162
317068,7504.2993164062,3750.2153320312,-161.55056762695,0,0,0,2162
317069,7507.7543945312,3748.7414550781,836.14758300781,0,0,0,2162
317070,4750.9721679688,3762.2734375,853.64184570313,0,0,0,2162
317071,5235.6860351562,3159.5305175781,-1792.6550292969,0,0,0,2162
317072,7504.2993164062,3133.7214355469,-1792.6558837891,0,0,0,2162
317073,7507.7543945312,3132.2473144531,836.14758300781,0,0,0,2162
317074,5237.0297851562,3145.7805175781,853.64184570313,0,0,0,2162
317075,5235.6860351562,2667.9792480469,-2212.4836425781,0,0,0,2162
317076,7504.2993164062,2642.1701660156,-2212.4836425781,0,0,0,2162
317077,7507.7543945312,2640.6945800781,836.14758300781,0,0,0,2162
317078,5237.0297851562,2654.2292480469,853.64184570313,0,0,0,2162
317079,6372.2221679688,2137.2846679688,-161.55049133301,0,0,0,2162
317080,7504.2993164062,2139.3681640625,-161.55056762695,0,0,0,2162
317081,7507.7543945312,2137.8923339844,836.14758300781,0,0,0,2162
317082,6373.5659179688,2123.5346679688,853.64184570313,0,0,0,2162
317087,6372.2221679688,1596.5625,-161.5505065918,0,0,0,2162
317088,7504.2993164062,1598.6458740234,-161.55056762695,0,0,0,2162
317089,7507.7543945312,1597.1701660156,836.14758300781,0,0,0,2162
317090,6373.5659179688,1582.8125,853.64184570313,0,0,0,2162
317091,5735.7299804688,5365.7802734375,-161.55049133301,0,0,0,2162
317092,5745.4975585938,4764.4790039062,-161.55056762695,0,0,0,2162
317093,5748.9609375,4763.9750976562,836.14758300781,0,0,0,2162
317094,5737.0737304688,5352.0302734375,853.64184570313,0,0,0,2162
317134,7466.7016601562,5335.4096679688,-161.55049133301,0,0,0,2162
317135,5238.0610351562,5323.921875,-161.55056762695,0,0,0,2162
317136,5241.5297851562,5323.4204101562,836.14758300781,0,0,0,2162
317137,7468.0454101562,5321.6596679688,853.64184570313,0,0,0,2162
317138,5297.6762695312,2036.2569580078,-361.43768310547,0,0,0,2162
317139,6602.7880859375,1113.4514160156,-161.55056762695,0,0,0,2162
317140,6606.2490234375,1112.9478759766,836.14758300781,0,0,0,2162
317141,5293.5288085938,2017.1788330078,853.64184570313,0,0,0,2162
324631,7495.7485351562,-2623.0244140625,1773.8524169922,0,0,0,2162
324632,7495.7485351562,-2623.0244140625,-2000,0,0,0,2162
324633,7494.3110351562,-4800.7934570312,-2000,0,0,0,2162
324634,7493.6494140625,-4799.109375,1773.8524169922,0,0,0,2162
324635,9162.1875,-4727.361328125,1773.8524169922,0,0,0,2162
324636,9162.1875,-4727.361328125,-2000,0,0,0,2162
324637,7380.0849609375,-4722.5522460938,-2000,0,0,0,2162
324638,7379.4287109375,-4720.8681640625,1773.8524169922,0,0,0,2162
347181,-4137.564453125,-2899.515625,-826.41345214844,0,0,0,2481
347182,-4001.3889160156,-2814.0017089844,-826.41400146484,0,0,0,2481
347183,-4001.3889160156,-2813.9982910156,117.55625152588,0,0,0,2481
347184,-4137.5678710938,-2899.515625,117.55625152588,0,0,0,2481
347189,-5741.4443359375,-5009.4096679688,-1932.6866455078,0,0,0,2481
347190,-5101.1025390625,-3820.2065429688,-1932.6866455078,0,0,0,2481
347191,-5101.0991210938,-3820.2102050781,1701.1306152344,0,0,0,2481
347192,-5741.4443359375,-5009.4096679688,1701.1306152344,0,0,0,2481
347197,-5357.9565429688,-3395.1806640625,-1932.6866455078,0,0,0,2481
347198,-7035.658203125,-2913.9150390625,-1932.6866455078,0,0,0,2481
347199,-7035.6547851562,-2913.9150390625,1701.1304931641,0,0,0,2481
347200,-5357.9565429688,-3395.1806640625,1701.1304931641,0,0,0,2481
347201,-5616.2431640625,-3168.5485839844,-1932.6866455078,0,0,0,2481
347202,-5112.6440429688,-4058.328125,-1932.6866455078,0,0,0,2481
347203,-5112.640625,-4058.328125,1701.1306152344,0,0,0,2481
347204,-5616.2431640625,-3168.5485839844,1701.1306152344,0,0,0,2481
347205,-5562.017578125,-4963.3940429688,-1932.6866455078,0,0,0,2481
347206,-7419.5571289062,-3829.2900390625,-1932.6866455078,0,0,0,2481
347207,-7419.5537109375,-3829.2934570312,1701.1304931641,0,0,0,2481
347208,-5562.017578125,-4963.3940429688,1701.1306152344,0,0,0,2481
347209,-6833.7221679688,-2782.3386230469,-1932.6866455078,0,0,0,2481
347210,-7359.9877929688,-3982.6076660156,-1932.6866455078,0,0,0,2481
347211,-7359.984375,-3982.6110839844,1701.1303710938,0,0,0,2481
347212,-6833.7221679688,-2782.3386230469,1701.1304931641,0,0,0,2481
347217,-3286.4931640625,-4237.7290039062,-826.41345214844,0,0,0,2481
347218,-3982.4860839844,-3393.734375,-826.41400146484,0,0,0,2481
347219,-3982.4860839844,-3393.7309570312,18.20361328125,0,0,0,2481
347220,-3286.4965820312,-4237.7290039062,18.20361328125,0,0,0,2481
347221,-4106.4565429688,-2132.2102050781,-810.42175292969,0,0,0,2481
347222,-4040.40625,-1622.7847900391,-810.42218017578,0,0,0,2481
347223,-4040.4028320312,-1622.7882080078,430.33126831055,0,0,0,2481
347224,-4106.4565429688,-2132.2102050781,430.33126831055,0,0,0,2481
347225,-3465.6840820312,-1790.7257080078,-810.42175292969,0,0,0,2481
347226,-3722.8559570312,-2197.3332519531,-810.42218017578,0,0,0,2481
347227,-3722.8525390625,-2197.3369140625,430.33126831055,0,0,0,2481
347228,-3465.6840820312,-1790.7257080078,430.33126831055,0,0,0,2481
347229,-3490.4758300781,-1912.3090820312,-810.42175292969,0,0,0,2481
347230,-3570.8229980469,-1292.5278320312,-810.42218017578,0,0,0,2481
347231,-3570.8195800781,-1292.53125,430.33126831055,0,0,0,2481
347232,-3490.4758300781,-1912.3090820312,430.33126831055,0,0,0,2481
347233,-4155.783203125,-2053.3264160156,-810.42175292969,0,0,0,2481
347234,-3962.9479980469,-2179.3352050781,-810.42218017578,0,0,0,2481
347235,-3962.9445800781,-2179.3386230469,430.33126831055,0,0,0,2481
347236,-4155.783203125,-2053.3264160156,430.33126831055,0,0,0,2481
347313,-4121.9619140625,-2870.2727050781,-826.41345214844,0,0,0,2481
347314,-3946.5207519531,-3455.6840820312,-826.41400146484,0,0,0,2481
347315,-3946.5207519531,-3455.6806640625,117.55625915527,0,0,0,2481
347316,-4121.9653320312,-2870.2727050781,117.55625915527,0,0,0,2481
347324,-4103.345703125,-2176.1613769531,-826.41345214844,0,0,0,2481
347325,-3999.6181640625,-2866.4426269531,-826.41400146484,0,0,0,2481
347326,-3999.6181640625,-2866.4392089844,126.06342315674,0,0,0,2481
347327,-4103.3491210938,-2176.1613769531,126.06342315674,0,0,0,2481
347486,-4990.0971679688,-3944.3264160156,-165.48042297363,0,0,0,2481
347487,-5309.8349609375,-3251.1059570312,-165.48042297363,0,0,0,2481
347488,-6409.1977539062,-2897.4150390625,-165.48042297363,0,0,0,2481
347489,-5445.203125,-4761.3627929688,-165.48042297363,0,0,0,2481
347843,2714.6789550781,2364.3681640625,3317.876953125,0,0,0,2509
347844,2777.9697265625,2441.4792480469,3315.412109375,0,0,0,2509
347845,2777.9697265625,2441.4792480469,3206.111328125,0,0,0,2509
347846,2714.6789550781,2364.3681640625,3201.783203125,0,0,0,2509
347847,2761.3759765625,2442.453125,3315.8269042969,0,0,0,2509
347848,2865.6511230469,2412.7136230469,3313.3620605469,0,0,0,2509
347849,2865.6511230469,2412.7136230469,3204.0612792969,0,0,0,2509
347850,2761.3759765625,2442.453125,3199.7331542969,0,0,0,2509
347851,2981.4140625,2369.6301269531,3322.2980957031,0,0,0,2509
347852,2991.0546875,2277.0695800781,3319.8293457031,0,0,0,2509
347853,2991.0546875,2277.0695800781,3210.5324707031,0,0,0,2509
347854,2981.4140625,2369.6301269531,3206.2043457031,0,0,0,2509
347855,2901.7248535156,2108.3454589844,3320.7963867188,0,0,0,2509
347856,2986.6711425781,2147.4982910156,3318.3276367188,0,0,0,2509
347857,2986.6711425781,2147.4982910156,3209.0307617188,0,0,0,2509
347858,2901.7248535156,2108.3454589844,3204.7026367188,0,0,0,2509
347859,2788.3889160156,2058.140625,3324.5422363281,0,0,0,2509
347860,2714.5183105469,2151.8820800781,3322.0759277344,0,0,0,2509
347861,2714.5183105469,2151.8820800781,3212.7766113281,0,0,0,2509
347862,2788.3889160156,2058.140625,3208.4484863281,0,0,0,2509
347873,2907.3879394531,2455.5607910156,3315.8269042969,0,0,0,2509
347874,2859.1345214844,2410.6494140625,3313.3620605469,0,0,0,2509
347875,2859.1345214844,2410.6494140625,3204.0612792969,0,0,0,2509
347876,2907.3879394531,2455.5607910156,3199.7331542969,0,0,0,2509
347877,2895.9721679688,2455.5607910156,3315.8269042969,0,0,0,2509
347878,2898.6596679688,2385.0659179688,3313.3620605469,0,0,0,2509
347879,2898.6596679688,2385.0659179688,3204.0612792969,0,0,0,2509
347880,2895.9721679688,2455.5607910156,3199.7331542969,0,0,0,2509
347881,2986.5173339844,2359.3403320312,3315.8269042969,0,0,0,2509
347882,2895.7143554688,2387.1110839844,3313.3620605469,0,0,0,2509
347883,2895.7143554688,2387.1110839844,3204.0612792969,0,0,0,2509
347884,2986.5173339844,2359.3403320312,3199.7331542969,0,0,0,2509
347885,3036.6901855469,2255.5417480469,3322.2980957031,0,0,0,2509
