Name,Position_0,Position_1,Position_2,Direction_0,Direction_1,Direction_2,ID,SoundEntriesID,WorldStateExpressionID,EmitterType,PhaseID,PhaseGroupID,PhaseUseFlags,Flags,MapID
NAG_Waterfall_WS_Medium_Mist,-1099.7864990234,9181.39453125,28.21527862549,0,0,0,7515,40453,0,1,0,0,0,0,530
NAG_Waterfall_WS_Medium_Pour,-1072.2673339844,9193.7412109375,-53.76708984375,0,0,0,7519,40453,0,0,0,0,0,0,530
NAG_Waterfall_WS_Medium_Pour,-1022.1857910156,9133.0322265625,-31.47634506226,0,0,0,7520,40453,0,0,0,0,0,0,530
TKF_Waterfall_WS_Medium_Ripple,-1131.0711669922,5125.7377929688,13.67407894135,0,0,0,7521,40454,0,0,0,0,0,0,530
TKF_Waterfall_WS_Medium_Ripple,-1108.3610839844,5091.9140625,14.81709480286,0,0,0,7522,40454,0,0,0,0,0,0,530
TKF_Waterfall_WS_Medium_Mist,-1131.4322509766,5122.6416015625,4.96751785278,0,0,0,7523,40453,0,0,0,0,0,0,530
TKF_Waterfall_WS_Medium_Mist,-1111.21875,5091.5766601562,3.03902363777,0,0,0,7524,40453,0,0,0,0,0,0,530
TKF_Waterfall_WS_Medium_Pour,-1132.125,5119.6127929688,-7.83061408997,0,0,0,7525,40452,0,0,0,0,0,0,530
TKF_Waterfall_WS_Medium_Pour,-1117.515625,5090.4931640625,-8.45954418182,0,0,0,7526,40452,0,0,0,0,0,0,530
NAG_Waterfall_WS_Medium_Pour,-1383.3298339844,7342.955078125,10.83454227448,0,0,0,7527,40452,0,0,0,0,0,0,530
NAG_Waterfall_WS_Medium_Ripple,-1373.9114990234,7339.4140625,28.53342056274,0,0,0,7528,40454,0,0,0,0,0,0,530
NAG_Waterfall_WS_Medium_Mist,-1378.1857910156,7340.9296875,21.00770568848,0,0,0,7529,40453,0,0,0,0,0,0,530
NAG_Waterfall_WS_Medium_Ripple,-1497.0260009766,7219.3940429688,5.17377376556,0,0,0,7530,40454,0,0,0,0,0,0,530
NAG_Waterfall_WS_Medium_Ripple,-1483.3367919922,7197.4965820312,25.82110595703,0,0,0,7531,40454,0,0,0,0,0,0,530
NAG_Waterfall_WS_Medium_Ripple,-1473.109375,7210.8032226562,30.70627593994,0,0,0,7532,40454,0,0,0,0,0,0,530
NAG_Waterfall_WS_Medium_Mist,-1494.1579589844,7218.1821289062,6.25731086731,0,0,0,7533,40453,0,0,0,0,0,0,530
NAG_Waterfall_WS_Medium_Pour,-1483.0555419922,7213.6147460938,19.2580947876,0,0,0,7535,40452,0,0,0,0,0,0,530
NAG_Waterfall_WS_Light_Mist,-1474.1978759766,7195.7734375,30.66416168213,0,0,0,7536,40447,0,0,0,0,0,0,530
NAG_Waterfall_WS_Light_Mist,-1490.1110839844,7223.3994140625,9.08041763306,0,0,0,7537,40447,0,0,0,0,0,0,530
NAG_Waterfall_WS_Medium_Pour,-1559.6215820312,7749.2490234375,-97.5500869751,0,0,0,7538,40452,0,0,0,0,0,0,530
NAG_Waterfall_WS_Medium_Pour,-1701.5329589844,7802.6484375,-101.01571655273,0,0,0,7539,40452,0,0,0,0,0,0,530
NAG_Waterfall_WS_Medium_Pour,-1813.203125,8153.9653320312,-98.51441192627,0,0,0,7540,40452,0,0,0,0,0,0,530
NAG_Waterfall_WS_Light_Pour,-1660.875,7775.7509765625,-99.09568023682,0,0,0,7545,40449,0,0,0,0,0,0,530
NAG_Waterfall_WS_Heavy_Pour,-1740.8610839844,7784.4262695312,-101.24156188965,0,0,0,7546,40458,0,0,0,0,0,0,530
NAG_Waterfall_WS_Medium_Mist,-1571.0903320312,7721.267578125,-23.43512535095,0,0,0,7547,40453,0,1,0,0,0,0,530
NAG_Waterfall_WS_Light_Mist,-1674.5035400391,7756.6625976562,-29.58170318604,0,0,0,7548,40447,0,1,0,0,0,0,530
NAG_Waterfall_WS_Heavy_Mist,-1730.1528320312,7771,-28.6728515625,0,0,0,7549,40459,0,1,0,0,0,0,530
NAG_Waterfall_WS_Heavy_Mist,-1821.578125,8173.5502929688,-29.66235351563,0,0,0,7550,40459,0,1,0,0,0,0,530
NAG_Waterfall_WS_Heavy_Mist,-1610.2916259766,8203.916015625,-30.18133544922,0,0,0,7551,40459,0,1,0,0,0,0,530
NAG_Waterfall_WS_Medium_Ripple,-1564.9254150391,7734.3012695312,-44.75204086304,0,0,0,7552,40454,0,0,0,0,0,0,530
NAG_Waterfall_WS_Medium_Ripple,-1667.1007080078,7761.1127929688,-46.23026275635,0,0,0,7553,40454,0,0,0,0,0,0,530
NAG_Waterfall_WS_Medium_Ripple,-1708.0485839844,7792.7099609375,-77.14295959473,0,0,0,7554,40454,0,0,0,0,0,0,530
NAG_Waterfall_WS_Medium_Ripple,-1816.6163330078,8176.6865234375,-28.25541877747,0,0,0,7555,40454,0,0,0,0,0,0,530
NAG_Waterfall_WS_Light_Ripple,-1678.125,7753.6928710938,-25.36283302307,0,0,0,7556,40448,0,0,0,0,0,0,530
NAG_Waterfall_WS_Light_Ripple,-1724.78125,7781.8247070312,-67.97267150879,0,0,0,7557,40448,0,0,0,0,0,0,530
NAG_Waterfall_WS_Heavy_Ripple,-1734.9635009766,7769.361328125,-27.90483474731,0,0,0,7558,40460,0,0,0,0,0,0,530
NAG_Waterfall_WS_Heavy_Ripple,-1602.5694580078,8204.6376953125,-31.27536964417,0,0,0,7559,40460,0,0,0,0,0,0,530
NAG_Waterfall_WS_Medium_Ripple,-1571.7517089844,7717.0141601562,-17.11894416809,0,0,0,7560,40454,0,0,0,0,0,0,530
NAG_Waterfall_WS_Medium_Mist,-1665.0555419922,7769.0297851562,-72.52816009521,0,0,0,7561,40453,0,0,0,0,0,0,530
NAG_Waterfall_WS_Medium_Pour,-1661.0035400391,7775.3178710938,-98.4852142334,0,0,0,7562,40452,0,0,0,0,0,0,530
NAG_Waterfall_WS_Heavy_Pour,-1604.7725830078,8190.080078125,-99.92101287842,0,0,0,7563,40458,0,0,0,0,0,0,530
NAG_Waterfall_WS_Heavy_Ripple,-1619.4235839844,8698.275390625,28.59783554077,0,0,0,7565,40460,0,0,0,0,0,0,530
NAG_Waterfall_WS_Heavy_Mist,-1626.1353759766,8693.2724609375,23.52692985535,0,0,0,7566,40459,0,1,0,0,0,0,530
NAG_Waterfall_WS_Heavy_Pour,-1624.6805419922,8670.9130859375,-21.84843635559,0,0,0,7567,40458,0,0,0,0,0,0,530
NAG_Waterfall_WS_Light_Ripple,-1613.0434570312,8696.060546875,30.44430923462,0,0,0,7568,40448,0,0,0,0,0,0,530
NAG_Waterfall_WS_Light_Ripple,-1624.9809570312,8698.8642578125,31.04314804077,0,0,0,7569,40448,0,0,0,0,0,0,530
NAG_Waterfall_WS_Heavy_Pour,-1705.0694580078,9456.287109375,186.57907104492,0,0,0,7570,40458,0,0,0,0,0,0,530
NAG_Waterfall_WS_Heavy_Pour,-1736.1197509766,9346.404296875,68.02481079102,0,0,0,7571,40458,0,0,0,0,0,0,530
NAG_Waterfall_WS_Heavy_Pour,-1757.234375,9440.6318359375,68.54605865479,0,0,0,7572,40458,0,0,0,0,0,0,530
NAG_Waterfall_WS_Heavy_Ripple,-1706.359375,9477.4873046875,282.83447265625,0,0,0,7573,40460,0,0,0,0,0,0,530
NAG_Waterfall_WS_Heavy_Ripple,-1730.6129150391,9378.2421875,180.59632873535,0,0,0,7574,40460,0,0,0,0,0,0,530
NAG_Waterfall_WS_Heavy_Ripple,-1938.4357910156,9386.3828125,-13.5810546875,0,0,0,7575,40460,0,0,0,0,0,0,530
NAG_Waterfall_WS_Heavy_Ripple,-1832.1961669922,9387.7236328125,66.47741699219,0,0,0,7576,40460,0,0,0,0,0,0,530
NAG_Waterfall_WS_Medium_Ripple,-1727.4461669922,9436.9345703125,181.62837219238,0,0,0,7578,40454,0,0,0,0,0,0,530
NAG_Waterfall_WS_Medium_Ripple,-1804.9497070312,9533.6640625,62.12533187866,0,0,0,7579,40454,0,0,0,0,0,0,530
NAG_Waterfall_WS_Medium_Ripple,-1921.765625,9379.5498046875,61.68885803223,0,0,0,7580,40454,0,0,0,0,0,0,530
NAG_Waterfall_WS_Light_Mist,-1922.1666259766,9373.6669921875,61.41676330566,0,0,0,7581,40447,0,0,0,0,0,0,530
NAG_Waterfall_WS_Light_Mist,-1725.9947509766,9440.51171875,182.27482604981,0,0,0,7582,40447,0,0,0,0,0,0,530
NAG_Waterfall_WS_Light_Mist,-1727.65625,9381.544921875,183.64166259766,0,0,0,7583,40447,0,0,0,0,0,0,530
NAG_Waterfall_WS_Light_Mist,-1701.0052490234,9476.24609375,283.88223266602,0,0,0,7584,40447,0,0,0,0,0,0,530
NAG_Waterfall_WS_Light_Mist,-1714.2135009766,9476.779296875,282.57864379883,0,0,0,7585,40447,0,0,0,0,0,0,530
NAG_Waterfall_WS_Heavy_Mist,-1712.5989990234,9472.9775390625,275.9264831543,0,0,0,7586,40459,0,1,0,0,0,0,530
NAG_Waterfall_WS_Light_Ripple,-1720.4410400391,9379.0595703125,186.85415649414,0,0,0,7587,40448,0,0,0,0,0,0,530
NAG_Waterfall_WS_Heavy_Mist,-1736.7396240234,9376.962890625,175.93586730957,0,0,0,7588,40459,0,1,0,0,0,0,530
NAG_Waterfall_WS_Medium_Mist,-1729.1857910156,9443.33203125,178.52003479004,0,0,0,7589,40453,0,1,0,0,0,0,530
NAG_Waterfall_WS_Medium_Mist,-1923.1978759766,9383.4189453125,59.47298812866,0,0,0,7590,40453,0,1,0,0,0,0,530
NAG_Waterfall_WS_Heavy_Mist,-1791.859375,9536.3564453125,56.35018539429,0,0,0,7591,40459,0,1,0,0,0,0,530
NAG_Waterfall_WS_Heavy_Ripple,-1805.0035400391,6043.1987304688,205.55809020996,0,0,0,7592,40460,0,0,0,0,0,0,530
NAG_Waterfall_WS_Heavy_Ripple,-1858.0399169922,6094.3081054688,148.96965026856,0,0,0,7593,40460,0,0,0,0,0,0,530
NAG_Waterfall_WS_Heavy_Ripple,-1884.7864990234,6172.7041015625,117.93804168701,0,0,0,7594,40460,0,0,0,0,0,0,530
NAG_Waterfall_WS_Heavy_Ripple,-1875.6840820312,6223.5791015625,76.25256347656,0,0,0,7595,40460,0,0,0,0,0,0,530
NAG_Waterfall_WS_Medium_Ripple,-1811.6510009766,6077.9204101562,205.20407104492,0,0,0,7596,40454,0,0,0,0,0,0,530
NAG_Waterfall_WS_Medium_Ripple,-1839.0642089844,6074.869140625,149.6452331543,0,0,0,7597,40454,0,0,0,0,0,0,530
NAG_Waterfall_WS_Medium_Ripple,-1849.1336669922,6134.9340820312,150.4606628418,0,0,0,7598,40454,0,0,0,0,0,0,530
NAG_Waterfall_WS_Medium_Ripple,-1867.1545410156,6137.8032226562,136.14884948731,0,0,0,7599,40454,0,0,0,0,0,0,530
NAG_Waterfall_WS_Medium_Ripple,-1870.8038330078,6191.65625,96.52465057373,0,0,0,7600,40454,0,0,0,0,0,0,530
NAG_Waterfall_WS_Medium_Ripple,-1960.6997070312,6223.1708984375,76.26439666748,0,0,0,7601,40454,0,0,0,0,0,0,530
NAG_Waterfall_WS_Light_Ripple,-1864.0434570312,6152.2172851562,136.89012145996,0,0,0,7602,40448,0,0,0,0,0,0,530
NAG_Waterfall_WS_Light_Ripple,-1867.7222900391,6164.4555664062,123.91638183594,0,0,0,7603,40448,0,0,0,0,0,0,530
NAG_Waterfall_WS_Light_Ripple,-1865.0434570312,6179.390625,112.2495880127,0,0,0,7604,40448,0,0,0,0,0,0,530
NAG_Waterfall_WS_Light_Ripple,-1817.8489990234,6078.3706054688,163.48216247559,0,0,0,7605,40448,0,0,0,0,0,0,530
NAG_Waterfall_WS_Light_Ripple,-1812.2882080078,6080.1235351562,207.3786315918,0,0,0,7606,40448,0,0,0,0,0,0,530
NAG_Waterfall_WS_Light_Ripple,-1805.0903320312,6041.5234375,206.91552734375,0,0,0,7607,40448,0,0,0,0,0,0,530
NAG_Waterfall_WS_Heavy_Pour,-1864.3316650391,6091.5571289062,85.24033355713,0,0,0,7608,40458,0,0,0,0,0,0,530
NAG_Waterfall_WS_Light_Ripple,-1836.1822509766,6070.025390625,84.97785186768,0,0,0,7609,40448,0,0,0,0,0,0,530
NAG_Waterfall_WS_Light_Ripple,-1815.7239990234,6042.1103515625,93.68329620361,0,0,0,7610,40448,0,0,0,0,0,0,530
NAG_Waterfall_WS_Heavy_Pour,-1815.640625,6041.8974609375,93.12915802002,0,0,0,7611,40458,0,0,0,0,0,0,530
NAG_Waterfall_WS_Heavy_Pour,-1836.5,6070.5571289062,84.95910644531,0,0,0,7612,40458,0,0,0,0,0,0,530
NAG_Waterfall_WS_Heavy_Pour,-1873.1927490234,6192.9331054688,80.17165374756,0,0,0,7613,40458,0,0,0,0,0,0,530
NAG_Waterfall_WS_Heavy_Pour,-1962.9757080078,6230.2578125,52.29740524292,0,0,0,7614,40458,0,0,0,0,0,0,530
NAG_Waterfall_WS_Heavy_Pour,-1875.46875,6227.8725585938,50.25160598755,0,0,0,7615,40458,0,0,0,0,0,0,530
NAG_Waterfall_WS_Light_Ripple,-1878.5329589844,6229.486328125,54.83116912842,0,0,0,7616,40448,0,0,0,0,0,0,530
NAG_Waterfall_WS_Light_Ripple,-1967.5347900391,6230.7587890625,50.79320526123,0,0,0,7617,40448,0,0,0,0,0,0,530
NAG_Waterfall_WS_Heavy_Mist,-1809.296875,6040.6806640625,184.47480773926,0,0,0,7618,40459,0,1,0,0,0,0,530
NAG_Waterfall_WS_Medium_Mist,-1813.0069580078,6082.0703125,202.73384094238,0,0,0,7619,40453,0,1,0,0,0,0,530
NAG_Waterfall_WS_Medium_Mist,-1845.6579589844,6074.9487304688,148.79011535645,0,0,0,7620,40453,0,1,0,0,0,0,530
NAG_Waterfall_WS_Medium_Mist,-1858.4097900391,6101.1997070312,147.0001373291,0,0,0,7621,40453,0,1,0,0,0,0,530
NAG_Waterfall_WS_Medium_Mist,-1869.7934570312,6139.8291015625,134.22776794434,0,0,0,7622,40453,0,1,0,0,0,0,530
NAG_Waterfall_WS_Medium_Mist,-1882.2083740234,6176.4296875,114.83631896973,0,0,0,7623,40453,0,1,0,0,0,0,530
NAG_Waterfall_WS_Light_Mist,-1850.0434570312,6134.6391601562,145.45304870606,0,0,0,7624,40447,0,1,0,0,0,0,530
NAG_Waterfall_WS_Heavy_Mist,-1962.6735839844,6226.6362304688,67.46396636963,0,0,0,7625,40459,0,0,0,0,0,0,530
TKF_Waterfall_WS_Medium_Ripple,-1961.0191650391,3621.5,-104.76975250244,0,0,0,7627,40454,0,0,0,0,0,0,530
TKF_Waterfall_WS_Medium_Ripple,-1995.0555419922,3606.1623535156,-112.456199646,0,0,0,7628,40454,0,0,0,0,0,0,530
TKF_Waterfall_WS_Medium_Mist,-1965.4826660156,3618.8488769531,-107.5025177002,0,0,0,7629,40453,0,1,0,0,0,0,530
TKF_Waterfall_WS_Medium_Mist,-2004.9079589844,3607.0598144531,-116.9489364624,0,0,0,7630,40453,0,1,0,0,0,0,530
TKF_Waterfall_WS_Medium_Pour,-1990.5122070312,3600.4636230469,-201.06864929199,0,0,0,7631,40452,0,0,0,0,0,0,530
TKF_Waterfall_WS_Medium_Pour,-1955.6180419922,3610.2690429688,-190.1316986084,0,0,0,7632,40452,0,0,0,0,0,0,530
NAG_Waterfall_WS_Medium_Ripple,-2265.1372070312,7227.9819335938,-147.75505065918,0,0,0,7634,40454,0,0,0,0,0,0,530
NAG_Waterfall_WS_Medium_Ripple,-2294.2102050781,7234.1069335938,-152.92860412598,0,0,0,7635,40454,0,0,0,0,0,0,530
NAG_Waterfall_WS_Medium_Ripple,-2329.5556640625,7240.5581054688,-174.06378173828,0,0,0,7636,40454,0,0,0,0,0,0,530
NAG_Waterfall_WS_Light_Pour,-2316.2014160156,7238.3862304688,-169.7374420166,0,0,0,7637,40449,0,0,0,0,0,0,530
NAG_Waterfall_WS_Light_Pour,-2275.7065429688,7229.9321289062,-152.15229797363,0,0,0,7638,40449,0,0,0,0,0,0,530
NAG_Waterfall_WS_Light_Mist,-2263.6025390625,7231.1313476562,-141.6043548584,0,0,0,7639,40447,0,1,0,0,0,0,530
NAG_Waterfall_WS_Light_Mist,-2733.9252929688,7114.5610351562,100.36324310303,0,0,0,7640,40447,0,1,0,0,0,0,530
NAG_Waterfall_WS_Medium_Pour,-2728.4252929688,7112.8100585938,93.45175170898,0,0,0,7641,40452,0,0,0,0,0,0,530
NAG_Waterfall_WS_Light_Pour,-2760.9860839844,7107.4721679688,101.48697662354,0,0,0,7642,40449,0,0,0,0,0,0,530
NAG_Waterfall_WS_Light_Pour,-2742.2551269531,7137.4418945312,97.25941467285,0,0,0,7643,40449,0,0,0,0,0,0,530
NAG_Waterfall_WS_Medium_Mist,-2745.9931640625,7131.564453125,101.45868682861,0,0,0,7644,40453,0,1,0,0,0,0,530
NAG_Waterfall_WS_Light_Mist,-2755.5903320312,7113.3168945312,103.19995117188,0,0,0,7645,40447,0,1,0,0,0,0,530
NAG_Waterfall_WS_Medium_Ripple,-2662.4602050781,7133.3784179688,-23.02747917175,0,0,0,7646,40454,0,0,0,0,0,0,530
NAG_Waterfall_WS_Medium_Mist,-2660.6789550781,7127.9165039062,-22.81944465637,0,0,0,7648,40453,0,1,0,0,0,0,530
NAG_Waterfall_WS_Light_Pour,-2663.1770019531,7137.6206054688,-16.70270729065,0,0,0,7649,40449,0,0,0,0,0,0,530
NAG_Waterfall_WS_Heavy_Pour,-2654.3212890625,7134.5834960938,-91.10015106201,0,0,0,7650,40459,0,0,0,0,0,0,530
NAG_Waterfall_WS_Heavy_Ripple,-2541.6059570312,7189.6328125,-102.73959350586,0,0,0,7651,40460,0,0,0,0,0,0,530
NAG_Waterfall_WS_Medium_Pour,-2541.4079589844,7183.0532226562,-95.81680297852,0,0,0,7652,40452,0,0,0,0,0,0,530
NAG_Waterfall_WS_Heavy_Mist,-2537.484375,7180.5288085938,-103.32290649414,0,0,0,7653,40459,0,1,0,0,0,0,530
NAG_Waterfall_WS_Heavy_Pour,-2508.9670410156,7207.3491210938,-154.9972076416,0,0,0,7654,40458,0,0,0,0,0,0,530
NAG_Waterfall_WS_Light_Pour,-2524.328125,7203.8305664062,-155.33526611328,0,0,0,7655,40449,0,0,0,0,0,0,530
NAG_Waterfall_WS_Heavy_Ripple,-2598.3002929688,7189.322265625,-15.13340759277,0,0,0,7656,40460,0,0,0,0,0,0,530
NAG_Waterfall_WS_Medium_Pour,-2601.2102050781,7199.4921875,10.17855453491,0,0,0,7657,40452,0,0,0,0,0,0,530
NAG_Waterfall_WS_Light_Pour,-2605.4096679688,7198.8583984375,11.02642536163,0,0,0,7658,40449,0,0,0,0,0,0,530
NAG_Waterfall_WS_Medium_Mist,-2605.9357910156,7197.6831054688,8.77807426453,0,0,0,7659,40453,0,1,0,0,0,0,530
NAG_Waterfall_WS_Heavy_Mist,-2600.2534179688,7185.0219726562,-16.14197540283,0,0,0,7660,40459,0,1,0,0,0,0,530
NAG_Waterfall_WS_Heavy_Pour,-2583.5383300781,7174.947265625,-83.97720336914,0,0,0,7661,40458,0,0,0,0,0,0,530
NAG_Waterfall_WS_Light_Pour,-2578.0434570312,7179.4165039062,-87.68368530273,0,0,0,7662,40449,0,0,0,0,0,0,530
NAG_Waterfall_WS_Light_Pour,-2637.890625,7328.6943359375,12.44061660767,0,0,0,7663,40449,0,0,0,0,0,0,530
NAG_Waterfall_WS_Light_Ripple,-2675.8525390625,7410.0805664062,35.31435775757,0,0,0,7664,40448,0,0,0,0,0,0,530
NAG_Waterfall_WS_Medium_Pour,-2680.15625,7409.3403320312,35.41486358643,0,0,0,7665,40452,0,0,0,0,0,0,530
NAG_Waterfall_WS_Medium_Ripple,-2672.3056640625,7452.798828125,121.79846191406,0,0,0,7667,40454,0,0,0,0,0,0,530
NAG_Waterfall_WS_Medium_Pour,-2686.1613769531,7426.884765625,116.92890167236,0,0,0,7668,40452,0,0,0,0,0,0,530
NAG_Waterfall_WS_Medium_Pour,-2707.5590820312,7452.3149414062,125.60215759277,0,0,0,7669,40452,0,0,0,0,0,0,530
NAG_Waterfall_WS_Medium_Mist,-2677.7863769531,7451.6040039062,123.11296844482,0,0,0,7670,40453,0,1,0,0,0,0,530
NAG_Waterfall_WS_Medium_Pour,-2686.9079589844,7433.6962890625,125.15225219727,0,0,0,7671,40452,0,1,0,0,0,0,530
NAG_Waterfall_WS_Medium_Pour,-2699.7482910156,7451.1240234375,126.65232086182,0,0,0,7672,40452,0,1,0,0,0,0,530
NAG_Waterfall_WS_Medium_Pour,-2604.5886230469,7420.7524414062,34.36880493164,0,0,0,7673,40452,0,0,0,0,0,0,530
NAG_Waterfall_WS_Light_Pour,-2605.6337890625,7417.0141601562,35.68654632568,0,0,0,7674,40449,0,0,0,0,0,0,530
NAG_Waterfall_WS_Light_Pour,-2572.9201660156,7431.1274414062,-76.01089477539,0,0,0,7675,40449,0,0,0,0,0,0,530
NAG_Waterfall_WS_Light_Pour,-2536.8576660156,7415.4008789062,-113.52024078369,0,0,0,7676,40449,0,0,0,0,0,0,530
NAG_Waterfall_WS_Medium_Ripple,-2553.5139160156,7428.9462890625,-103.15287017822,0,0,0,7677,40454,0,0,0,0,0,0,530
NAG_Waterfall_WS_Heavy_Ripple,-2529.6684570312,7422.4755859375,-116.70948791504,0,0,0,7678,40460,0,0,0,0,0,0,530
NAG_Waterfall_WS_Medium_Pour,-2589.1025390625,7422.1572265625,-3.86805558205,0,0,0,7680,40452,0,0,0,0,0,0,530
NAG_Waterfall_WS_Heavy_Mist,-2594.4445800781,7415.3872070312,22.97054481506,0,0,0,7681,40459,0,1,0,0,0,0,530
NAG_Waterfall_WS_Heavy_Pour,-2518.9826660156,7416.2290039062,-153.51936340332,0,0,0,7682,40459,0,0,0,0,0,0,530
NAG_Waterfall_WS_Heavy_Pour,-2541.9392089844,7425.9438476562,-112.54002380371,0,0,0,7683,40459,0,0,0,0,0,0,530
NAG_Waterfall_WS_Heavy_Pour,-2512.9653320312,7411.2177734375,-180.6258392334,0,0,0,7684,40458,0,0,0,0,0,0,530
TKF_Waterfall_WS_Medium_Ripple,-2488.6477050781,4470.6015625,153.70159912109,0,0,0,7685,40454,0,0,0,0,0,0,530
TKF_Waterfall_WS_Medium_Mist,-2492.6945800781,4469.8100585938,149.06231689453,0,0,0,7686,40453,0,1,0,0,0,0,530
TKF_Waterfall_WS_Medium_Pour,-2491.9445800781,4458.634765625,110.15557098389,0,0,0,7687,40452,0,0,0,0,0,0,530
TKF_Waterfall_WS_Heavy_Ripple,-2482.0747070312,4407.173828125,105.29192352295,0,0,0,7688,40460,0,0,0,0,0,0,530
TKF_Waterfall_WS_Heavy_Mist,-2489.9113769531,4407.4418945312,103.74674224854,0,0,0,7689,40459,0,1,0,0,0,0,530
TKF_Waterfall_WS_Heavy_Pour,-2487.8837890625,4378.7900390625,16.47802352905,0,0,0,7690,40458,0,0,0,0,0,0,530
TKF_Waterfall_WS_Heavy_Ripple,-2626.4113769531,2999.1494140625,-17.51872825623,0,0,0,7691,40460,0,0,0,0,0,0,530
TKF_Waterfall_WS_Heavy_Pour,-2627.0573730469,2998.1076660156,-23.07801246643,0,0,0,7693,40458,0,0,0,0,0,0,530
TKF_Waterfall_WS_Heavy_Mist,-2628.8229980469,3001.5598144531,-7.82164096832,0,0,0,7694,40459,0,0,0,0,0,0,530
TKF_Waterfall_WS_Light_Ripple,-2637.1076660156,2995.9289550781,-9.10731220245,0,0,0,7695,40448,0,0,0,0,0,0,530
TKF_Waterfall_WS_Light_Ripple,-2626.2170410156,3009.7690429688,-7.69779443741,0,0,0,7696,40448,0,0,0,0,0,0,530
NAG_Waterfall_WS_Heavy_Ripple,-2678.0903320312,7402.025390625,20.60369110107,0,0,0,7697,40460,0,0,0,0,0,0,530
NAG_Waterfall_WS_Light_Pour,-2640.2153320312,7330.5756835938,17.90609359741,0,0,0,7698,40452,0,0,0,0,0,0,530
NAG_Waterfall_WS_Light_Mist,-2637.7482910156,7332.6538085938,17.38257789612,0,0,0,7699,40447,0,0,0,0,0,0,530
NAG_Waterfall_WS_Heavy_Ripple,-2979.2065429688,6188.158203125,176.54823303223,0,0,0,7701,40460,0,0,0,0,0,0,530
NAG_Waterfall_WS_Light_Ripple,-2970.7917480469,6192.2412109375,180.67274475098,0,0,0,7702,40448,0,0,0,0,0,0,530
NAG_Waterfall_WS_Light_Ripple,-2983.2465820312,6181.7353515625,179.47468566895,0,0,0,7703,40448,0,0,0,0,0,0,530
NAG_Waterfall_WS_Light_Ripple,-2959.2673339844,6194.6079101562,134.60717773438,0,0,0,7704,40448,0,0,0,0,0,0,530
NAG_Waterfall_WS_Light_Ripple,-2973.3854980469,6142.0200195312,122.16519927979,0,0,0,7705,40448,0,0,0,0,0,0,530
NAG_Waterfall_WS_Light_Ripple,-2930.7102050781,6197.6694335938,96.25365447998,0,0,0,7706,40448,0,0,0,0,0,0,530
NAG_Waterfall_WS_Light_Ripple,-2899.1997070312,6192.8881835938,44.26540756226,0,0,0,7707,40448,0,0,0,0,0,0,530
NAG_Waterfall_WS_Heavy_Pour,-2967.7431640625,6179.9365234375,141.58749389648,0,0,0,7708,40458,0,0,0,0,0,0,530
NAG_Waterfall_WS_Light_Ripple,-2960.9895019531,6122.5581054688,4.05432128906,0,0,0,7709,40448,0,0,0,0,0,0,530
NAG_Waterfall_WS_Light_Ripple,-2876.6301269531,6151.9086914062,3.72645401955,0,0,0,7710,40448,0,0,0,0,0,0,530
NAG_Waterfall_WS_Medium_Ripple,-2974,6171.8481445312,139.02383422852,0,0,0,7711,40454,0,0,0,0,0,0,530
NAG_Waterfall_WS_Medium_Ripple,-2905.6752929688,6187.4365234375,43.15843582153,0,0,0,7712,40454,0,0,0,0,0,0,530
NAG_Waterfall_WS_Medium_Ripple,-2947.1840820312,6186.5087890625,103.18933868408,0,0,0,7713,40454,0,0,0,0,0,0,530
NAG_Waterfall_WS_Medium_Pour,-2961.046875,6151.5302734375,122.02014160156,0,0,0,7714,40452,0,0,0,0,0,0,530
NAG_Waterfall_WS_Medium_Pour,-2948.9497070312,6189.4555664062,102.96723937988,0,0,0,7715,40452,0,0,0,0,0,0,530
NAG_Waterfall_WS_Heavy_Mist,-2981.7431640625,6180.3559570312,176.57258605957,0,0,0,7716,40459,0,1,0,0,0,0,530
NAG_Waterfall_WS_Medium_Ripple,-2958.5207519531,6180.1381835938,134.85565185547,0,0,0,7717,40454,0,1,0,0,0,0,530
NAG_Waterfall_WS_Heavy_Pour,-2961.6215820312,6121.5454101562,3.96839737892,0,0,0,7718,40458,0,0,0,0,0,0,530
NAG_Waterfall_WS_Heavy_Pour,-2876.2707519531,6152.6362304688,4.04699707031,0,0,0,7719,40458,0,0,0,0,0,0,530
TKF_Waterfall_WS_Heavy_Ripple,-3317.6823730469,3626.8603515625,265.23571777344,0,0,0,7720,40460,0,0,0,0,0,0,530
TKF_Waterfall_WS_Heavy_Ripple,-3153.4826660156,3443.359375,160.05522155762,0,0,0,7721,40460,0,0,0,0,0,0,530
TKF_Waterfall_WS_Medium_Ripple,-3306.0590820312,3700.375,221.10641479492,0,0,0,7722,40454,0,0,0,0,0,0,530
TKF_Waterfall_WS_Medium_Ripple,-3269.7707519531,3783.6901855469,207.01829528809,0,0,0,7723,40454,0,0,0,0,0,0,530
TKF_Waterfall_WS_Medium_Ripple,-3275.7153320312,3442.8073730469,267.0768737793,0,0,0,7724,40454,0,0,0,0,0,0,530
TKF_Waterfall_WS_Heavy_Mist,-3303.2534179688,3626.7421875,267.74380493164,0,0,0,7725,40459,0,1,0,0,0,0,530
TKF_Waterfall_WS_Heavy_Pour,-3316.1372070312,3640.6120605469,235.21801757813,0,0,0,7726,40458,0,0,0,0,0,0,530
