ID,VendorMapID,VendorPosition_0,VendorPosition_1,VendorPosition_2,VendorItemID,CreatureID,AreaTableID,WMOGroupID,CollectableSourceInfoID
18980,1750,-4013.8645019531,-11350.448242188,-122.86987304688,51063,16753,8840,0,565
18981,1,-1161.7130126953,70.42909240723,145.79418945313,65243,3095,215,0,565
18982,1,1587.6899414062,-4288.740234375,21.51339912415,65243,46512,1637,0,565
18983,1,2075.8701171875,-4824.8100585938,27.86260032654,65243,5812,1637,0,565
18984,1,-1161.7135009766,70.42881774902,145.79418945313,65243,3095,1638,0,565
18985,0,-4016.9184570312,-6507.5922851562,15.74691963196,65243,49549,4922,0,565
18986,1136,1591.6302490234,-4275.3872070312,21.46418190002,65243,46512,6738,0,565
18987,1,1587.6899414062,-4288.740234375,21.51339912415,65243,46512,1637,0,565
18988,1,1582.5485839844,-4364.09375,20.83302879334,65243,46512,1637,0,565
18989,1,1587.6892089844,-4288.7397460938,21.51339912415,65243,46512,1637,0,565
18990,0,-8663.517578125,520.82000732422,101.38250732422,51115,1319,1519,0,566
18991,0,-5030.4116210938,-1147.2955322266,511.97955322266,51115,5126,1,0,566
18992,1,9699.650390625,2335.8898925781,1339.6400146484,51115,4240,141,0,566
18993,0,2948.0300292969,-3006.6799316406,126.97100067139,51115,47106,139,0,566
18994,0,2567.3701171875,-4803.669921875,108.82900238037,51115,47144,139,0,566
18995,1,9699.650390625,2335.890625,1339.6400146484,51115,4240,1657,0,566
18996,1,-1161.7130126953,70.42909240723,145.79418945313,51744,3095,215,0,566
18997,1,-3797.9409179688,-4367.986328125,16.79277992249,51744,4886,15,0,566
18998,0,-8663.517578125,520.82000732422,101.38250732422,51744,1319,1519,0,566
18999,1,9699.650390625,2335.8898925781,1339.6400146484,51744,4240,141,0,566
19000,530,-4290.3481445312,-11789.916015625,-132.3293762207,51744,16762,3557,0,566
19001,595,2204.9533691406,1284.4608154297,134.12973022461,51744,31027,4100,0,566
19002,530,9452.74609375,-7122.6635742188,16.14635848999,51744,16693,3487,0,566
19005,1,-1161.7135009766,70.42881774902,145.79418945313,51744,3095,1638,0,566
19007,1750,-3963.6789550781,-11388.178710938,-120.82067871094,51744,16762,8840,0,566
19008,1,9699.650390625,2335.890625,1339.6400146484,51744,4240,1657,0,566
19009,0,1692.6500244141,281.79901123047,-62.14070129395,50955,5819,85,0,566
19010,1,-1161.7130126953,70.42909240723,145.79418945313,50955,3095,215,0,566
19011,0,-8550.984375,592.61804199219,104.59925842285,50955,53641,1519,0,566
19012,0,-8702.275390625,382.05166625977,103.82556152344,50955,1323,1519,0,566
19013,1,2075.8701171875,-4824.8100585938,27.86260032654,50955,5812,1637,0,566
19014,0,-3797.9184570312,-866.80731201172,1.3020939827,50955,1450,11,0,566
19015,0,-10590.336914062,-1156.2204589844,30.15962028503,50955,226,10,0,566
19016,1,2346.2622070312,-2582.2136230469,103.0934677124,50955,6028,331,0,566
19017,0,-3798.1979980469,-867.80383300781,1.30209326744,50955,1450,11,0,566
19018,1,2402.1857910156,-1727.5103759766,159.53491210938,50955,34624,331,0,566
19019,0,-8662.6015625,793.15637207031,101.81870269775,50955,1349,1519,0,566
19020,0,-8662.6015625,793.15637207031,101.81870269775,50955,1349,1519,0,566
19021,0,-8550.984375,592.61804199219,104.59925842285,50955,53641,1519,0,566
19023,1,-1161.7135009766,70.42881774902,145.79418945313,50955,3095,1638,0,566
19024,449,-9.11894130707,-4.26696109772,5.48763084412,52714,12785,2918,0,567
19025,0,-8774.203125,410.35070800781,103.92066955566,52714,12785,1519,0,567
19026,449,-9.11894130707,-4.26696109772,5.48763084412,52713,12785,2918,0,568
19027,0,-8774.203125,410.35070800781,103.92066955566,52713,12785,1519,0,568
19028,449,-9.11894130707,-4.26696109772,5.48763084412,52715,12785,2918,0,569
19029,0,-8774.203125,410.35070800781,103.92066955566,52715,12785,1519,0,569
19030,449,-9.11894130707,-4.26696109772,5.48763084412,52712,12785,2918,0,570
19031,0,-8774.203125,410.35070800781,103.92066955566,52712,12785,1519,0,570
19032,449,-9.11894130707,-4.26696109772,5.48763084412,52710,12785,2918,0,571
19033,0,-8774.203125,410.35070800781,103.92066955566,52710,12785,1519,0,571
19034,449,-9.11894130707,-4.26696109772,5.48763084412,52711,12785,2918,0,572
19035,0,-8774.203125,410.35070800781,103.92066955566,52711,12785,1519,0,572
19036,450,256.59783935547,70.66988372803,25.72039794922,52728,12795,2917,0,573
19037,1,1643.2379150391,-4169.8247070312,55.85149002075,52728,12795,1637,0,573
19038,1,1643.2379150391,-4169.8247070312,55.85149002075,52728,12795,1637,0,573
19039,1,1643.2379150391,-4169.8247070312,55.85149002075,52728,12795,1637,0,573
19040,1,1642.7396240234,-4173.3662109375,55.84331893921,52728,12795,1637,0,573
19041,450,256.59783935547,70.66988372803,25.72039794922,52729,12795,2917,0,574
19042,1,1643.2379150391,-4169.8247070312,55.85149002075,52729,12795,1637,0,574
19043,1,1643.2379150391,-4169.8247070312,55.85149002075,52729,12795,1637,0,574
19044,1,1643.2379150391,-4169.8247070312,55.85149002075,52729,12795,1637,0,574
19045,1,1642.7396240234,-4173.3662109375,55.84331893921,52729,12795,1637,0,574
19046,450,256.59783935547,70.66988372803,25.72039794922,52733,12795,2917,0,575
19047,1,1643.2379150391,-4169.8247070312,55.85149002075,52733,12795,1637,0,575
19048,1,1643.2379150391,-4169.8247070312,55.85149002075,52733,12795,1637,0,575
19049,1,1643.2379150391,-4169.8247070312,55.85149002075,52733,12795,1637,0,575
19050,1,1642.7396240234,-4173.3662109375,55.84331893921,52733,12795,1637,0,575
19051,450,256.59783935547,70.66988372803,25.72039794922,52732,12795,2917,0,576
19052,1,1643.2379150391,-4169.8247070312,55.85149002075,52732,12795,1637,0,576
19053,1,1643.2379150391,-4169.8247070312,55.85149002075,52732,12795,1637,0,576
19054,1,1643.2379150391,-4169.8247070312,55.85149002075,52732,12795,1637,0,576
19055,1,1642.7396240234,-4173.3662109375,55.84331893921,52732,12795,1637,0,576
19056,450,256.59783935547,70.66988372803,25.72039794922,52730,12795,2917,0,577
19057,1,1643.2379150391,-4169.8247070312,55.85149002075,52730,12795,1637,0,577
19058,1,1643.2379150391,-4169.8247070312,55.85149002075,52730,12795,1637,0,577
19059,1,1643.2379150391,-4169.8247070312,55.85149002075,52730,12795,1637,0,577
19060,1,1642.7396240234,-4173.3662109375,55.84331893921,52730,12795,1637,0,577
19061,450,256.59783935547,70.66988372803,25.72039794922,52731,12795,2917,0,578
19062,1,1643.2379150391,-4169.8247070312,55.85149002075,52731,12795,1637,0,578
19063,1,1643.2379150391,-4169.8247070312,55.85149002075,52731,12795,1637,0,578
19064,1,1643.2379150391,-4169.8247070312,55.85149002075,52731,12795,1637,0,578
19065,1,1642.7396240234,-4173.3662109375,55.84331893921,52731,12795,1637,0,578
19066,449,-9.11894130707,-4.26696109772,5.48763084412,52708,12785,2918,0,579
19067,0,-8774.203125,410.35070800781,103.92066955566,52708,12785,1519,0,579
19068,449,-9.11894130707,-4.26696109772,5.48763084412,52707,12785,2918,0,580
19069,0,-8774.203125,410.35070800781,103.92066955566,52707,12785,1519,0,580
19070,449,-9.11894130707,-4.26696109772,5.48763084412,52709,12785,2918,0,581
19071,0,-8774.203125,410.35070800781,103.92066955566,52709,12785,1519,0,581
19072,449,-9.11894130707,-4.26696109772,5.48763084412,52706,12785,2918,0,582
19073,0,-8774.203125,410.35070800781,103.92066955566,52706,12785,1519,0,582
19074,449,-9.11894130707,-4.26696109772,5.48763084412,52704,12785,2918,0,583
19075,0,-8774.203125,410.35070800781,103.92066955566,52704,12785,1519,0,583
19076,449,-9.11894130707,-4.26696109772,5.48763084412,52705,12785,2918,0,584
19077,0,-8774.203125,410.35070800781,103.92066955566,52705,12785,1519,0,584
19078,450,256.59783935547,70.66988372803,25.72039794922,52722,12795,2917,0,585
19079,1,1643.2379150391,-4169.8247070312,55.85149002075,52722,12795,1637,0,585
19080,1,1643.2379150391,-4169.8247070312,55.85149002075,52722,12795,1637,0,585
19081,1,1643.2379150391,-4169.8247070312,55.85149002075,52722,12795,1637,0,585
19082,1,1642.7396240234,-4173.3662109375,55.84331893921,52722,12795,1637,0,585
19083,450,256.59783935547,70.66988372803,25.72039794922,52723,12795,2917,0,586
19084,1,1643.2379150391,-4169.8247070312,55.85149002075,52723,12795,1637,0,586
19085,1,1643.2379150391,-4169.8247070312,55.85149002075,52723,12795,1637,0,586
19086,1,1643.2379150391,-4169.8247070312,55.85149002075,52723,12795,1637,0,586
19087,1,1642.7396240234,-4173.3662109375,55.84331893921,52723,12795,1637,0,586
19088,450,256.59783935547,70.66988372803,25.72039794922,52727,12795,2917,0,587
19089,1,1643.2379150391,-4169.8247070312,55.85149002075,52727,12795,1637,0,587
19090,1,1643.2379150391,-4169.8247070312,55.85149002075,52727,12795,1637,0,587
19091,1,1643.2379150391,-4169.8247070312,55.85149002075,52727,12795,1637,0,587
19092,1,1642.7396240234,-4173.3662109375,55.84331893921,52727,12795,1637,0,587
19093,450,256.59783935547,70.66988372803,25.72039794922,52726,12795,2917,0,588
19094,1,1643.2379150391,-4169.8247070312,55.85149002075,52726,12795,1637,0,588
19095,1,1643.2379150391,-4169.8247070312,55.85149002075,52726,12795,1637,0,588
19096,1,1643.2379150391,-4169.8247070312,55.85149002075,52726,12795,1637,0,588
19097,1,1642.7396240234,-4173.3662109375,55.84331893921,52726,12795,1637,0,588
19098,450,256.59783935547,70.66988372803,25.72039794922,52724,12795,2917,0,589
19099,1,1643.2379150391,-4169.8247070312,55.85149002075,52724,12795,1637,0,589
19100,1,1643.2379150391,-4169.8247070312,55.85149002075,52724,12795,1637,0,589
19101,1,1643.2379150391,-4169.8247070312,55.85149002075,52724,12795,1637,0,589
19102,1,1642.7396240234,-4173.3662109375,55.84331893921,52724,12795,1637,0,589
19103,450,256.59783935547,70.66988372803,25.72039794922,52725,12795,2917,0,590
19104,1,1643.2379150391,-4169.8247070312,55.85149002075,52725,12795,1637,0,590
19105,1,1643.2379150391,-4169.8247070312,55.85149002075,52725,12795,1637,0,590
19106,1,1643.2379150391,-4169.8247070312,55.85149002075,52725,12795,1637,0,590
19107,1,1642.7396240234,-4173.3662109375,55.84331893921,52725,12795,1637,0,590
19110,450,256.59783935547,70.66988372803,25.72039794922,64044,12795,2917,0,592
19111,1,1643.2379150391,-4169.8247070312,55.85149002075,64044,12795,1637,0,592
19112,1,1643.2379150391,-4169.8247070312,55.85149002075,64044,12795,1637,0,592
19113,1,1643.2379150391,-4169.8247070312,55.85149002075,64044,12795,1637,0,592
19114,1,1642.7396240234,-4173.3662109375,55.84331893921,64044,12795,1637,0,592
19115,450,256.59783935547,70.66988372803,25.72039794922,64051,12795,2917,0,593
19116,1,1642.7396240234,-4173.3662109375,55.84331893921,64051,12795,1637,0,593
19117,1,1643.2379150391,-4169.8247070312,55.85149002075,64051,12795,1637,0,593
19118,1,1643.2379150391,-4169.8247070312,55.85149002075,64051,12795,1637,0,593
19119,1,1643.2379150391,-4169.8247070312,55.85149002075,64051,12795,1637,0,593
19120,450,256.59783935547,70.66988372803,25.72039794922,64050,12795,2917,0,594
19121,1,1643.2379150391,-4169.8247070312,55.85149002075,64050,12795,1637,0,594
19122,1,1643.2379150391,-4169.8247070312,55.85149002075,64050,12795,1637,0,594
19123,1,1643.2379150391,-4169.8247070312,55.85149002075,64050,12795,1637,0,594
19124,1,1642.7396240234,-4173.3662109375,55.84331893921,64050,12795,1637,0,594
19125,450,256.59783935547,70.66988372803,25.72039794922,64056,12795,2917,0,595
19126,1,1643.2379150391,-4169.8247070312,55.85149002075,64056,12795,1637,0,595
19127,1,1643.2379150391,-4169.8247070312,55.85149002075,64056,12795,1637,0,595
19128,1,1643.2379150391,-4169.8247070312,55.85149002075,64056,12795,1637,0,595
19129,1,1642.7396240234,-4173.3662109375,55.84331893921,64056,12795,1637,0,595
19130,450,256.59783935547,70.66988372803,25.72039794922,64055,12795,2917,0,596
19131,1,1643.2379150391,-4169.8247070312,55.85149002075,64055,12795,1637,0,596
19132,1,1643.2379150391,-4169.8247070312,55.85149002075,64055,12795,1637,0,596
19133,1,1643.2379150391,-4169.8247070312,55.85149002075,64055,12795,1637,0,596
19134,1,1642.7396240234,-4173.3662109375,55.84331893921,64055,12795,1637,0,596
19135,450,256.59783935547,70.66988372803,25.72039794922,64052,12795,2917,0,597
19136,1,1643.2379150391,-4169.8247070312,55.85149002075,64052,12795,1637,0,597
19137,1,1643.2379150391,-4169.8247070312,55.85149002075,64052,12795,1637,0,597
19138,1,1643.2379150391,-4169.8247070312,55.85149002075,64052,12795,1637,0,597
19139,1,1642.7396240234,-4173.3662109375,55.84331893921,64052,12795,1637,0,597
19140,450,256.59783935547,70.66988372803,25.72039794922,64054,12795,2917,0,598
19141,1,1643.2379150391,-4169.8247070312,55.85149002075,64054,12795,1637,0,598
19142,1,1643.2379150391,-4169.8247070312,55.85149002075,64054,12795,1637,0,598
19143,1,1643.2379150391,-4169.8247070312,55.85149002075,64054,12795,1637,0,598
19144,1,1642.7396240234,-4173.3662109375,55.84331893921,64054,12795,1637,0,598
19145,450,256.59783935547,70.66988372803,25.72039794922,64058,12795,2917,0,599
19146,1,1643.2379150391,-4169.8247070312,55.85149002075,64058,12795,1637,0,599
19147,1,1643.2379150391,-4169.8247070312,55.85149002075,64058,12795,1637,0,599
19148,1,1643.2379150391,-4169.8247070312,55.85149002075,64058,12795,1637,0,599
19149,1,1642.7396240234,-4173.3662109375,55.84331893921,64058,12795,1637,0,599
19150,449,-9.11894130707,-4.26696109772,5.48763084412,63930,12785,2918,0,600
19151,0,-8774.203125,410.35070800781,103.92066955566,63930,12785,1519,0,600
19152,449,-9.11894130707,-4.26696109772,5.48763084412,63931,12785,2918,0,601
19153,0,-8774.203125,410.35070800781,103.92066955566,63931,12785,1519,0,601
19154,449,-9.11894130707,-4.26696109772,5.48763084412,63943,12785,2918,0,602
19155,0,-8774.203125,410.35070800781,103.92066955566,63943,12785,1519,0,602
19156,449,-9.11894130707,-4.26696109772,5.48763084412,63942,12785,2918,0,603
19157,0,-8774.203125,410.35070800781,103.92066955566,63942,12785,1519,0,603
19158,449,-9.11894130707,-4.26696109772,5.48763084412,63937,12785,2918,0,604
19159,0,-8774.203125,410.35070800781,103.92066955566,63937,12785,1519,0,604
19160,449,-9.11894130707,-4.26696109772,5.48763084412,63936,12785,2918,0,605
19161,0,-8774.203125,410.35070800781,103.92066955566,63936,12785,1519,0,605
19162,449,-9.11894130707,-4.26696109772,5.48763084412,63939,12785,2918,0,606
19163,0,-8774.203125,410.35070800781,103.92066955566,63939,12785,1519,0,606
19164,449,-9.11894130707,-4.26696109772,5.48763084412,63938,12785,2918,0,607
19165,0,-8774.203125,410.35070800781,103.92066955566,63938,12785,1519,0,607
19166,449,-9.11894130707,-4.26696109772,5.48763084412,63941,12785,2918,0,608
19167,0,-8774.203125,410.35070800781,103.92066955566,63941,12785,1519,0,608
19168,449,-9.11894130707,-4.26696109772,5.48763084412,63940,12785,2918,0,609
19169,0,-8774.203125,410.35070800781,103.92066955566,63940,12785,1519,0,609
19170,449,-9.11894130707,-4.26696109772,5.48763084412,63945,12785,2918,0,610
19171,0,-8774.203125,410.35070800781,103.92066955566,63945,12785,1519,0,610
19172,449,-9.11894130707,-4.26696109772,5.48763084412,63944,12785,2918,0,611
19173,0,-8774.203125,410.35070800781,103.92066955566,63944,12785,1519,0,611
19174,450,256.59783935547,70.66988372803,25.72039794922,64046,12795,2917,0,612
19175,1,1643.2379150391,-4169.8247070312,55.85149002075,64046,12795,1637,0,612
19176,1,1643.2379150391,-4169.8247070312,55.85149002075,64046,12795,1637,0,612
19177,1,1643.2379150391,-4169.8247070312,55.85149002075,64046,12795,1637,0,612
19178,1,1642.7396240234,-4173.3662109375,55.84331893921,64046,12795,1637,0,612
19179,449,7.16393899918,4.26820087433,-0.25588399172,52975,12784,2918,0,613
19180,0,-8776.2412109375,413.24652099609,103.92066955566,52975,12784,1519,0,613
19181,450,240.61572265625,103.31614685059,25.72152137756,52996,12794,2917,0,614
19182,1,1639.6961669922,-4175.595703125,55.79887771606,52996,12794,1637,0,614
19183,1,1639.6961669922,-4175.595703125,55.79887771606,52996,12794,1637,0,614
19184,1,1639.6961669922,-4175.595703125,55.79887771606,52996,12794,1637,0,614
19185,1,1639.6961669922,-4175.595703125,55.79887771606,52996,12794,1637,0,614
19186,449,7.16393899918,4.26820087433,-0.25588399172,52967,12784,2918,0,615
19187,0,-8776.2412109375,413.24652099609,103.92066955566,52967,12784,1519,0,615
19188,450,240.61572265625,103.31614685059,25.72152137756,52988,12794,2917,0,616
19189,1,1639.6961669922,-4175.595703125,55.79887771606,52988,12794,1637,0,616
19190,1,1639.6961669922,-4175.595703125,55.79887771606,52988,12794,1637,0,616
19191,1,1639.6961669922,-4175.595703125,55.79887771606,52988,12794,1637,0,616
19192,1,1639.6961669922,-4175.595703125,55.79887771606,52988,12794,1637,0,616
19193,449,7.16393899918,4.26820087433,-0.25588399172,52963,12784,2918,0,617
19194,0,-8776.2412109375,413.24652099609,103.92066955566,52963,12784,1519,0,617
19195,450,240.61572265625,103.31614685059,25.72152137756,52984,12794,2917,0,618
19196,1,1639.6961669922,-4175.595703125,55.79887771606,52984,12794,1637,0,618
19197,1,1639.6961669922,-4175.595703125,55.79887771606,52984,12794,1637,0,618
19198,1,1639.6961669922,-4175.595703125,55.79887771606,52984,12794,1637,0,618
19199,1,1639.6961669922,-4175.595703125,55.79887771606,52984,12794,1637,0,618
19200,449,7.16393899918,4.26820087433,-0.25588399172,52976,12784,2918,0,619
19201,0,-8776.2412109375,413.24652099609,103.92066955566,52976,12784,1519,0,619
19202,450,240.61572265625,103.31614685059,25.72152137756,52997,12794,2917,0,620
19203,1,1639.6961669922,-4175.595703125,55.79887771606,52997,12794,1637,0,620
19204,1,1639.6961669922,-4175.595703125,55.79887771606,52997,12794,1637,0,620
19205,1,1639.6961669922,-4175.595703125,55.79887771606,52997,12794,1637,0,620
19206,1,1639.6961669922,-4175.595703125,55.79887771606,52997,12794,1637,0,620
19207,449,7.16393899918,4.26820087433,-0.25588399172,52977,12784,2918,0,621
19208,0,-8776.2412109375,413.24652099609,103.92066955566,52977,12784,1519,0,621
19209,450,240.61572265625,103.31614685059,25.72152137756,52998,12794,2917,0,622
19210,1,1639.6961669922,-4175.595703125,55.79887771606,52998,12794,1637,0,622
19211,1,1639.6961669922,-4175.595703125,55.79887771606,52998,12794,1637,0,622
19212,1,1639.6961669922,-4175.595703125,55.79887771606,52998,12794,1637,0,622
19213,1,1639.6961669922,-4175.595703125,55.79887771606,52998,12794,1637,0,622
19214,449,7.16393899918,4.26820087433,-0.25588399172,52974,12784,2918,0,623
19215,0,-8776.2412109375,413.24652099609,103.92066955566,52974,12784,1519,0,623
19216,450,240.61572265625,103.31614685059,25.72152137756,52995,12794,2917,0,624
19217,1,1639.6961669922,-4175.595703125,55.79887771606,52995,12794,1637,0,624
19218,1,1639.6961669922,-4175.595703125,55.79887771606,52995,12794,1637,0,624
19219,1,1639.6961669922,-4175.595703125,55.79887771606,52995,12794,1637,0,624
19220,1,1639.6961669922,-4175.595703125,55.79887771606,52995,12794,1637,0,624
19221,449,7.16393899918,4.26820087433,-0.25588399172,52972,12784,2918,0,625
19222,0,-8776.2412109375,413.24652099609,103.92066955566,52972,12784,1519,0,625
19223,450,240.61572265625,103.31614685059,25.72152137756,52993,12794,2917,0,626
19224,1,1639.6961669922,-4175.595703125,55.79887771606,52993,12794,1637,0,626
19225,1,1639.6961669922,-4175.595703125,55.79887771606,52993,12794,1637,0,626
19226,1,1639.6961669922,-4175.595703125,55.79887771606,52993,12794,1637,0,626
19227,1,1639.6961669922,-4175.595703125,55.79887771606,52993,12794,1637,0,626
19228,449,7.16393899918,4.26820087433,-0.25588399172,52973,12784,2918,0,627
19229,0,-8776.2412109375,413.24652099609,103.92066955566,52973,12784,1519,0,627
19230,450,240.61572265625,103.31614685059,25.72152137756,52994,12794,2917,0,628
19231,1,1639.6961669922,-4175.595703125,55.79887771606,52994,12794,1637,0,628
19232,1,1639.6961669922,-4175.595703125,55.79887771606,52994,12794,1637,0,628
19233,1,1639.6961669922,-4175.595703125,55.79887771606,52994,12794,1637,0,628
19234,1,1639.6961669922,-4175.595703125,55.79887771606,52994,12794,1637,0,628
19235,449,7.16393899918,4.26820087433,-0.25588399172,52978,12784,2918,0,629
19236,0,-8776.2412109375,413.24652099609,103.92066955566,52978,12784,1519,0,629
19237,450,240.61572265625,103.31614685059,25.72152137756,52999,12794,2917,0,630
19238,1,1639.6961669922,-4175.595703125,55.79887771606,52999,12794,1637,0,630
19239,1,1639.6961669922,-4175.595703125,55.79887771606,52999,12794,1637,0,630
19240,1,1639.6961669922,-4175.595703125,55.79887771606,52999,12794,1637,0,630
19241,1,1639.6961669922,-4175.595703125,55.79887771606,52999,12794,1637,0,630
19242,449,7.16393899918,4.26820087433,-0.25588399172,52970,12784,2918,0,631
19243,0,-8776.2412109375,413.24652099609,103.92066955566,52970,12784,1519,0,631
19244,450,240.61572265625,103.31614685059,25.72152137756,52991,12794,2917,0,632
19245,1,1639.6961669922,-4175.595703125,55.79887771606,52991,12794,1637,0,632
19246,1,1639.6961669922,-4175.595703125,55.79887771606,52991,12794,1637,0,632
19247,1,1639.6961669922,-4175.595703125,55.79887771606,52991,12794,1637,0,632
19248,1,1639.6961669922,-4175.595703125,55.79887771606,52991,12794,1637,0,632
19249,449,7.16393899918,4.26820087433,-0.25588399172,52964,12784,2918,0,633
19250,0,-8776.2412109375,413.24652099609,103.92066955566,52964,12784,1519,0,633
19251,450,240.61572265625,103.31614685059,25.72152137756,52985,12794,2917,0,634
19252,1,1639.6961669922,-4175.595703125,55.79887771606,52985,12794,1637,0,634
19253,1,1639.6961669922,-4175.595703125,55.79887771606,52985,12794,1637,0,634
19254,1,1639.6961669922,-4175.595703125,55.79887771606,52985,12794,1637,0,634
19255,1,1639.6961669922,-4175.595703125,55.79887771606,52985,12794,1637,0,634
19256,449,7.16393899918,4.26820087433,-0.25588399172,52966,12784,2918,0,635
19257,0,-8776.2412109375,413.24652099609,103.92066955566,52966,12784,1519,0,635
19258,450,240.61572265625,103.31614685059,25.72152137756,52987,12794,2917,0,636
19259,1,1639.6961669922,-4175.595703125,55.79887771606,52987,12794,1637,0,636
19260,1,1639.6961669922,-4175.595703125,55.79887771606,52987,12794,1637,0,636
19261,1,1639.6961669922,-4175.595703125,55.79887771606,52987,12794,1637,0,636
19262,1,1639.6961669922,-4175.595703125,55.79887771606,52987,12794,1637,0,636
19263,449,7.16393899918,4.26820087433,-0.25588399172,52979,12784,2918,0,637
19264,0,-8776.2412109375,413.24652099609,103.92066955566,52979,12784,1519,0,637
19265,450,240.61572265625,103.31614685059,25.72152137756,53000,12794,2917,0,638
19266,1,1639.6961669922,-4175.595703125,55.79887771606,53000,12794,1637,0,638
19267,1,1639.6961669922,-4175.595703125,55.79887771606,53000,12794,1637,0,638
19268,1,1639.6961669922,-4175.595703125,55.79887771606,53000,12794,1637,0,638
19269,1,1639.6961669922,-4175.595703125,55.79887771606,53000,12794,1637,0,638
19270,449,7.16393899918,4.26820087433,-0.25588399172,52962,12784,2918,0,639
19271,0,-8776.2412109375,413.24652099609,103.92066955566,52962,12784,1519,0,639
19272,450,240.61572265625,103.31614685059,25.72152137756,52983,12794,2917,0,640
19273,1,1639.6961669922,-4175.595703125,55.79887771606,52983,12794,1637,0,640
19274,1,1639.6961669922,-4175.595703125,55.79887771606,52983,12794,1637,0,640
19275,1,1639.6961669922,-4175.595703125,55.79887771606,52983,12794,1637,0,640
19276,1,1639.6961669922,-4175.595703125,55.79887771606,52983,12794,1637,0,640
19277,30,-1244.9235839844,-308.91552734375,63.16917037964,52844,13218,2597,0,641
19278,30,-1244.9235839844,-308.91552734375,63.16917037964,52844,13218,2597,0,641
19279,30,-1244.9235839844,-308.91552734375,63.16917037964,52844,13218,2597,0,641
19280,30,-1244.9235839844,-308.91552734375,63.16917037964,52844,13218,2597,0,641
19281,30,-1244.9235839844,-308.91552734375,63.16917037964,52844,13218,2597,0,641
19282,0,393.56771850586,-976.08679199219,110.13500213623,52844,13219,267,0,641
19283,0,393.56771850586,-976.08679199219,110.13500213623,52844,13219,267,0,641
19284,0,393.56771850586,-976.08679199219,110.13500213623,52844,13219,267,0,641
19285,0,393.56771850586,-976.08679199219,110.13500213623,52844,13219,267,0,641
19286,0,393.56771850586,-976.08679199219,110.13500213623,52844,13219,267,0,641
19287,0,393.56771850586,-976.08679199219,110.13500213623,52844,13219,267,0,641
19288,0,393.56771850586,-976.08679199219,110.13500213623,52844,13219,267,0,641
19289,0,393.56771850586,-976.08679199219,110.13500213623,52844,13219,267,0,641
19290,0,393.56771850586,-976.08679199219,110.13500213623,52844,13219,267,0,641
19291,0,393.56771850586,-976.08679199219,110.13500213623,52844,13219,267,0,641
19292,0,385.734375,-973.46179199219,109.52062225342,52844,110589,267,0,641
19293,2197,-1244.9235839844,-308.91552734375,63.16917037964,52844,13218,10458,0,641
19294,2197,-1244.9235839844,-308.91552734375,63.16917037964,52844,13218,10458,0,641
19295,2197,-1244.9235839844,-308.91552734375,63.16917037964,52844,13218,10458,0,641
19296,30,569.98315429688,-94.99924468994,37.94920730591,52882,13216,2597,0,642
19297,30,569.98315429688,-94.99924468994,37.94920730591,52882,13216,2597,0,642
19298,30,569.98315429688,-94.99924468994,37.94920730591,52882,13216,2597,0,642
19299,30,569.98315429688,-94.99924468994,37.94920730591,52882,13216,2597,0,642
19300,30,569.98315429688,-94.99924468994,37.94920730591,52882,13216,2597,0,642
19301,0,-24.18919944763,-321.17700195313,131.13499450684,52882,13217,267,0,642
19302,0,-24.18919944763,-321.17700195313,131.13499450684,52882,13217,267,0,642
19303,0,-24.18919944763,-321.17700195313,131.13499450684,52882,13217,267,0,642
19304,0,-24.18919944763,-321.17700195313,131.13499450684,52882,13217,267,0,642
19305,0,-24.18919944763,-321.17700195313,131.13499450684,52882,13217,267,0,642
19306,0,-24.35590362549,-324.57290649414,131.11817932129,52882,97912,267,0,642
19307,2197,569.98315429688,-94.99924468994,37.94920730591,52882,13216,10458,0,642
19308,2197,569.98315429688,-94.99924468994,37.94920730591,52882,13216,10458,0,642
19309,2197,569.98315429688,-94.99924468994,37.94920730591,52882,13216,10458,0,642
19310,2197,569.98315429688,-94.99924468994,37.94920730591,52882,13216,10458,0,642
19311,2197,569.98315429688,-94.99924468994,37.94920730591,52882,13216,10458,0,642
19312,30,-1244.9235839844,-308.91552734375,63.16917037964,52849,13218,2597,0,643
19313,30,-1244.9235839844,-308.91552734375,63.16917037964,52849,13218,2597,0,643
19314,30,-1244.9235839844,-308.91552734375,63.16917037964,52849,13218,2597,0,643
19315,30,-1244.9235839844,-308.91552734375,63.16917037964,52849,13218,2597,0,643
19316,30,-1244.9235839844,-308.91552734375,63.16917037964,52849,13218,2597,0,643
19317,30,569.98315429688,-94.99924468994,37.94920730591,52887,13216,2597,0,644
19318,30,569.98315429688,-94.99924468994,37.94920730591,52887,13216,2597,0,644
19319,30,569.98315429688,-94.99924468994,37.94920730591,52887,13216,2597,0,644
19320,30,569.98315429688,-94.99924468994,37.94920730591,52887,13216,2597,0,644
19321,30,-1244.9235839844,-308.91552734375,63.16917037964,52850,13218,2597,0,645
19322,30,-1244.9235839844,-308.91552734375,63.16917037964,52850,13218,2597,0,645
19323,30,-1244.9235839844,-308.91552734375,63.16917037964,52850,13218,2597,0,645
19324,30,-1244.9235839844,-308.91552734375,63.16917037964,52850,13218,2597,0,645
19325,30,-1244.9235839844,-308.91552734375,63.16917037964,52850,13218,2597,0,645
19326,30,569.98315429688,-94.99924468994,37.94920730591,52888,13216,2597,0,40511
