Pos_0,Pos_1,Pos_2,ID,ContinentID,PhaseUseFlags,PhaseID,PhaseGroupID,Radius,Box_length,Box_width,Box_height,Box_yaw,ShapeType,ShapeID,AreaTriggerActionSetID,Flags
4798.1298828125,3780.3898925781,213.85600280762,4523,530,0,0,0,0,10.60999965668,10.07999992371,9.44400024414,0.6807000041,1,0,807,0
226.89999389648,266.49099731445,-13.20330047607,4524,540,0,0,0,0,12.97000026703,15.43999958038,19.11000061035,0,1,0,808,0
-2961.9299316406,2559.2900390625,78.51830291748,4526,530,0,0,0,14,0.33329999447,0.33329999447,0.33329999447,0,0,0,809,0
-2960.25,2557.1599121094,113,4527,530,0,0,0,0,29.17000007629,29.30999946594,50.08000183105,0,1,0,810,0
-4085,2176,111.67600250244,4528,530,0,0,0,0,39.66999816895,33.41999816895,26.57999992371,3.19400000572,1,0,811,0
-4090.080078125,2202,97.22450256348,4529,530,0,0,0,0,18.44000053406,20.63999938965,10.5,0,1,0,812,0
21.26989936829,-2.93541002274,0.06436999887,4534,565,0,0,0,0,96.80999755859,120.69999694824,39.43999862671,1.11699998379,1,0,815,0
3556.7900390625,5083.41015625,1.44247996807,4535,530,0,0,0,0,3.36100006104,39.68999862671,56.86000061035,5.70699977875,1,0,816,0
4009.1899414062,2895.25,13.05270004272,4536,559,0,0,0,4,0,0,0,0,0,0,817,0
4103.330078125,2946.3500976562,13.05130004883,4537,559,0,0,0,4,0,0,0,0,0,0,818,0
6263.3291015625,293.671875,4.60539913177,4538,562,0,0,0,4,0,0,0,0,0,0,819,0
6212.1040039062,230.83854675293,4.42889404297,4539,562,0,0,0,4,0,0,0,0,0,0,820,0
2484.8200683594,6420.3798828125,-10.33839988709,4542,530,0,0,0,50,0.27779999375,0.27779999375,0.27779999375,0,0,0,821,0
2035.6700439453,6835,173.69999694824,4546,530,0,0,0,10,10,10,10,0,0,0,824,0
-3300.3798828125,2927.2800292969,170.93800354004,4548,530,0,0,0,0,10,10,10,0,1,0,826,0
4112.0200195312,3071,339.46499633789,4555,530,0,0,0,0,24.05999946594,27.32999992371,22.53000068665,0.41890001297,1,0,832,0
4131.5400390625,3070.0500488281,339.46499633789,4556,530,0,0,0,0,14.17000007629,14.68999958038,10.60999965668,0.50609999895,1,0,833,0
4097.3500976562,3053.3798828125,341,4557,530,0,0,0,0,14.64000034332,12.75,7.25,5.02699995041,1,0,834,0
1945.3599853516,5537.419921875,266.63000488281,4558,530,0,0,0,7,0.27779999375,0.27779999375,0.27779999375,0,0,0,835,0
-3277.3801269531,2819.6301269531,125.24001312256,4560,530,0,0,0,0,8.33300018311,9.58300018311,0.44440001249,0,1,0,836,0
-2829.7800292969,1953.7600097656,202.46000671387,4561,530,0,0,0,2.29999995232,0.27779999375,0.27779999375,0.27779999375,0,0,0,837,0
-2745.2399902344,2730.419921875,127.77600097656,4562,530,0,0,0,2.29999995232,0,0,0,0,0,0,838,0
-3279.6298828125,2828.4599609375,123.22899627686,4563,530,0,0,0,0,7.0560002327,2.5,12.18999958038,0,1,0,839,0
-3278.7700195312,2831,123.01999664307,4566,530,0,0,0,0,9.30599975586,1.88900005817,11.75,0,1,0,840,0
2050.4599609375,1372.2600097656,1194.5600585938,4568,566,0,0,0,3,0.27779999375,0.27779999375,0.27779999375,0,0,0,841,0
2046.3299560547,1748.8100585938,1190.0300292969,4569,566,0,0,0,3,0.27779999375,0.27779999375,0.27779999375,0,0,0,842,0
2283.3798828125,1748.9799804688,1189.7099609375,4570,566,0,0,0,3,0,0,0,0,0,0,843,0
2302.6899414062,1391.2700195312,1197.7700195312,4571,566,0,0,0,3,0,0,0,0,0,0,844,0
3673.1000976562,6638.58984375,129.14500427246,4576,530,0,0,0,0,0.33329999447,0.33329999447,0.33329999447,0,1,0,847,0
-2978.5200195312,864.13201904297,-7.48686981201,4577,530,0,0,0,18,0,0,0,0,0,0,848,0
-3277.6000976562,2801.419921875,122.99299621582,4578,530,0,0,0,0,10.31000041962,0.97219997644,9.38899993896,0,1,0,849,0
-3277.4699707031,2803.0900878906,122.98600006104,4579,530,0,0,0,0,9.13899993896,1.47200000286,10.18999958038,0,1,0,850,0
3661.0500488281,6755.3999023438,132.49899291992,4580,530,0,0,0,15,0,0,0,0,0,0,851,0
-4300.9599609375,1390.9300537109,143.9880065918,4581,530,0,0,0,40,0.27779999375,0.27779999375,0.27779999375,0,0,0,852,0
-4124.4702148438,1308.0799560547,54.13899993896,4582,530,0,0,0,25,0,0,0,0,0,0,853,0
-4405.3500976562,1302.9899902344,84.94460296631,4583,530,0,0,0,20,0,0,0,0,0,0,854,0
-4230.580078125,1419.3499755859,130.50199890137,4588,530,0,0,0,35,0,0,0,0,0,0,857,0
-4109.419921875,1355.2600097656,72.08499908447,4589,530,0,0,0,25,0,0,0,0,0,0,858,0
-4436.0200195312,1276.4799804688,71.61920166016,4590,530,0,0,0,20,0,0,0,0,0,0,859,0
813.93402099609,6865.66015625,-67.71499633789,4591,530,0,0,0,20,0.33329999447,0.33329999447,0.33329999447,0,0,0,860,0
2230.1201171875,4716.4301757812,161.94599914551,4595,530,0,0,0,14,0,0,0,0,0,0,863,0
-3671.9599609375,318.53399658203,31.61940002441,4598,530,1,0,0,0,25.94000053406,27.44000053406,33.61000061035,3.00200009346,1,0,866,0
-4133.7998046875,1131.4399414062,50,4607,530,0,0,0,17,0,0,0,0,0,0,874,0
-4133.7998046875,1131.4799804688,74,4608,530,0,0,0,26,0,0,0,0,0,0,875,0
-4118,1158.0899658203,72.25800323486,4609,530,0,0,0,7,0,0,0,0,0,0,876,0
166.00900268555,391.58999633789,-37.09239959717,4612,553,0,0,0,0,11.82999992371,10.57999992371,28.30999946594,0,1,0,879,0
3784.5400390625,6727.669921875,170.44700622559,4613,530,0,0,0,5,0,0,0,0,0,0,880,0
65.96820068359,149.67900085449,25.58079910278,4614,554,0,0,0,0,15,30.53000068665,40.66999816895,0,1,0,881,0
3625.0200195312,6543.509765625,155.0059967041,4615,530,0,0,0,6,0.27779999375,0.27779999375,0.27779999375,0,0,0,882,0
3734.3999023438,6639.75,133.64599609375,4616,530,0,0,0,7,0.27779999375,0.27779999375,0.27779999375,0,0,0,883,0
3575.6899414062,6666.1298828125,128.48899841309,4617,530,0,0,0,6,0.27779999375,0.27779999375,0.27779999375,0,0,0,884,0
75.82900238037,997.84399414063,-89.82769775391,4619,564,0,0,0,0,18.46999931335,46.08000183105,54.93999862671,0,1,0,885,0
3020.919921875,5434.3198242188,146.61700439453,4640,530,0,0,0,0,15.43999958038,25.36000061035,27.86000061035,5.39300012589,1,0,892,0
517.27899169922,403.15600585938,193.19999694824,4665,564,0,0,0,10,0.27779999375,0.27779999375,0.27779999375,0,0,0,905,0
3637.8200683594,-3957.8798828125,20.25799942017,4666,1,0,0,0,0,1.94400000572,46.83000183105,39.08000183105,0,1,0,906,0
3263.3701171875,-4082.6599121094,28.32950019836,4667,1,0,0,0,0,1.86099994183,69.44000244141,43.61000061035,0,1,0,907,0
2869.6000976562,-3860.6298828125,28.26440048218,4670,1,0,0,0,0,0.44440001249,46.18999862671,21.71999931335,5.1139998436,1,0,908,0
2634.7299804688,-3743.6499023438,15.58469963074,4671,1,0,0,0,0,1.94400000572,33.43999862671,33.68999862671,0,1,0,909,0
2416.3898925781,-3682.4699707031,22.09980010986,4672,1,0,0,0,0,0.94440001249,71.80999755859,27.44000053406,0,1,0,910,0
3451.8500976562,-4011.0100097656,21.30990028381,4673,1,0,0,0,0,1.55599999428,59.11000061035,31.19000053406,0,1,0,911,0
1328.7199707031,1632.7199707031,36.73040008545,4696,572,0,0,0,4,0,0,0,0,0,0,923,0
1243.3000488281,1699.1700439453,34.87260055542,4697,572,0,0,0,4,0,0,0,0,0,0,924,0
-5139.7802734375,-623.59680175781,397.40902709961,4712,0,0,0,0,5,0.27779999375,0.27779999375,0.27779999375,0,0,0,931,0
-2106.0400390625,5107.83984375,-0.56770902872,4713,530,0,0,0,12,0.33329999447,0.33329999447,0.33329999447,0,0,0,932,0
-4622.3100585938,-3172.1201171875,34.81269836426,4714,1,0,0,0,0,22.12999916077,15.28999996185,25.78000068665,0,1,0,933,0
-5172.1201171875,-611.083984375,397.21701049805,4715,0,0,0,0,5,0,0,0,0,0,0,934,0
-5140.4033203125,-596.00695800781,397.49380493164,4716,0,0,0,0,5,0,0,0,0,0,0,935,0
-5173.6040039062,-624.0498046875,397.17617797852,4718,0,0,0,0,8,0,0,0,0,0,0,936,0
-2108.4499511719,-437.26000976563,-7.83183002472,4719,1,0,0,0,15,0.27779999375,0.27779999375,0.27779999375,0,0,0,937,0
-2494.5700683594,-4989.330078125,94.23459625244,4720,1,0,0,0,0,0.38890001178,26.63999938965,38.43999862671,1.69299995899,1,0,938,0
8702.080078125,-6636.33984375,99,4722,530,0,0,0,20,0,0,0,0,0,0,939,0
-80.14579772949,1345.6400146484,40.77109909058,4723,568,0,0,0,0,59.43999862671,59.18999862671,7.33300018311,0,1,0,940,0
-37.06100082397,1149.9799804688,19.06360054016,4724,568,0,0,0,0,32.41999816895,38.2200012207,5.58300018311,0,1,0,941,0
362.48001098633,1402.6999511719,74.43890380859,4725,568,0,0,0,0,48.7200012207,71.30999755859,15.60999965668,0.26179999113,1,0,942,0
369.78399658203,1100.7199707031,6.0571398735,4726,568,0,0,0,0,31.80999946594,27.13999938965,13.93999958038,0,1,0,943,0
-9016.1103515625,876.14202880859,148.61700439453,4733,0,1,0,0,0,3,1,3,0.72589999437,1,0,944,0
-9019.240234375,888.26898193359,29.6205997467,4734,0,1,0,0,0,3.5,1.5,3,0.65390002728,1,0,945,0
6851.8798828125,-8008.7299804688,192.31799316406,4738,530,0,0,0,0,33.7799987793,17.17000007629,26.94000053406,0,1,0,947,0
120.55999755859,1789.8800048828,43.50579833984,4739,568,0,0,0,0,32.18999862671,19.07999992371,42.06000137329,0,1,0,948,0
136.72900390625,-90.44680023193,12.55430030823,4741,574,0,0,0,0,47.18999862671,23.96999931335,70.94000244141,1.89999997616,1,0,949,0
595.19000244141,-328.2919921875,113.14399719238,4743,575,0,0,0,0,10.97000026703,10.68999958038,12,6.26900005341,1,0,950,0
1257.1099853516,-4854.4799804688,41.24800109863,4745,571,0,0,0,0,25.96999931335,45.0299987793,100.69999694824,1.90199995041,1,0,951,0
1226.2299804688,-4861.7001953125,223.22300720215,4747,571,0,0,0,0,15.97000026703,19.67000007629,13,3.45600008965,1,0,952,0
15683.66015625,-15593.958007812,39.7625541687,4750,451,0,0,0,15,0,0,0,0,0,0,953,0
876.8740234375,-179.58000183106,-43.92520141602,4751,230,0,0,0,10,0,0,0,0,0,0,954,0
-4234.4799804688,-3909.5500488281,-4.46316003799,4752,1,0,0,0,50,0.27779999375,0.27779999375,0.27779999375,0,0,0,955,0
1451.4399414062,-3277.9699707031,180.33000183106,4753,571,0,0,0,0,29.92000007629,57.83000183105,29.44000053406,0.85519999266,1,0,956,0
2683.2700195312,-4392.0600585938,284.35900878906,4755,571,0,0,0,11,0,0,0,0,0,0,957,0
2486.5900878906,-5063.6098632812,284.33401489258,4756,571,0,0,0,16,0.33329999447,0.33329999447,0.33329999447,0,0,0,958,0
260.49700927734,231.1369934082,42.79140090942,4757,574,0,0,0,10,0.33329999447,0.33329999447,43.36000061035,0,0,0,959,0
164.32499694824,-83.172996521,12.55480003357,4762,574,0,0,0,0,5.61100006104,30.44000053406,12.07999992371,3.47300004959,1,0,962,0
168.7740020752,-79.55059814453,12.55480003357,4764,574,0,0,0,0,4.9439997673,30.94000053406,11.10999965668,3.47300004959,1,0,963,0
124.79599761963,1471.8299560547,16.70190048218,4768,568,0,0,0,0,300,260,335.70001220703,0,1,0,967,0
-4920.9702148438,-954.64898681641,501.5119934082,4769,0,0,0,0,30,0,0,0,0,0,0,968,0
-4704.66015625,-1218.9499511719,501.65899658203,4770,0,0,0,0,27,0,0,0,0,0,0,969,0
-4969.5698242188,-1204.6800537109,501.62100219727,4772,0,0,0,0,35,0,0,0,0,0,0,970,0
-4662.9399414062,-956.39599609375,500.37701416016,4774,0,0,0,0,35,0,0,0,0,0,0,971,0
-3182.4099121094,-2920.8200683594,33.56290054321,4775,1,0,0,0,21,0,0,0,0,0,0,972,0
1062.9300537109,-5036.5498046875,9.92428970337,4778,571,0,170,0,0,2.86100006104,17.44000053406,18.19000053406,3.43799996376,1,0,973,0
914.63201904297,-5576.5498046875,198.61199951172,4779,571,0,170,0,20,0.27779999375,0.27779999375,0.27779999375,0,0,0,974,0
-5604.4501953125,-462.58099365234,401.92999267578,4786,0,0,0,0,25,0,0,0,0,0,0,979,0
-5202.5170898438,-487.07113647461,388.798828125,4787,0,0,0,0,15,0,0,0,0,0,0,980,0
-5604.1000976562,-462.39599609375,402.06100463867,4788,0,0,0,0,25,0,0,0,0,0,0,981,0
-5202.6284179688,-486.89175415039,388.82055664063,4789,0,0,0,0,15,0,0,0,0,0,0,982,0
1209.3100585938,-4120.0200195312,23.32780075073,4797,1,0,0,0,5,0,0,0,0,0,0,983,0
1176.6800537109,-4105.3598632812,19.18959999084,4798,1,0,0,0,5,0,0,0,0,0,0,984,0
1208.1800537109,-4097.0200195312,21.40460014343,4799,1,0,0,0,5,0,0,0,0,0,0,985,0
1180.4799804688,-4095,18.37129974365,4800,1,0,0,0,6,0,0,0,0,0,0,986,0
1569.8000488281,-4398.7001953125,16.05159950256,4801,1,0,0,0,0,35,35,35,0,1,0,987,0
1936.4100341797,-4685.75,34.84349822998,4802,1,0,0,0,35,27,27,27,0,0,0,988,0
1920.9699707031,-4277.58984375,26.54800033569,4803,1,0,0,0,0,27,27,27,0,1,0,989,0
1608.4699707031,-4161.1801757812,49.57720184326,4804,1,0,0,0,35,35,35,35,0,0,0,990,0
2563.2199707031,-5008.759765625,293.70700073242,4806,571,0,0,0,0,0.79629999399,7.90600013733,16.90999984741,5.72499990463,1,0,992,0
835.07189941406,-4515.310546875,5.7890458107,4807,1,0,0,0,25,0.27779999375,0.27779999375,0.27779999375,0,0,0,993,0
1179.2700195312,-4220.919921875,23.71190071106,4808,1,0,0,0,15,0,0,0,0,0,0,994,0
1179.1899414062,-4221.25,23.7033996582,4809,1,0,0,0,15,0,0,0,0,0,0,995,0
835.31378173828,-4515.0712890625,5.78922605515,4810,1,0,0,0,25,0,0,0,0,0,0,996,0
-5187.41015625,-557.625,397.17599487305,4820,0,0,0,0,6,0,0,0,0,0,0,997,0
1156.7900390625,-4161.669921875,20.86709976196,4829,1,0,0,0,6,0,0,0,0,0,0,999,0
273.72198486328,-148.90299987793,190.10400390625,4838,574,0,0,0,20,0,0,0,0,0,0,1002,0
14666.900390625,-16268,8e-05,4840,451,0,0,0,0,69.30999755859,4.00400018692,10,0,1,0,1003,0
14667.299804688,-16165.5,0,4841,451,0,0,0,0,69.30999755859,4.00400018692,10,0,1,0,1004,0
12831.200195312,-7011.4399414062,50.59320068359,4847,530,0,0,0,0,103.59999847412,64.04000091553,67.04000091553,5.43400001526,1,0,1005,0
231.89100646973,-271.37701416016,-7.65113019943,4849,585,0,0,0,0,100,100,100,0,1,0,1007,0
3841.5,6415.009765625,26.11580085754,4850,571,0,0,0,0,94.80999755859,38.36000061035,12.71000003815,5.45699977875,1,0,1008,0
9346.080078125,-7266.7700195312,14.70240020752,4851,530,0,0,0,2,0,0,0,0,0,0,1009,0
-3999.6201171875,-11909.599609375,-1.50935995579,4852,530,0,0,0,2,0,0,0,0,0,0,1010,0
1595.5999755859,679.53302001953,52.6302986145,4853,580,0,0,0,0,35.13999938965,88.18000030518,33.68999862671,5.57600021362,1,0,1011,0
16528.900390625,16138.799804688,69.44439697266,4854,451,0,0,0,0,5.44299983978,8.2110004425,10.40999984741,0.00260300003,1,0,1012,0
4111.3999023438,3734.8601074219,92.14289855957,4857,571,0,0,0,0,36.65999984741,39.27000045776,28.01000022888,1.98599994183,1,0,1013,0
4094.1298828125,3493.5,131.66700744629,4858,571,0,0,0,0,22.44000053406,26.13999938965,21.21999931335,4.22200012207,1,0,1014,0
3794.6599121094,3431.4899902344,82.97260284424,4860,571,0,0,0,0,26.93000030518,31.15999984741,33.65000152588,2.69600009918,1,0,1016,0
4512.0498046875,5709.58984375,81.50409698486,4861,571,0,0,0,15,0,0,0,0,0,0,1017,0
4177.1000976562,5280.7299804688,35.69309997559,4867,571,0,0,0,0,19.48999977112,19.23999977112,24.25,6.24800014496,1,0,1018,0
3464.7299804688,4169.0498046875,17.19300079346,4868,571,0,0,0,29.91790008545,18,57.06000137329,0,6.21199989319,0,0,1019,0
2782.7700195312,6575.0400390625,48.98109817505,4871,571,0,0,0,0,109.19999694824,48.45999908447,5,0.6942999959,1,0,1020,0
2879.8601074219,6477.7001953125,79.13259887695,4872,571,0,0,0,0,57.36999893188,37.22999954224,5,10,1,0,1021,0
3073.2099609375,6301.740234375,94.52130126953,4873,571,0,0,0,0,49.34000015259,71.2200012207,10,2.22699999809,1,0,1022,0
-1983.0600585938,5089.1000976562,7.85394001007,4874,530,0,0,0,2,0,0,0,0,0,0,1023,0
3210.9399414062,6091.2900390625,138.02699279785,4883,571,0,0,0,0,37.61999893188,34.50999832153,7.88000011444,0,1,0,1032,0
-5.89452981949,-0.12369800359,-2.80323004723,4885,585,0,0,0,0,3.4319999218,16.13999938965,7.54300022125,0,1,0,1033,0
12878.799804688,-7348.740234375,65.53099822998,4887,530,0,0,0,0,19,17,36,5.80200004578,1,0,1034,0
12551,-6775.1499023438,15.05309963226,4889,530,1,0,0,0,5,12,35,6.26399993896,1,0,1035,0
1797.2900390625,925.31701660156,15.056599617,4891,580,0,0,0,0,4.92399978638,14.65999984741,16.77000045776,6.26399993896,1,0,1036,0
3728.830078125,5146.2998046875,24.62809944153,4894,571,0,0,0,20,0,0,0,0,0,0,1037,0
3964.9099121094,5462.490234375,28.31170082092,4896,571,0,0,0,0,34.47999954224,35.83000183105,71.2799987793,0,1,0,1038,0
4012.5300292969,4832.4599609375,-12.89589977264,4899,571,0,0,0,0,188.69999694824,184.60000610352,35.97999954224,0.78090000153,1,0,1040,0
9456.349609375,-9920.73046875,-1.7e-05,4901,451,0,0,0,0,26.02000045776,36.38000106812,1,0,1,0,1041,0
16116.599609375,16251.200195312,69.44450378418,4909,451,0,0,0,18.97310066223,0,0,0,0,0,0,1043,0
2814.0500488281,6205.0600585938,86.00689697266,4910,571,0,0,0,0,19.60000038147,34.90999984741,13.86999988556,0.75900000334,1,0,1044,0
3571.2700195312,6650.7900390625,195.17999267578,4914,571,0,0,0,15.58399963379,0,0,0,0,0,0,1046,0
4154.009765625,7424.169921875,534.10797119141,4916,571,0,0,0,0,132,52.56999969482,65.11000061035,0,1,0,1048,0
1807.2700195312,597.65100097656,52,4937,580,0,0,0,0,65.12999725342,10.15999984741,17.62999916077,5.95300006866,1,0,1066,0
4784.2998046875,-4404.0698242188,198.18499755859,4946,571,0,0,0,0,10.52000045776,13.72000026703,14.72000026703,0.51209998131,1,0,1072,0
4662.240234375,-4609.6098632812,208.77600097656,4947,571,0,0,0,0,7.13100004196,21.23999977112,19.13999938965,0.92100000381,1,0,1073,0
4530.1201171875,-4442.1801757812,186.35499572754,4948,571,0,0,0,0,24.47999954224,16,21.11000061035,4.36899995804,1,0,1074,0
3831.3601074219,1582.25,290.14099121094,4949,571,0,0,0,20,0,0,0,0,0,0,1075,0
3684.7600097656,2154.1499023438,35.05020141602,4950,571,0,0,0,0,48.25,27.07999992371,17.23999977112,6.20399999619,1,0,1076,0
2432.3999023438,1702.1300048828,-13.78689956665,4951,571,0,0,0,0,65.90000152588,37.20999908447,105.09999847412,0,1,0,1077,0
4013.1799316406,5376.0498046875,24.2801990509,4952,571,0,0,0,0,6.34899997711,59.43999862671,20,5.85099983215,1,0,1078,0
4686.16015625,-328.25698852539,271.20199584961,4953,451,0,0,0,26.8064994812,39.81000137329,35.90999984741,20,5.49800014496,0,0,1079,0
184.84399414063,-6.53175020218,-10,4954,576,0,0,0,0,40,75,20,0,1,0,1080,0
184.84399414063,-6.53175020218,-10,4955,576,0,0,0,0,40,75,20,0,1,0,1081,0
3107.7299804688,616.75897216797,25.01779937744,4956,571,0,0,0,0,284.10000610352,85,159.19999694824,0.01027000044,1,0,1082,0
-51.70094680786,-145.81993103027,115.92539215088,4958,25,0,0,0,2,0,0,0,1.14999997616,0,0,1083,0
3819.7099609375,1537.1800537109,89.72450256348,4960,571,0,0,0,15,0,0,0,0,0,0,1084,0
2418.6599121094,6455.669921875,54.47850036621,4963,571,0,0,0,70,0,0,0,0,0,0,1086,0
3474.5600585938,2009.8800048828,64.86769866943,4964,571,0,0,0,5.5,0,0,0,0,0,0,1087,0
3410.580078125,-2792.5100097656,201.52099609375,4965,571,0,0,0,0,36.20999908447,29.13999938965,30,0.62400001287,1,0,1088,0
4600.5400390625,-4241.6801757812,178.85499572754,4966,571,0,0,0,0,6.63000011444,5.85900020599,6,0.8205999732,1,0,1089,0
3873.2900390625,-4544.740234375,209.45500183106,4967,571,0,0,0,0,12.97000026703,10,11,6.12799978256,1,0,1090,0
4245.740234375,1035.6300048828,58.63669967651,4968,571,0,0,0,0,26.39999961853,19.04000091553,50,1.99399995804,1,0,1091,0
4153.41015625,1100.7600097656,58.92380142212,4969,571,0,0,0,0,26.39999961853,19.04000091553,50,0.43320000172,1,0,1092,0
3275.5500488281,-2186.7099609375,112.09899902344,4970,571,0,0,0,0,60.70999908447,73.09999847412,130,5.89499998093,1,0,1093,0
4676.1401367188,-62.81069946289,68.87729644775,4971,571,0,0,0,0,63.38000106812,22.42000007629,30,0.4808999896,1,0,1094,0
4679.3901367188,-126.66300201416,74.07369995117,4972,571,0,0,0,0,23.56999969482,11.42000007629,30,0.08562999964,1,0,1095,0
4631.7001953125,-258.70700073242,82.80570220947,4973,571,0,0,0,0,23.56999969482,11.42000007629,30,5.93800020218,1,0,1096,0
4594.6899414062,-334.82501220703,83.00080108643,4974,571,0,0,0,0,27.15999984741,10.26000022888,30,6.14200019836,1,0,1097,0
2777.3601074219,930.28698730469,22.53870010376,4975,571,0,0,0,9.47702026367,0,0,0,0,0,0,1098,0
700.15197753906,-2933.3999023438,-3.06843996048,4976,571,0,0,0,13.96450042725,0,0,0,0,0,0,1099,0
3003.3999023438,4050.1101074219,26.36820030212,4977,571,0,0,0,10.26080036163,0,0,0,0,0,0,1100,0
3215.0400390625,-677.95697021484,176,4979,571,0,0,0,0,17,23,20,5.8109998703,1,0,1101,0
145.75900268555,-17.64209938049,-13,4981,576,0,0,0,0,10,4,10,0,1,0,1102,0
3902.7900390625,6985.6899414062,75,4983,571,2,0,608,0,4.5,10,12,0.06262999773,1,0,1103,64
2724.919921875,-241.80999755859,142.76600646973,4984,571,0,0,0,0,8.14900016785,5.42700004578,20,0.64380002022,1,0,1104,0
4376.7099609375,1681.4599609375,130.43699645996,4985,571,0,0,0,0,16.37000083923,9.33300018311,30,0.12939999998,1,0,1105,0
4415.3500976562,1852.8900146484,164.20500183106,4986,571,0,0,0,26.32369995117,34.56999969482,33.16999816895,30,5.89400005341,0,0,1106,0
2827.8601074219,-423.10299682617,119.44000244141,4987,571,0,0,0,0,8.39599990845,8.19699954987,2.41100001335,6.27299976349,1,0,1107,0
4527.1499023438,1741.8900146484,168.42399597168,4988,571,0,0,0,26.32369995117,34.56999969482,33.16999816895,30,5.89400005341,0,0,1108,0
4569.9301757812,1674.3199462891,171.23399353027,4989,571,0,0,0,26.32369995117,34.56999969482,33.16999816895,30,5.89400005341,0,0,1109,0
-481.0419921875,1492.9499511719,19.93210029602,4990,0,1,0,0,0,121.69999694824,113.30000305176,16.03000068665,0,1,0,1110,0
330.90301513672,-508.42999267578,104.27200317383,4991,575,0,0,0,0,31.62000083923,21.84000015259,30,0,1,0,1111,0
3635,-712,225,4993,571,0,0,0,0,54,26,25,6.16200017929,1,0,1112,0
4775.3198242188,-2017.1600341797,235,4998,571,0,0,0,0,12,13,12,0,1,0,1115,0
-519.18200683594,-481.42401123047,16,5000,600,0,0,0,0,5,20,15,2.36400008202,1,0,1116,0
1084.3499755859,1054.6199951172,225,5001,578,0,0,0,0,700,700,100,0,1,0,1117,0
6375.7099609375,-2611.9899902344,319.19000244141,5003,571,0,0,0,0,61.02000045776,38.4700012207,24.54000091553,0,1,0,1118,0
601.69396972656,-255.19999694824,-225,5004,576,0,0,0,0,420,725,100,0,1,0,1119,0
8922.0302734375,-963.43402099609,1052,5010,571,0,0,0,0,6,27.12000083923,30,4.6890001297,1,0,1122,0
1153.8699951172,816.26202392578,195.35000610352,5012,599,0,0,0,0,50,6,25,0,1,0,1123,0
-11104.700195312,-1961.5500488281,74.908203125,5014,532,0,0,0,6,10,0,0,0,0,0,1124,0
-11099.700195312,-1967.2199707031,76.15930175781,5015,532,0,0,0,0,8,4,12,0.68699997663,1,0,1125,0
2990.5700683594,-5632.3598632812,330.94299316406,5017,609,0,0,0,3,0,0,0,0,0,0,1126,0
2985.4899902344,-5640.009765625,327.26901245117,5029,609,0,0,0,3,0,0,0,0,0,0,1127,0
6721.1201171875,5113.8901367188,-15.04619979858,5030,571,0,0,0,15.65299987793,0,0,0,0,0,0,1128,0
3842.3999023438,1478.4200439453,90.51650238037,5045,571,0,0,0,0,61.06999969482,73.2200012207,110,0.02796999924,1,0,1133,0
4873.240234375,5170.080078125,-82.00980377197,5046,571,0,0,0,0,5.1360001564,8.15200042725,20.04000091553,0.40560001135,1,0,1134,0
-6157.58984375,-1336.1400146484,-167.92399597168,5047,1,0,0,0,0,3.31699991226,5.27099990845,11,5.53399991989,1,0,1135,0
4884.9399414062,5175.6401367188,-83.70290374756,5048,571,0,0,0,0,0,0,0,0.45989999175,1,0,1136,0
-6161.9702148438,-1331.4399414062,-168.95899963379,5049,1,0,0,0,0,0,0,0,0,1,0,1137,0
6175.1801757812,-2017.3100585938,245.07800292969,5051,571,0,0,0,3.75,0,0,0,0,0,0,1138,0
5718.0600585938,-4384.4501953125,386.1780090332,5052,571,0,0,0,0,19.25,12.31999969482,13.26000022888,6.27099990845,1,0,1139,0
5961.3500976562,-2168.9499511719,422,5056,571,0,0,0,30,0,0,0,0,0,0,1140,0
5365.83984375,-2283.5500488281,365,5057,571,0,0,0,20,0,0,0,0,0,0,1141,0
6287.9599609375,-3780.3100585938,480.41900634766,5058,571,0,0,0,30,0,0,0,0,0,0,1142,0
5968.2998046875,-3316.75,400,5059,571,0,0,0,25,0,0,0,0,0,0,1143,0
6967.7202148438,-4266.58984375,560,5060,571,0,0,0,40,0,0,0,0,0,0,1144,0
6175.41015625,-2017.6600341797,404.22299194336,5061,571,0,0,0,3.75,0,0,0,0,0,0,1145,0
5451.1098632812,-2632.3200683594,306.25299072266,5062,571,0,0,0,0,49.9700012207,50.59999847412,30,0,1,0,1146,0
6175.169921875,-2017.8399658203,411.9580078125,5079,571,0,0,0,3.75,0,0,0,0,0,0,1147,0
6175.240234375,-2017.4300537109,454.99798583984,5080,571,0,0,0,3.75,0,0,0,0,0,0,1148,0
1225.8100585938,-164.37199401856,60,5082,602,0,0,0,0,10,60,20,0,1,0,1149,0
1187.0899658203,-164.22799682617,60,5083,602,0,0,0,0,10,60,20,0,1,0,1150,0
1174.9799804688,-193.79899597168,60,5084,602,0,0,0,0,10,60,20,4.71199989319,1,0,1151,0
1807.4899902344,1275.9899902344,141.67700195313,5085,595,0,0,0,6.54932022095,9.69400024414,8.81000041962,4,0,0,0,1152,0
1410.0600585938,-5834.1899414062,132.42999267578,5086,609,0,0,367,1,0,0,0,0,0,0,1153,0
1877.3100585938,-5769,83.80750274658,5087,609,0,0,0,0,27.55999946594,22.65999984741,9.06299972534,0,1,0,1154,0
1407.9000244141,-5836.5498046875,139.23399353027,5088,609,0,0,0,0,10.90999984741,13.57999992371,19.30999946594,5.4889998436,1,0,1155,0
