ID,PathID,LegIndex,LoadingScreenID,Locx_0,Locx_1,Locx_2,Locx_3,Locx_4,Locx_5,Locx_6,Locx_7,Locx_8,Locx_9,Locy_0,Locy_1,Locy_2,Locy_3,Locy_4,Locy_5,Locy_6,Locy_7,Locy_8,Locy_9
1510,6311,1,0,0.23634053767,0.35491606593,0.46682652831,0.51478815079,0.53717029095,0.59392488003,0.60111910105,0.56914466619,0.55795365572,0,0.4398034215,0.61777150631,0.66854727268,0.58392101526,0.48942172527,0.43159377575,0.33850491047,0.27926659584,0.31593793631,0
1511,6311,0,0,0.5595523715,0.57553958893,0.54836130142,0.48121502995,0.34372502565,0.25899279118,0.23252858222,0,0,0,0.32440054417,0.30042314529,0.26657265425,0.32440054417,0.32581102848,0.37094497681,0.4324324131,0,0,0
1512,0,0,0,0.56205034256,0.60000002384,0.55630254745,0.48571428657,0.49915966392,0.60840338469,0.71764707565,0.75966387987,0.65714287758,0.68739497662,0.32605904341,0.37802195549,0.4769230485,0.40659338236,0.32307690382,0.26373624802,0.31208789349,0.58461534977,0.55604398251,0.48571425676
1513,0,0,0,0.16010165215,0.14487633109,0.17662008107,0.22614841163,0.27561837435,0.37338045239,0.54299175739,0.66313308477,0.76442873478,0.74087160826,0.56511056423,0.5851392746,0.64373463392,0.65479874611,0.60526311398,0.43034052849,0.47213619947,0.41795665026,0.43343651295,0.50928795338
1514,0,0,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1515,0,0,0,0.72727274895,0.75324672461,0.80705010891,0.81818181276,0.84044528008,0,0,0,0,0,0.55369126797,0.61409395933,0.54026842117,0.40604025126,0.36241608858,0,0,0,0,0
1516,0,0,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1517,0,0,0,0.74524313211,0.75475686789,0.69661736488,0.64376318455,0.58456659317,0.52748411894,0.47145876288,0.39640590549,0.31183931231,0.21728082001,0.51012891531,0.4235727191,0.39042359591,0.40883976221,0.45303869247,0.47882133722,0.43830573559,0.40331488848,0.36648249626,0.38574939966
1518,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519,0,0,0,0.74856048822,0.7607165575,0.75367879868,0.72296863794,0.64171463251,0.57773512602,0.51503521204,0.41138836741,0.30646193027,0.21728082001,0.48522728682,0.45795452595,0.4159091115,0.38295453787,0.38522726297,0.46022725105,0.46590906382,0.38409090042,0.37613636255,0.38574939966
1520,0,0,0,0.21728082001,0.33826637268,0.45348837972,0.52642709017,0.58879494667,0.67653274536,0.73784357309,0.76427060366,0.75475686789,0.73678648472,0.38820636272,0.4069981575,0.42725598812,0.47329652309,0.45488029718,0.40515655279,0.40883976221,0.44935542345,0.49907916784,0.50644564629
1521,0,0,0,0.69138753414,0.78468900919,0.77990430593,0.80980861187,0.84928232431,0,0,0,0,0,0.68938195705,0.59904909134,0.45324879885,0.37717908621,0.35340726376,0,0,0,0,0
1522,0,0,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523,0,0,0,0.55596554279,0.57179158926,0.60947108269,0.62607628107,0.64329642057,0.65928661823,0.68388682604,0,0,0,0.32777112722,0.27027028799,0.33373063803,0.41120380163,0.51013112068,0.55423122644,0.57091772556,0,0,0
1524,0,0,0,0.68388682604,0.65805655718,0.64268141985,0.62607628107,0.60885608196,0.57179158926,0.55658054352,0,0,0,0.56972587109,0.57091772556,0.52562570572,0.41120380163,0.33492255211,0.27764129639,0.32181167603,0,0,0
1526,0,0,0,0.5897129178,0.5717703104,0.55622011423,0.57296651602,0.56459331512,0,0,0,0,0,0.53278684616,0.60000002384,0.66065573692,0.70655739307,0.75901639462,0,0,0,0,0
1527,0,0,0,0.69138753414,0.56730771065,0.43870192766,0.35795712471,0.21982210875,0,0,0,0,0,0.68938195705,0.70819675922,0.70491802692,0.51119065285,0.47665846348,0,0,0,0,0
1528,0,0,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1529,8659,0,0,0.79016619921,0.84002768993,0.86980611086,0.83240997791,0.79224377871,0.77839332819,0.78739613295,0.83587259054,0,0,0.84109914303,0.85065710545,0.76821982861,0.66666662693,0.60692954063,0.50298684835,0.40621268749,0.36081242561,0,0
1530,8659,1,0,0.83293271065,0.80288463831,0.78185594082,0.78047090769,0.84695291519,0.85803323984,0.82409971952,0.77908587456,0,0,0.3669064641,0.41726619005,0.49103945494,0.60812425613,0.68458783627,0.78733575344,0.84707289934,0.81123059988,0,0
1531,8658,0,0,0.22109276056,0.33036848903,0.44390583038,0.6149584651,0.68493151665,0.7739726305,0.84371107817,0.86703598499,0.83880597353,0.78462606668,0.48648649454,0.50122851133,0.69056153297,0.7037037015,0.67502987385,0.63918757439,0.70011949539,0.76821982861,0.8345323801,0.81123059988
1532,8658,1,0,0.79293626547,0.85803323984,0.85872578621,0.79916900396,0.68767315149,0.48545706272,0.40304708481,0.33036848903,0.21728082001,0,0.84468340874,0.80884110928,0.71804058552,0.63918757439,0.68458783627,0.7037037015,0.60573476553,0.5110565424,0.48157250881,0
1543,0,0,0,0.80484694242,0.73469388485,0.54974490404,0.46428570151,0,0,0,0,0,0,0.79482442141,0.6876155138,0.61552679539,0.52865064144,0,0,0,0,0,0
1544,0,0,0,0.46045917273,0.5637755394,0.69387757778,0.80357140303,0,0,0,0,0,0,0.52495378256,0.64325320721,0.69500923157,0.78743070364,0,0,0,0,0,0
1546,9543,0,0,0.70635724068,0.68921893835,0.67876785994,0.68646866083,0.7112210989,0.75412541628,0.78932893276,0.81023102999,0.81628161669,0.81243121624,0.79851436615,0.79572886229,0.76323121786,0.71030640602,0.66202414036,0.61931288242,0.5970287919,0.56081712246,0.52924787998,0.49953573942
1547,9543,1,0,0.82948297262,0.79152917862,0.77832782269,0.7871286869,0.77942794561,0.76402640343,0.74532455206,0.71782177687,0.70077008009,0.69031906128,0.46425253153,0.45682454109,0.49767875671,0.55338907242,0.59981429577,0.64716804028,0.67688024044,0.69452178478,0.71773445606,0.75116062164
1548,0,0,628,0.55781447887,0.5819568038,0.53494280577,0.43583723903,0,0,0,0,0,0,0.35380834341,0.42997545004,0.57493853569,0.65444290638,0,0,0,0,0,0
1550,0,0,626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1551,10164,1,0,0.6649659276,0.63218390942,0.58160918951,0.53563219309,0.5195402503,0,0,0,0,0,0.49929696321,0.49825781584,0.46515679359,0.47212541103,0.43379789591,0,0,0,0,0
1552,10169,0,0,0.58505749702,0.67126435041,0,0,0,0,0,0,0,0,0.3554006815,0.48432058096,0,0,0,0,0,0,0,0
1553,0,0,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1554,0,0,0,0.69138753414,0.75185185671,0.82592594624,0.84907406569,0.80740737915,0,0,0,0,0,0.68938195705,0.65225225687,0.67027026415,0.82702702284,0.81981980801,0,0,0,0,0
1555,0,0,0,0.91450983286,0.88549017906,0.76784312725,0.66901957989,0.6901960969,0.71921569109,0.71372550726,0,0,0,0.67771428823,0.7062857151,0.65828573704,0.73485714197,0.82057142258,0.79885715246,0.77257144451,0,0,0
1556,0,0,0,0.72470587492,0.70196080208,0.67529410124,0.69098037481,0.78509801626,0.88470590115,0.91294115782,0,0,0,0.78742855787,0.81485712528,0.7839999795,0.71428573132,0.66742861271,0.7120000124,0.67771428823,0,0,0
1339,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1340,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355,0,0,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
