Field_11_2_7_64044_000_0,Field_11_2_7_64044_000_1,Field_11_2_7_64044_000_2,ID,HouseExteriorWmoDataID
-14.79720020294,-12.63790035248,18.92539978027,6891,9
-9.67319965363,-21.62450027466,19.17959976196,6892,9
-1.48409998417,-20.88059997559,19.58130073547,6893,9
7.22410011292,-21.15169906616,19.80540084839,6894,9
16.54140090942,-12.63790035248,11.09650039673,6895,9
12.72480010986,-12.63790035248,19.01119995117,6896,9
5.75120019913,-12.01930046082,24.28610038757,6897,9
-1.33480000496,-12.01930046082,24.16360092163,6898,9
-8.57159996033,-12.01930046082,24.21719932556,6899,9
-9.28689956665,-12.10239982605,19.76059913635,6905,9
6.91319990158,-12.10239982605,19.76059913635,6906,9
16.13459968567,-12.10239982605,11.8577003479,6907,9
-5.33379983902,3.80859994888,13.88070011139,6908,9
-5.33379983902,19.88249969482,14.14159965515,6909,9
-5.27379989624,12.21269989014,13.74050045013,6910,9
6.55970001221,8.19900035858,13.72070026398,6911,9
-1.01950001717,-12.10239982605,19.64929962158,6912,9
7.44029998779,3.94819998741,11.76949977875,6923,9
7.44029998779,13.52390003204,11.76949977875,6924,9
-5.36679983139,8.72749996185,16.16769981384,6925,9
-5.36679983139,18.36240005493,17.02000045776,6926,9
9.36730003357,-11.95670032501,26.50699996948,6927,9
-1.36520004272,-11.95670032501,25.65010070801,6928,9
-11.26630020142,-11.95670032501,26.50699996948,6929,9
0.48829999566,18.47249984741,12.08619976044,6930,9
6.84740018845,-18.16550064087,20.49970054626,6931,9
-1.30519998074,-18.16550064087,20.49970054626,6932,9
-9.54679965973,-18.16550064087,20.49970054626,6933,9
-9.54679965973,-6.31839990616,20.49970054626,6934,9
-1.30519998074,-6.31839990616,20.49970054626,6935,9
6.84740018845,-6.31839990616,20.49970054626,6936,9
17.28890037537,-12.01399993896,10.75920009613,6937,9
-10.88659954071,18.47249984741,12.13969993591,6938,9
-10.88659954071,8.72159957886,12.13969993591,6939,9
3.92300009727,7.54029989243,11.49190044403,6950,9
-3.85229992867,6.85050010681,17.09189987183,6951,9
-3.85229992867,13.55790042877,11.49190044403,6952,9
-11.768699646,-7.36350011826,11.49190044403,6953,9
-11.65670013428,0.19169999659,11.49190044403,6954,9
-11.768699646,7.28030014038,11.49190044403,6955,9
14.08020019531,-3.67759990692,11.49190044403,6956,9
5.10830020905,-3.74219989777,15.3545999527,6957,9
-3.85229992867,-13.44839954376,11.49190044403,6958,9
-3.85229992867,0.09229999781,17.09189987183,6959,9
-3.85229992867,-7.09779977798,17.09189987183,6960,9
-5.20329999924,-7.40670013428,13.75619983673,6966,9
-5.20329999924,0.02030000091,13.75619983673,6967,9
-5.20329999924,7.007999897,13.75619983673,6968,9
7.99830007553,-4.40390014648,13.8080997467,6969,9
8.60190010071,0.44800001383,11.40929985046,6980,9
-3.90140008926,6.60440015793,15.94970035553,6981,9
8.60190010071,-8.25199985504,11.46590042114,6982,9
0.48829999566,5.80089998245,12.1672000885,6983,9
-9.24740028381,-8.22990036011,11.55729961395,6984,9
-3.90450000763,-3.43729996681,15.66279983521,6985,9
8.03719997406,-3.97589993477,14.77740001678,6986,9
-9.24740028381,-0.7186999917,11.55729961395,6987,9
-9.24740028381,6.59840011597,11.55729961395,6988,9
7.71150016785,-3.48819994926,10.25780010223,6993,9
7.71150016785,3.25169992447,10.25780010223,6994,9
-0.13019999862,9.0234003067,10.25780010223,6995,9
-7.73000001907,3.25169992447,10.25780010223,6996,9
-7.73000001907,-3.48819994926,10.25780010223,6997,9
-0.13019999862,-9.19600009918,10.25780010223,6998,9
0.04210000113,-3.48819994926,16.17679977417,6999,9
0.04210000113,3.25169992447,16.17679977417,7000,9
3.25580000877,3.77999997139,12.46290016174,7003,9
-3.70260000229,3.77999997139,12.46290016174,7004,9
-0.15029999614,3.77999997139,12.1702003479,7005,9
3.25580000877,-3.31139993668,14.07380008698,7006,9
-0.15029999614,-3.31139993668,13.83780002594,7007,9
-3.70260000229,-3.31139993668,14.07380008698,7008,9
5.9703001976,5.07149982452,10.40349960327,7017,9
5.9703001976,-5.73180007935,10.40349960327,7018,9
0.08879999816,3.40669989586,15.18050003052,7019,9
-6.03429985046,-5.73180007935,10.40349960327,7020,9
0.08879999816,-3.51990008354,15.18050003052,7021,9
5.9703001976,0.0298999995,10.40349960327,7022,9
-6.03429985046,0.0298999995,10.40349960327,7023,9
-6.03429985046,5.07469987869,10.40349960327,7024,9
19.19059944153,-11.9140996933,4.23610019684,8272,9
9.80729961395,8.853099823,4.23610019684,8273,9
2.74530005455,18.04800033569,4.23610019684,8274,9
-5.28429985046,22.98329925537,4.23610019684,8275,9
-13.18659973145,15.53750038147,4.23610019684,8276,9
-13.18659973145,2.34109997749,4.23610019684,8277,9
-14.42059993744,-11.87759971619,4.23610019684,8278,9
-14.57320022583,-11.87759971619,10.293800354,8279,9
-7.23999977112,-20.80109977722,10.4156999588,8280,9
4.9607000351,-20.80109977722,10.293800354,8281,9
-7.23999977112,-20.79190063477,4.23610019684,8282,9
4.9607000351,-20.79190063477,4.23610019684,8283,9
6.53719997406,-2.78410005569,10.293800354,8285,9
6.36940002441,-3.17969989777,4.23610019684,8286,9
2.56809997559,-0.20489999652,4.23610019684,8287,9
13.26760005951,-3.92709994316,3.80749988556,8312,9
3.01729989052,6.14449977875,3.80749988556,8313,9
7.30259990692,1.54849994183,3.80749988556,8314,9
-3.99720001221,12.96249961853,3.80749988556,8315,9
-10.86820030212,6.00559997559,3.80749988556,8316,9
-10.86820030212,-6.06029987335,3.80749988556,8317,9
-3.95840001106,-13.08759975433,3.80749988556,8318,9
7.23140001297,-9.44519996643,3.80749988556,8319,9
6.21619987488,-3.51799988747,3.81319999695,8328,9
6.21619987488,3.50329995155,3.81319999695,8329,9
-0.43459999561,7.87939977646,3.81319999695,8330,9
-6.18650007248,3.50329995155,3.81319999695,8331,9
-6.18650007248,-3.51799988747,3.81319999695,8332,9
0.0410999991,-7.88129997253,3.81319999695,8333,9
7.3140001297,4.30770015717,15.55980014801,8433,87
7.42080020905,-5.19750022888,15.75850009918,8434,87
-0.37110000849,-9.43819999695,15.95870018005,8435,87
-8.00930023193,-4.93620014191,15.87679958344,8436,87
-7.99249982834,4.02339982986,15.90410041809,8437,87
-0.36700001359,8.57439994812,15.7468996048,8438,87
-0.04619999975,-0.33719998598,21.19519996643,8439,87
7.3140001297,4.30770015717,15.55980014801,8440,87
7.42080020905,-5.19750022888,15.75850009918,8441,87
-0.37110000849,-9.43819999695,15.95870018005,8442,87
-8.00930023193,-4.93620014191,15.87679958344,8443,87
-7.99249982834,4.02339982986,15.90410041809,8444,87
-0.36700001359,8.57470035553,15.7468996048,8445,87
-0.04619999975,-0.4415999949,19.8736000061,8446,87
7.19540023804,4.21159982681,16.85460090637,8447,87
7.46449995041,-4.7796998024,17.05330085754,8448,87
-0.37110000849,-9.43819999695,17.25340080261,8449,87
-8.00930023193,-4.93620014191,17.17149925232,8450,87
-8.08990001678,3.8599998951,17.19890022278,8451,87
-0.36700001359,8.57439994812,17.04170036316,8452,87
-0.49750000238,-0.37779998779,24.58810043335,8453,87
-14.49590015411,-16.98830032349,19.58250045776,8480,87
-20.14920043945,-5.43270015717,19.82340049744,8481,87
-2.56010007858,-22.11000061035,19.68199920654,8482,87
9.77499961853,-17.74500083923,19.67350006104,8483,87
14.73069953918,-5.49809980392,19.8026008606,8484,87
7.27199983597,0.4388000071,31.69829940796,8485,87
6.83230018616,-11.12829971313,31.52949905396,8486,87
-2.63809990883,-16.36199951172,31.59259986877,8487,87
-12.10420036316,-10.8155002594,31.65579986572,8488,87
-11.9750995636,0.4102999866,31.71339988709,8489,87
-2.53390002251,5.72069978714,31.64559936523,8490,87
-2.4170999527,-5.16750001907,35.45729827881,8491,87
10.62549972534,5.62230014801,19.79470062256,8492,87
3.44169998169,15.36690044403,20.55439949036,8493,87
-9.17829990387,14.52910041809,20.76350021362,8494,87
-15.15540027618,5.64979982376,19.97690010071,8495,87
-10.5783996582,-3.11470007896,21.35129928589,8505,87
-10.49940013886,9.07699966431,21.35129928589,8506,87
-0.22660000622,14.95400047302,21.35129928589,8507,87
10.1279001236,9.41040039063,21.35129928589,8508,87
10.52429962158,-2.91669988632,21.37319946289,8509,87
0.24169999361,-8.81270027161,21.41810035706,8510,87
-0.08129999787,2.89010000229,25.39450073242,8511,87
16.49430084229,-15.43379974365,13.86870002747,8512,87
8.3763999939,-20.19580078125,13.43019962311,8513,87
10.94219970703,-15.25580024719,15.6076002121,8514,87
-10.5783996582,-3.11470007896,22.07299995422,8515,87
-10.62300014496,8.98690032959,22.07299995422,8516,87
-0.22660000622,15.22420024872,22.07299995422,8517,87
10.18039989471,9.77390003204,22.07299995422,8518,87
10.52429962158,-2.91669988632,22.09490013123,8519,87
0.24169999361,-8.81270027161,22.13969993591,8520,87
16.84830093384,-15.74079990387,13.86870002747,8521,87
8.3763999939,-21.14419937134,13.43019962311,8522,87
-10.57849979401,-3.11470007896,21.35129928589,8539,87
-10.49940013886,9.0768995285,21.35129928589,8540,87
-0.22660000622,14.95400047302,21.35129928589,8541,87
10.1279001236,9.41040039063,21.35129928589,8542,87
10.52429962158,-2.91669988632,21.37319946289,8543,87
0.24160000682,-8.81270027161,21.41810035706,8544,87
-0.08129999787,2.89010000229,25.39450073242,8545,87
16.49430084229,-15.43379974365,13.86870002747,8546,87
8.3763999939,-20.19589996338,13.43019962311,8547,87
10.94219970703,-15.25580024719,15.6076002121,8548,87
-14.49590015411,-16.98839950562,19.58250045776,8549,87
-20.14920043945,-5.43270015717,19.82340049744,8550,87
-2.56010007858,-22.11000061035,19.68199920654,8551,87
9.77499961853,-17.74500083923,19.67350006104,8552,87
14.73069953918,-5.49809980392,19.8026008606,8553,87
7.271900177,0.4388000071,31.69829940796,8554,87
6.83230018616,-11.12829971313,31.52949905396,8555,87
-2.63809990883,-16.36199951172,31.59259986877,8556,87
-12.10420036316,-10.8155002594,31.65579986572,8557,87
-11.9750995636,0.4102999866,31.71339988709,8558,87
-2.53390002251,5.72069978714,31.64559936523,8559,87
-2.4170999527,-5.16750001907,35.45729827881,8560,87
10.62549972534,5.62230014801,19.79470062256,8561,87
3.44169998169,15.36690044403,20.55439949036,8562,87
-9.17819976807,14.52910041809,20.76350021362,8563,87
-15.15540027618,5.64979982376,19.97690010071,8564,87
-14.49590015411,-16.98839950562,19.58250045776,8565,87
-20.14920043945,-5.43270015717,19.82340049744,8566,87
-2.56010007858,-22.11000061035,19.68199920654,8567,87
9.77499961853,-17.74500083923,19.67350006104,8568,87
14.73069953918,-5.49809980392,19.8026008606,8569,87
7.271900177,0.4388000071,31.69829940796,8570,87
6.83230018616,-11.12829971313,31.52949905396,8571,87
-2.63809990883,-16.36199951172,31.59259986877,8572,87
-12.10420036316,-10.8155002594,31.65579986572,8573,87
-11.9750995636,0.4102999866,31.71339988709,8574,87
-2.53390002251,5.72069978714,31.64559936523,8575,87
10.62549972534,5.62230014801,19.79470062256,8576,87
3.44169998169,15.36690044403,20.55439949036,8577,87
-9.17819976807,14.52910041809,20.76350021362,8578,87
-15.15540027618,5.64979982376,19.97690010071,8579,87
20.85740089417,-12.43249988556,4.53000020981,10458,55
-5.70230007172,3.29550004005,5.8111000061,10459,55
10.19919967651,17.06559944153,13.80179977417,10460,55
-0.11890000105,22.62430000305,13.69099998474,10461,55
10.36499977112,17.06559944153,4.4390001297,10462,55
-10.14960002899,17.06559944153,13.80179977417,10463,55
10.38059997559,-19.56229972839,4.53000020981,10464,55
15.52820014954,-5.68870019913,4.53000020981,10465,55
0,-22.43129920959,4.53000020981,10466,55
5.73360013962,3.29550004005,5.8111000061,10467,55
-13.30360031128,-12.46749973297,4.53000020981,10468,55
-10.52560043335,17.06559944153,4.4390001297,10469,55
-0.11890000105,23.18160057068,4.66300010681,10470,55
-9.30830001831,-19.60479927063,4.53000020981,10471,55
-9.30830001831,-5.67329978943,4.53000020981,10472,55
-4.44540023804,22.66950035095,13.69099998474,10473,55
4.30690002441,23.18160057068,4.66300010681,10474,55
4.30690002441,22.62430000305,13.69099998474,10475,55
-4.36089992523,23.18160057068,4.66300010681,10476,55
5.73360013962,-1.70159995556,5.8111000061,10477,55
-5.70230007172,8.06319999695,5.8111000061,10478,55
5.73360013962,8.06319999695,5.8111000061,10479,55
-5.70230007172,-1.70159995556,5.8111000061,10480,55
-10.09290027618,17.06559944153,10.5202999115,10481,55
10.19919967651,17.06559944153,10.5202999115,10482,55
0.00039999999,11.29959964752,16.98649978638,10483,55
15.72500038147,-19.56229972839,4.53000020981,10484,55
10.38059997559,-5.68870019913,4.53000020981,10485,55
9.77910041809,-4.86660003662,10.46630001068,10486,55
9.77910041809,4.88280010223,10.47379970551,10487,55
8.11429977417,0.04509999976,13.106300354,10488,55
4.39249992371,-6.39729976654,11.89719963074,10489,55
-4.50619983673,-7.43909978867,11.51679992676,10490,55
-4.55770015717,7.90509986877,11.34790039063,10491,55
4.61999988556,7.20079994202,11.75599956512,10492,55
-0.02889999934,-0.12780000269,15.70600032806,10493,55
-0.05429999903,-5.06589984894,16.28829956055,10494,55
0.00400000019,4.79549980164,16.20409965515,10495,55
13.45380020142,-0.01569999941,4.53000020981,10496,55
9.58010005951,-6.96740007401,4.53000020981,10497,55
0,-9.85809993744,4.53000020981,10498,55
-5.37319993973,-0.05079999939,4.53000020981,10499,55
-0.11890000105,10.08080005646,4.53000020981,10500,55
-5.37319993973,-4.4032998085,4.53000020981,10501,55
-5.37319993973,4.18219995499,4.53000020981,10502,55
9.58010005951,6.91379976273,4.53000020981,10503,55
10.32890033722,-5.25400018692,9.99950027466,10504,55
10.49199962616,4.80270004272,10.14760017395,10505,55
8.63689994812,-0.13019999862,13.17980003357,10506,55
4.36999988556,-6.39729976654,11.55109977722,10507,55
-4.53170013428,-6.43249988556,11.47340011597,10508,55
-4.44530010223,7.21339988708,11.37119960785,10509,55
4.44280004501,7.20079994202,11.36870002747,10510,55
-0.02889999934,-0.12780000269,15.64570045471,10511,55
-0.05429999903,-5.06589984894,16.26530075073,10512,55
0.00400000019,5.28910017014,16.51539993286,10513,55
13.45390033722,-0.01569999941,4.53000020981,10514,55
9.16329956055,-7.00600004196,4.53000020981,10515,55
0,-9.82199954987,4.53000020981,10516,55
-5.22249984741,-0.05079999939,4.53000020981,10517,55
-0.11890000105,9.93400001526,4.53000020981,10518,55
-5.22249984741,-4.89209985733,4.53000020981,10519,55
-5.22249984741,4.18219995499,4.53000020981,10520,55
9.16329956055,6.82730007172,4.53000020981,10521,55
13.57810020447,-0.01569999941,4.53000020981,10522,55
9.16339969635,-6.92679977417,4.53000020981,10523,55
0,-9.81729984283,4.53000020981,10524,55
-5.44640016556,-0.05079999939,4.53000020981,10525,55
-0.11890000105,9.90260028839,4.53000020981,10526,55
-5.44640016556,-4.4032998085,4.53000020981,10527,55
-5.44640016556,4.18219995499,4.53000020981,10528,55
9.16339969635,7.0109000206,4.53000020981,10529,55
9.77910041809,-4.73990011215,10.2109003067,10530,55
9.77910041809,4.71420001984,10.2109003067,10531,55
8.56000041962,0.04509999976,12.86359977722,10532,55
4.33900022507,-7.5529999733,11.45709991455,10533,55
-4.51730012894,-7.5529999733,11.41479969025,10534,55
-4.51730012894,7.39750003815,11.41479969025,10535,55
4.33900022507,7.39750003815,11.45709991455,10536,55
-0.02889999934,-0.12780000269,15.4405002594,10537,55
-0.05429999903,-5.06589984894,16.09939956665,10538,55
0.00400000019,4.79549980164,15.93850040436,10539,55
20.86619949341,-12.43249988556,4.53000020981,10540,55
-5.85739994049,3.29550004005,5.8111000061,10541,55
9.9404001236,17.06559944153,13.80179977417,10542,55
-0.11890000105,22.86330032349,13.23849964142,10543,55
10.12899971008,17.06559944153,4.32140016556,10544,55
-9.98779964447,17.06559944153,13.80179977417,10545,55
10.38059997559,-19.49629974365,4.53000020981,10546,55
15.67249965668,-5.54960012436,4.53000020981,10547,55
0,-22.39150047302,4.53000020981,10548,55
5.59849977493,3.29550004005,5.8111000061,10549,55
-13.4173002243,-12.46749973297,4.53000020981,10550,55
-9.81270027161,17.07220077515,4.54540014267,10551,55
-0.11890000105,23.18160057068,4.54540014267,10552,55
-9.30830001831,-19.60479927063,4.53000020981,10553,55
-9.30830001831,-5.67329978943,4.53000020981,10554,55
-4.36089992523,22.90839958191,13.23849964142,10555,55
4.30690002441,23.18160057068,4.54540014267,10556,55
4.30690002441,22.86330032349,13.23849964142,10557,55
-4.36089992523,23.18160057068,4.54540014267,10558,55
5.59849977493,-1.70159995556,5.8111000061,10559,55
-5.85739994049,8.06319999695,5.8111000061,10560,55
5.59849977493,7.75369977951,5.8111000061,10561,55
-5.85739994049,-1.70159995556,5.8111000061,10562,55
-9.98779964447,17.06559944153,10.5202999115,10563,55
9.9404001236,17.06559944153,10.5202999115,10564,55
0.00039999999,11.29959964752,16.98649978638,10565,55
15.67249965668,-19.49629974365,4.53000020981,10566,55
10.38059997559,-5.54960012436,4.53000020981,10567,55
20.7875995636,-12.43249988556,4.53000020981,10568,55
-5.70230007172,3.29550004005,5.22499990463,10569,55
10.01980018616,17.06559944153,13.80179977417,10570,55
-0.11890000105,22.76530075073,13.56519985199,10571,55
10.30280017853,17.06559944153,3.80480003357,10572,55
-9.91849994659,17.06559944153,13.80179977417,10573,55
10.12699985504,-19.49629974365,4.53000020981,10574,55
15.63039970398,-5.51709985733,4.53000020981,10575,55
0,-22.4015007019,4.53000020981,10576,55
5.68170022964,3.29550004005,5.15600013733,10577,55
-13.33380031586,-12.46749973297,4.53000020981,10578,55
-10.27079963684,17.06559944153,3.80480003357,10579,55
-0.11890000105,23.27589988709,4.02880001068,10580,55
-9.30830001831,-19.60479927063,4.53000020981,10581,55
-9.30830001831,-5.55100011826,4.53000020981,10582,55
-4.36089992523,22.81040000916,13.56519985199,10583,55
4.30690002441,23.27589988709,4.02880001068,10584,55
4.30690002441,22.76530075073,13.56519985199,10585,55
-4.36089992523,23.27589988709,4.02880001068,10586,55
5.68170022964,-1.70159995556,5.15600013733,10587,55
-5.70230007172,8.06319999695,5.22499990463,10588,55
5.68170022964,8.06319999695,5.15600013733,10589,55
-5.70230007172,-1.70159995556,5.22499990463,10590,55
-9.91849994659,17.06559944153,10.5202999115,10591,55
10.12430000305,17.06559944153,10.5202999115,10592,55
0.08680000156,11.25049972534,16.98649978638,10593,55
15.34799957275,-19.49629974365,4.53000020981,10594,55
9.8576002121,-5.51709985733,4.53000020981,10595,55
14.50870037079,-17.25309944153,10.61170005798,10596,55
8.68210029602,-17.28829956055,10.24580001831,10597,55
8.68210029602,-7.70609998703,10.34819984436,10598,55
14.50870037079,-7.80670022964,10.72859954834,10599,55
13.9608001709,-12.49779987335,14.50699996948,10600,55
8.63700008392,-12.49779987335,13.57330036163,10601,55
-10.08539962769,-16.67219924927,10.53989982605,10602,55
-10.08539962769,-8.41489982605,10.53989982605,10603,55
-7.74399995804,-12.5188999176,12.9765996933,10604,55
-5.18550014496,11.73060035706,22.64419937134,10605,55
0.06289999932,11.89140033722,23.14719963074,10606,55
5.59060001373,11.97130012512,22.97920036316,10607,55
5.59060001373,22.45630073547,22.88829994202,10608,55
0.06289999932,22.50679969788,23.26549911499,10609,55
-5.18550014496,22.49480056763,22.64489936829,10610,55
-6.08220005035,17.02619934082,26.28840065002,10611,55
0.0111999996,17.05620002747,25.80290031433,10612,55
6.50880002975,17.07789993286,26.57929992676,10613,55
4.44010019302,-18.71509933472,11.48859977722,10614,55
-4.55590009689,-18.75020027161,11.50829982758,10615,55
-4.29139995575,-2.70700001717,11.21010017395,10616,55
4.98050022125,-2.83800005913,11.146900177,10617,55
4.99420022964,8.35739994049,11.10429954529,10618,55
-0.03180000186,-4.84569978714,14.89179992676,10619,55
-4.66979980469,7.53299999237,11.55830001831,10620,55
-0.02889999934,-12.4751996994,15.94499969482,10621,55
14.50870037079,-11.11870002747,10.55420017242,10622,55
8.68210029602,-11.09210014343,10.33909988403,10623,55
8.84519958496,-1.25,10.42280006409,10624,55
14.44239997864,-1.23049998283,10.55249977112,10625,55
15.00860023499,-6.05679988861,14.80510044098,10626,55
8.63700008392,-6.05679988861,13.63210010529,10627,55
-10.08539962769,-10.48439979553,10.34090042114,10628,55
-10.36989974976,-1.52209997177,10.37090015411,10629,55
-7.7610001564,-6.12769985199,12.87769985199,10630,55
4.4186000824,-12.32390022278,11.49619960785,10631,55
-4.39650011063,-12.35900020599,11.62989997864,10632,55
-4.52619981766,3.37190008163,11.09959983826,10633,55
4.62680006027,3.40829992294,11.14770030975,10634,55
5.41620016098,14.47879981995,10.95820045471,10635,55
-0.03180000186,9.32870006561,15.63039970398,10636,55
-4.96449995041,14.31919956207,11.25940036774,10637,55
-0.02889999934,-5.96789979935,16.03739929199,10638,55
20.84149932861,-6.03450012207,4.53000020981,10639,55
-5.63500022888,9.5016002655,5.8111000061,10640,55
10.37399959564,-12.99600028992,4.53000020981,10641,55
15.1091003418,0.80500000715,4.53000020981,10642,55
0,-16.30089950562,4.53000020981,10643,55
5.6873998642,9.69349956512,5.8111000061,10644,55
-13.31620025635,-6.06949996948,4.53000020981,10645,55
-0.11890000105,18.52890014648,4.02880001068,10646,55
-9.30830001831,-13.1045999527,4.53000020981,10647,55
-9.30830001831,0.87760001421,4.53000020981,10648,55
5.6873998642,4.69649982452,5.8111000061,10649,55
-5.63500022888,14.46119976044,5.8111000061,10650,55
5.6873998642,14.46119976044,5.8111000061,10651,55
-5.63500022888,4.69649982452,5.8111000061,10652,55
15.29329967499,-12.99600028992,4.53000020981,10653,55
10.353099823,0.80500000715,4.53000020981,10654,55
14.75650024414,-11.1687002182,10.93770027161,10655,55
8.68210029602,-11.06709957123,10.39630031586,10656,55
8.84519958496,-1.17550003529,10.51850032806,10657,55
14.69009971619,-1.11080002785,11.01179981232,10658,55
8.63689994812,-6.0451002121,13.2236995697,10659,55
-9.51179981232,-10.58749961853,10.50819969177,10660,55
-9.731300354,-1.96169996262,10.83320045471,10661,55
-7.7610001564,-6.11600017548,12.94439983368,10662,55
4.79180002213,-12.31219959259,11.6061000824,10663,55
-4.72840023041,-12.34729957581,11.7062997818,10664,55
-4.03800010681,3.21479988098,11.20839977264,10665,55
4.27530002594,3.59010004997,11.02919960022,10666,55
5.06790018082,14.89270019531,11.05290031433,10667,55
-0.03180000186,8.85820007324,15.45279979706,10668,55
-4.5500998497,14.21199989319,11.55550003052,10669,55
-0.02889999934,-5.97620010376,16.55500030518,10670,55
14.50870037079,-11.21399974823,10.61579990387,10671,55
8.68210029602,-11.11699962616,10.47799968719,10672,55
8.84519958496,-1.31180000305,10.53870010376,10673,55
14.44239997864,-1.30460000038,10.80130004883,10674,55
13.9608001709,-6.05679988861,14.51119995117,10675,55
8.63700008392,-6.05679988861,14.00669956207,10676,55
-10.08539962769,-10.61999988556,10.29269981384,10677,55
-10.36989974976,-1.61899995804,10.42549991608,10678,55
-7.7610001564,-6.12769985199,13.1687002182,10679,55
4.36910009384,-12.32390022278,11.5625,10680,55
-4.40420007706,-12.35900020599,11.57810020447,10681,55
-4.23960018158,3.51609992981,10.97579956055,10682,55
3.91980004311,3.2920999527,10.96280002594,10683,55
4.48050022125,14.94460010529,10.94299983978,10684,55
-0.03180000186,9.32870006561,15.94149971008,10685,55
-4.16639995575,14.04940032959,11.40989971161,10686,55
-0.02889999934,-6.05429983139,15.95610046387,10687,55
20.84149932861,-6.03450012207,4.53000020981,10688,55
-5.82880020142,9.69349956512,5.8111000061,10689,55
10.33860015869,-12.99600028992,4.53000020981,10690,55
14.81729984283,0.80500000715,4.53000020981,10691,55
0,-16.30089950562,4.53000020981,10692,55
5.89160013199,9.69349956512,5.8111000061,10693,55
-13.31620025635,-6.06949996948,4.53000020981,10694,55
-0.11890000105,19.01300048828,4.02880001068,10695,55
-9.30830001831,-13.1045999527,4.53000020981,10696,55
-9.30830001831,0.87760001421,4.53000020981,10697,55
5.89160013199,4.69649982452,5.8111000061,10698,55
-5.82880020142,14.46119976044,5.8111000061,10699,55
5.89160013199,14.46119976044,5.8111000061,10700,55
-5.82880020142,4.69649982452,5.8111000061,10701,55
15.26340007782,-12.99600028992,4.53000020981,10702,55
10.54160022736,0.80500000715,4.53000020981,10703,55
20.84149932861,-6.03450012207,4.53000020981,10704,55
-5.59959983826,9.69349956512,4.53000020981,10705,55
10.23869991302,-12.99600028992,4.53000020981,10706,55
15.09949970245,0.80500000715,4.53000020981,10707,55
0,-16.30089950562,4.53000020981,10708,55
5.62270021439,9.69349956512,4.53000020981,10709,55
-13.31620025635,-6.06949996948,4.53000020981,10710,55
-0.11890000105,18.13979911804,4.53000020981,10711,55
-9.30830001831,-13.1045999527,4.53000020981,10712,55
-9.30830001831,0.87760001421,4.53000020981,10713,55
5.62270021439,4.69649982452,4.53000020981,10714,55
-5.59959983826,14.46119976044,4.53000020981,10715,55
5.62270021439,14.46119976044,4.53000020981,10716,55
-5.59959983826,4.69649982452,4.53000020981,10717,55
15.15540027618,-12.99600028992,4.53000020981,10718,55
10.17640018463,0.80500000715,4.53000020981,10719,55
14.50870037079,-17.04339981079,10.6483001709,10720,55
8.68210029602,-17.28829956055,10.64750003815,10721,55
8.84519958496,-7.8343000412,10.77709960938,10722,55
14.44239997864,-7.99039983749,10.92980003357,10723,55
13.9608001709,-12.44799995422,14.50370025635,10724,55
8.63700008392,-12.44799995422,13.88790035248,10725,55
-10.08539962769,-16.81209945679,10.27760028839,10726,55
-10.36989974976,-8.12479972839,10.21399974823,10727,55
-7.7610001564,-12.5188999176,12.893699646,10728,55
-5.49930000305,11.73060035706,23.29109954834,10729,55
0.06289999932,12.66329956055,24.75449943542,10730,55
5.73159980774,11.88609981537,23.13949966431,10731,55
5.8249001503,22.45630073547,23.22750091553,10732,55
0.06289999932,21.17399978638,24.90110015869,10733,55
-5.80240011215,22.0249004364,23.36540031433,10734,55
-6.08220005035,17.02619934082,28.45009994507,10735,55
0.0111999996,17.05620002747,29.45660018921,10736,55
6.50880002975,17.07789993286,28.45009994507,10737,55
4.34649991989,-18.71509933472,11.54539966583,10738,55
-4.40199995041,-18.75020027161,11.56970024109,10739,55
-4.39149999619,-3.99830007553,11.35449981689,10740,55
4.54290008545,-3.14159989357,10.76299953461,10741,55
4.49270009995,8.48989963531,10.75409984589,10742,55
-0.03180000186,-2.13369989395,15.69970035553,10743,55
-4.39149999619,7.52769994736,11.35449981689,10744,55
-0.02889999934,-12.4751996994,15.52970027924,10745,55
14.50870037079,-17.11339950562,11.1906003952,10746,55
8.68210029602,-17.0956993103,10.70139980316,10747,55
8.84519958496,-8.01480007172,10.7077999115,10748,55
14.44239997864,-7.80690002441,11.21000003815,10749,55
13.63510036469,-14.04049968719,14.3326997757,10750,55
8.63700008392,-12.44799995422,13.38879966736,10751,55
-10.08539962769,-16.67219924927,10.87779998779,10752,55
-10.36989974976,-8.34539985657,10.99909973145,10753,55
-7.7610001564,-12.5188999176,12.92080020905,10754,55
-5.31589984894,11.60939979553,23.08519935608,10755,55
0.02160000056,11.68980026245,23.03260040283,10756,55
5.37890005112,11.76490020752,23.08519935608,10757,55
5.59060001373,22.5468006134,23.17639923096,10758,55
0.06289999932,22.2124004364,23.10880088806,10759,55
-5.18550014496,22.3892993927,23.17880058289,10760,55
-6.08220005035,17.02619934082,25.84810066223,10761,55
0.0111999996,17.05620002747,26.02549934387,10762,55
6.50880002975,17.07789993286,25.84799957275,10763,55
4.57089996338,-18.71509933472,11.66440010071,10764,55
-4.85230016708,-18.75020027161,11.7108001709,10765,55
-4.25120019913,-3.14470005035,11.15349960327,10766,55
3.98130011559,-3.17300009727,10.97760009766,10767,55
4.6388001442,8.48989963531,10.69919967651,10768,55
-0.03180000186,-4.79409980774,15.09589958191,10769,55
