ID,Rot_0,Rot_1,Rot_2,Rot_3,TimeIndex,GameObjectsID
56591,0,0,0.33211186528,0.94324010611,31733,250881
56592,0,0,0.33244711161,0.9431219697,31767,250881
56593,0,0,0.33278259635,0.94300365448,31800,250881
56594,0,0,0.33311778307,0.94288522005,31833,250881
56595,0,0,0.33345317841,0.94276666641,31867,250881
56596,0,0,0.33378830552,0.94264817238,31900,250881
56597,0,0,0.33412361145,0.94252938032,31933,250881
56598,0,0,0.33445882797,0.94241034985,31967,250881
56599,0,0,0.33479386568,0.94229149818,32000,250881
56600,0,0,0.33512881398,0.9421724081,32033,250881
56601,0,0,0.33546391129,0.94205307961,32067,250881
56602,0,0,0.33579900861,0.94193375111,32100,250881
56603,0,0,0.3361338079,0.94181424379,32133,250881
56604,0,0,0.3364688158,0.94169461727,32167,250881
56605,0,0,0.33680355549,0.94157493114,32200,250881
56606,0,0,0.33713847399,0.94145512581,32233,250881
56607,0,0,0.33747315407,0.94133526087,32267,250881
56608,0,0,0.33780795336,0.9412150979,32300,250881
56609,0,0,0.33814251423,0.94109493494,32333,250881
56610,0,0,0.33847725391,0.94097465277,32367,250881
56611,0,0,0.33881172538,0.94085419178,32400,250881
56612,0,0,0.33914640546,0.94073361158,32433,250881
56613,0,0,0.33948099613,0.94061291218,32467,250881
56614,0,0,0.33981537819,0.94049227238,32500,250881
56615,0,0,0.34014987946,0.94037121534,32533,250881
56616,0,0,0.3404841423,0.94025033712,32567,250881
56617,0,0,0.34081858397,0.94012910128,32600,250881
56618,0,0,0.34115275741,0.94000786543,32633,250881
56619,0,0,0.34148713946,0.93988651037,32667,250881
56620,0,0,0.3418212235,0.93976503611,32700,250881
56621,0,0,0.34215551615,0.93964344263,32733,250881
56622,0,0,0.34248948097,0.93952167034,32767,250881
56623,0,0,0.34282368422,0.93939977884,32800,250881
56624,0,0,0.34315782785,0.93927776814,32833,250881
56625,0,0,0.34349170327,0.93915569782,32867,250881
56626,0,0,0.3438257575,0.9390335083,32900,250881
56627,0,0,0.34415954351,0.93891119957,32933,250881
56628,0,0,0.34449350834,0.93878871202,32967,250881
56629,0,0,0.34482723475,0.93866622448,33000,250881
56630,0,0,0.34516108036,0.93854349852,33033,250881
56631,0,0,0.34549471736,0.93842071295,33067,250881
56632,0,0,0.34582850337,0.93829774857,33100,250881
56633,0,0,0.34616202116,0.93817472458,33133,250881
56634,0,0,0.34649574757,0.93805158138,33167,250881
56635,0,0,0.34682917595,0.93792831898,33200,250881
56636,0,0,0.34716281295,0.93780493736,33233,250881
56637,0,0,0.34749615192,0.93768143654,33267,250881
56638,0,0,0.34782966971,0.9375577569,33300,250881
56639,0,0,0.3481631577,0.93743395805,33333,250881
56640,0,0,0.34849637747,0.93731015921,33367,250881
56641,0,0,0.34882977605,0.93718618155,33400,250881
56642,0,0,0.34916290641,0.93706202507,33433,250881
56643,0,0,0.34949624538,0.9369378686,33467,250881
56644,0,0,0.34982925653,0.9368134737,33500,250881
56645,0,0,0.3501625061,0.9366890192,33533,250881
56646,0,0,0.35049542785,0.9365644455,33567,250881
56647,0,0,0.35082858801,0.93643981218,33600,250881
56648,0,0,0.35116142035,0.93631500006,33633,250881
56649,0,0,0.3514944911,0.93618994951,33667,250881
56650,0,0,0.35182750225,0.93606495857,33700,250881
56651,0,0,0.35216021538,0.93593978882,33733,250881
56652,0,0,0.35249313712,0.93581449986,33767,250881
56653,0,0,0.35282576084,0.93568909168,33800,250881
56654,0,0,0.35315862298,0.9355635643,33833,250881
56655,0,0,0.35349112749,0.93543791771,33867,250881
56656,0,0,0.35382390022,0.9353120923,33900,250881
56657,0,0,0.35415637493,0.9351863265,33933,250881
56658,0,0,0.35448896885,0.93506026268,33967,250881
56659,0,0,0.35482156277,0.93493402004,34000,250881
56660,0,0,0.35515391827,0.93480783701,34033,250881
56661,0,0,0.35548618436,0.93468153477,34067,250881
56662,0,0,0.35581865907,0.93455499411,34100,250881
56663,0,0,0.35615107417,0.93442839384,34133,250881
56664,0,0,0.35648322105,0.93430173397,34167,250881
56665,0,0,0.35681554675,0.93417489529,34200,250881
56666,0,0,0.35714763403,0.934047997,34233,250881
56667,0,0,0.35747984052,0.93392086029,34267,250881
56668,0,0,0.35781180859,0.93379378319,34300,250881
56669,0,0,0.35814398527,0.93366640806,34333,250881
56670,0,0,0.35847583413,0.93353903294,34367,250881
56671,0,0,0.35880789161,0.933411479,34400,250881
56672,0,0,0.35913968086,0.93328386545,34433,250881
56673,0,0,0.35947164893,0.93315601349,34467,250881
56674,0,0,0.35980334878,0.93302816153,34500,250881
56675,0,0,0.36013522744,0.93290013075,34533,250881
56676,0,0,0.3604670465,0.93277198076,34567,250881
56677,0,0,0.36079859734,0.93264383078,34600,250881
56678,0,0,0.36113035679,0.93251544237,34633,250881
56679,0,0,0.36146181822,0.93238693476,34667,250881
56680,0,0,0.36179345846,0.93225824833,34700,250881
56681,0,0,0.36212483048,0.93212962151,34733,250881
56682,0,0,0.36245638132,0.93200075626,34767,250881
56683,0,0,0.36278766394,0.93187183142,34800,250881
56684,0,0,0.36311915517,0.93174278736,34833,250881
56685,0,0,0.3634506166,0.93161356449,34867,250881
56686,0,0,0.3637817204,0.93148422241,34900,250881
56687,0,0,0.36411303282,0.93135482073,34933,250881
56688,0,0,0.36444407701,0.93122529984,34967,250881
56689,0,0,0.36477532983,0.93109560013,35000,250881
56690,0,0,0.36510631442,0.93096584082,35033,250881
56691,0,0,0.36543744802,0.9308359623,35067,250881
56692,0,0,0.36576831341,0.93070596457,35100,250881
56693,0,0,0.36609938741,0.93057584763,35133,250881
56694,0,0,0.36643016338,0.93044567108,35167,250881
56695,0,0,0.36676108837,0.93031519651,35200,250881
56696,0,0,0.36709177494,0.93018472195,35233,250881
56697,0,0,0.36742264032,0.93005412817,35267,250881
56698,0,0,0.36775323749,0.92992347479,35300,250881
56699,0,0,0.36808404326,0.92979264259,35333,250881
56700,0,0,0.36841452122,0.92966169119,35367,250881
56701,0,0,0.36874517798,0.92953062057,35400,250881
56702,0,0,0.36907577515,0.92939931154,35433,250881
56703,0,0,0.36940616369,0.92926806211,35467,250881
56704,0,0,0.36973673105,0.92913663387,35500,250881
56705,0,0,0.37006697059,0.92900508642,35533,250881
56706,0,0,0.37039744854,0.92887341976,35567,250881
56707,0,0,0.37072759867,0.92874163389,35600,250881
56708,0,0,0.37105792761,0.92860972881,35633,250881
56709,0,0,0.37138804793,0.92847782373,35667,250881
56710,0,0,0.37171831727,0.92834568024,35700,250881
56711,0,0,0.37204825878,0.92821341753,35733,250881
56712,0,0,0.37237843871,0.92808097601,35767,250881
56713,0,0,0.37270832062,0.92794859409,35800,250881
56714,0,0,0.37303841114,0.92781597376,35833,250881
56715,0,0,0.37336838245,0.92768317461,35867,250881
56716,0,0,0.37369817495,0.92755037546,35900,250881
56717,0,0,0.37402808666,0.9274174571,35933,250881
56718,0,0,0.37435775995,0.92728435993,35967,250881
56719,0,0,0.37468755245,0.92715114355,36000,250881
56720,0,0,0.37501716614,0.92701798677,36033,250881
56721,0,0,0.37534686923,0.92688441277,36067,250881
56722,0,0,0.37567639351,0.92675101757,36100,250881
56723,0,0,0.37600597739,0.92661726475,36133,250881
56724,0,0,0.37633532286,0.92648357153,36167,250881
56725,0,0,0.37666493654,0.92634963989,36200,250881
56726,0,0,0.3769941926,0.92621564865,36233,250881
56727,0,0,0.37732362747,0.9260814786,36267,250881
56728,0,0,0.37765300274,0.92594718933,36300,250881
56729,0,0,0.37798213959,0.92581290007,36333,250881
56730,0,0,0.37831145525,0.92567837238,36367,250881
56731,0,0,0.37864050269,0.9255438447,36400,250881
56732,0,0,0.37896972895,0.9254090786,36433,250881
56733,0,0,0.37929862738,0.9252743721,36467,250881
56734,0,0,0.37962776423,0.92513930798,36500,250881
56735,0,0,0.37995660305,0.92500430346,36533,250881
56736,0,0,0.38028562069,0.92486912012,36567,250881
56737,0,0,0.38061460853,0.92473375797,36600,250881
56738,0,0,0.38094329834,0.92459839582,36633,250881
56739,0,0,0.38127195835,0.92446297407,36667,250881
56740,0,0,0.38160079718,0.9243273139,36700,250881
56741,0,0,0.38192951679,0.92419141531,36733,250881
56742,0,0,0.3822581172,0.92405569553,36767,250881
56743,0,0,0.38258674741,0.92391961813,36800,250881
56744,0,0,0.382915169,0.92378354073,36833,250881
56745,0,0,0.3832437396,0.9236472249,36867,250881
56746,0,0,0.38357204199,0.92351096869,36900,250881
56747,0,0,0.38390061259,0.92337453365,36933,250881
56748,0,0,0.38422876596,0.92323791981,36967,250881
56749,0,0,0.38455718756,0.92310118675,37000,250881
56750,0,0,0.38488531113,0.9229644537,37033,250881
56751,0,0,0.38521355391,0.92282754183,37067,250881
56752,0,0,0.38554185629,0.92269033194,37100,250881
56753,0,0,0.38586980104,0.92255324125,37133,250881
56754,0,0,0.38619798422,0.92241603136,37167,250881
56755,0,0,0.38652580976,0.92227858305,37200,250881
56756,0,0,0.38685387373,0.92214107513,37233,250881
56757,0,0,0.38718163967,0.92200344801,37267,250881
56758,0,0,0.38750958443,0.92186564207,37300,250881
56759,0,0,0.38783729076,0.92172789574,37333,250881
56760,0,0,0.38816511631,0.92158991098,37367,250881
56761,0,0,0.38849273324,0.92145180702,37400,250881
56762,0,0,0.38882052898,0.92131364346,37433,250881
56763,0,0,0.38914820552,0.92117518187,37467,250881
56764,0,0,0.38947564363,0.92103677988,37500,250881
56765,0,0,0.38980323076,0.92089819908,37533,250881
56766,0,0,0.39013057947,0.92075955868,37567,250881
56767,0,0,0.39045810699,0.92062073946,37600,250881
56768,0,0,0.39078530669,0.92048192024,37633,250881
56769,0,0,0.39111274481,0.920342803,37667,250881
56770,0,0,0.3914398551,0.92020374537,37700,250881
56771,0,0,0.39176720381,0.92006444931,37733,250881
56772,0,0,0.39209422469,0.91992503405,37767,250881
56773,0,0,0.39242142439,0.91978555918,37800,250881
56774,0,0,0.39274835587,0.9196460247,37833,250881
56775,0,0,0.39307549596,0.91950625181,37867,250881
56776,0,0,0.39340257645,0.91936630011,37900,250881
56777,0,0,0.39372932911,0.919226408,37933,250881
56778,0,0,0.39405632019,0.91908633709,37967,250881
56779,0,0,0.39438301325,0.91894620657,38000,250881
56780,0,0,0.39470988512,0.91880589724,38033,250881
56781,0,0,0.39503645897,0.91866546869,38067,250881
56782,0,0,0.39536327124,0.91852498055,38100,250881
56783,0,0,0.39568972588,0.91838431358,38133,250881
56784,0,0,0.39601641893,0.91824352741,38167,250881
56785,0,0,0.39634275436,0.91810262203,38200,250881
56786,0,0,0.39666932821,0.91796159744,38233,250881
56787,0,0,0.39699584246,0.91782039404,38267,250881
56788,0,0,0.39732211828,0.91767930984,38300,250881
56789,0,0,0.3976482749,0.91753792763,38333,250881
56790,0,0,0.39797466993,0.9173964262,38367,250881
56791,0,0,0.39830094576,0.91725480556,38400,250881
56792,0,0,0.39862701297,0.91711318493,38433,250881
56793,0,0,0.39895322919,0.91697132587,38467,250881
56794,0,0,0.39927914739,0.91682940722,38500,250881
56795,0,0,0.3996052742,0.91668730974,38533,250881
56796,0,0,0.3999311626,0.91654527187,38567,250881
56797,0,0,0.4002571106,0.91640293598,38600,250881
56798,0,0,0.40058284998,0.91626054049,38633,250881
56799,0,0,0.40090876818,0.91611802578,38667,250881
56800,0,0,0.40123444796,0.91597551107,38700,250881
56801,0,0,0.40156018734,0.91583263874,38733,250881
56802,0,0,0.40188595653,0.91568976641,38767,250881
56803,0,0,0.40221142769,0.91554683447,38800,250881
56804,0,0,0.40253710747,0.91540372372,38833,250881
56805,0,0,0.40286245942,0.91526055336,38867,250881
56806,0,0,0.40318804979,0.91511714458,38900,250881
56807,0,0,0.40351331234,0.91497379541,38933,250881
56808,0,0,0.4038387537,0.91483020782,38967,250881
56809,0,0,0.40416395664,0.91468656063,39000,250881
56810,0,0,0.40448927879,0.91454279423,39033,250881
56811,0,0,0.40481460094,0.91439884901,39067,250881
56812,0,0,0.40513959527,0.91425484419,39100,250881
56813,0,0,0.4054645896,0.91411077976,39133,250881
56814,0,0,0.40578973293,0.91396647692,39167,250881
56815,0,0,0.40611481667,0.91382205486,39200,250881
56816,0,0,0.40643966198,0.91367763281,39233,250881
56817,0,0,0.4067646265,0.91353309155,39267,250881
56818,0,0,0.40708935261,0.91338831186,39300,250881
56819,0,0,0.40741422772,0.91324347258,39333,250881
56820,0,0,0.40773886442,0.91309857368,39367,250881
56821,0,0,0.40806362033,0.91295349598,39400,250881
56822,0,0,0.40838813782,0.91280835867,39433,250881
56823,0,0,0.40871283412,0.91266304255,39467,250881
56824,0,0,0.40903744102,0.91251760721,39500,250881
56825,0,0,0.40936180949,0.91237217188,39533,250881
56826,0,0,0.40968632698,0.91222649813,39567,250881
56827,0,0,0.41001057625,0.91208076477,39600,250881
56828,0,0,0.41033500433,0.9119348526,39633,250881
56829,0,0,0.41065916419,0.91178894043,39667,250881
56830,0,0,0.41098347306,0.91164278984,39700,250881
56831,0,0,0.41130751371,0.91149669886,39733,250881
56832,0,0,0.41163179278,0.91135036945,39767,250881
56833,0,0,0.41195571423,0.91120398045,39800,250881
56834,0,0,0.41227984428,0.91105735302,39833,250881
56835,0,0,0.41260361671,0.91091066599,39867,250881
56836,0,0,0.41292762756,0.91076385975,39900,250881
56837,0,0,0.41325134039,0.9106169939,39933,250881
56838,0,0,0.41357526183,0.91046994925,39967,250881
56839,0,0,0.41389912367,0.91032272577,40000,250881
56840,0,0,0.41420316696,0.9101845026,40033,250881
56841,0,0,0.41450735927,0.91004598141,40067,250881
56842,0,0,0.41481155157,0.90990740061,40100,250881
56843,0,0,0.41511565447,0.9097687006,40133,250881
56844,0,0,0.41541975737,0.90962988138,40167,250881
56845,0,0,0.41572356224,0.90949106216,40200,250881
56846,0,0,0.41602754593,0.90935200453,40233,250881
56847,0,0,0.41633147001,0.90921294689,40267,250881
56848,0,0,0.4166354239,0.90907377005,40300,250881
56849,0,0,0.41693922877,0.90893435478,40333,250881
56850,0,0,0.41724303365,0.90879493952,40367,250881
56851,0,0,0.4175465703,0.90865552425,40400,250881
56852,0,0,0.41785031557,0.90851598978,40433,250881
56853,0,0,0.41815391183,0.90837621689,40467,250881
56854,0,0,0.41845753789,0.90823638439,40500,250881
56855,0,0,0.41876107454,0.90809643269,40533,250881
56856,0,0,0.4190647006,0.90795648098,40567,250881
56857,0,0,0.41936787963,0.90781641006,40600,250881
56858,0,0,0.41967129707,0.90767616034,40633,250881
56859,0,0,0.41997474432,0.90753591061,40667,250881
56860,0,0,0.42027807236,0.90739548206,40700,250881
56861,0,0,0.42058134079,0.90725493431,40733,250881
56862,0,0,0.4208843112,0.90711432695,40767,250881
56863,0,0,0.42118752003,0.90697360039,40800,250881
56864,0,0,0.42149066925,0.90683275461,40833,250881
56865,0,0,0.42179375887,0.90669184923,40867,250881
56866,0,0,0.42209678888,0.90655076504,40900,250881
56867,0,0,0.42239958048,0.90640974045,40933,250881
56868,0,0,0.42270255089,0.90626847744,40967,250881
56869,0,0,0.4230055213,0.90612721443,41000,250881
56870,0,0,0.4233083725,0.90598577261,41033,250881
56871,0,0,0.42361110449,0.90584415197,41067,250881
56872,0,0,0.42391389608,0.90570253134,41100,250881
56873,0,0,0.42421638966,0.9055608511,41133,250881
56874,0,0,0.42451909184,0.90541899204,41167,250881
56875,0,0,0.42482170463,0.90527707338,41200,250881
56876,0,0,0.42512428761,0.90513503551,41233,250881
56877,0,0,0.42542687058,0.90499293804,41267,250881
56878,0,0,0.42572933435,0.90485066175,41300,250881
56879,0,0,0.4260314703,0.90470832586,41333,250881
56880,0,0,0.42633387446,0.90456593037,41367,250881
56881,0,0,0.42663627863,0.90442341566,41400,250881
56882,0,0,0.42693850398,0.90428066254,41433,250881
56883,0,0,0.42724075913,0.90413790941,41467,250881
56884,0,0,0.42754298449,0.90399503708,41500,250881
56885,0,0,0.42784494162,0.90385228395,41533,250881
56886,0,0,0.42814695835,0.9037091136,41567,250881
56887,0,0,0.42844906449,0.90356594324,41600,250881
56888,0,0,0.42875105143,0.90342271328,41633,250881
56889,0,0,0.42905277014,0.90327942371,41667,250881
56890,0,0,0.42935469747,0.90313595533,41700,250881
56891,0,0,0.42965656519,0.90299236774,41733,250881
56892,0,0,0.42995846272,0.90284878016,41767,250881
56893,0,0,0.43026012182,0.90270495415,41800,250881
56894,0,0,0.43055993319,0.90256208181,41833,250881
56895,0,0,0.43086332083,0.90241724253,41867,250881
56896,0,0,0.43116492033,0.9022731781,41900,250881
56897,0,0,0.43146649003,0.90212893486,41933,250881
56898,0,0,0.43176802993,0.90198469162,41967,250881
56899,0,0,0.43206956983,0.90184038877,42000,250881
56900,0,0,0.43237090111,0.90169584751,42033,250881
56901,0,0,0.43267208338,0.90155136585,42067,250881
56902,0,0,0.43297344446,0.90140670538,42100,250881
56903,0,0,0.43327277899,0.90126281977,42133,250881
56904,0,0,0.43357592821,0.90111702681,42167,250881
56905,0,0,0.43387711048,0.90097212791,42200,250881
56906,0,0,0.43417805433,0.90082710981,42233,250881
56907,0,0,0.4344791472,0.9006819725,42267,250881
56908,0,0,0.43478018045,0.90053665638,42300,250881
56909,0,0,0.43508115411,0.90039128065,42333,250881
56910,0,0,0.43538212776,0.90024572611,42367,250881
56911,0,0,0.43568301201,0.90010017157,42400,250881
56912,0,0,0.43598198891,0.89995551109,42433,250881
56913,0,0,0.43628442287,0.89980882406,42467,250881
56914,0,0,0.43658518791,0.89966291189,42500,250881
56915,0,0,0.43688589334,0.89951694012,42533,250881
56916,0,0,0.43718653917,0.89937084913,42567,250881
56917,0,0,0.437487185,0.89922475815,42600,250881
56918,0,0,0.4377874732,0.89907848835,42633,250881
56919,0,0,0.43808797002,0.89893215895,42667,250881
56920,0,0,0.43838649988,0.8987865448,42700,250881
56921,0,0,0.43868690729,0.89863997698,42733,250881
56922,0,0,0.43898922205,0.89849233627,42767,250881
56923,0,0,0.43928951025,0.89834553003,42800,250881
56924,0,0,0.43958956003,0.8981987834,42833,250881
56925,0,0,0.43988981843,0.89805185795,42867,250881
56926,0,0,0.44018995762,0.89790481329,42900,250881
56927,0,0,0.4404900074,0.89775753021,42933,250881
56928,0,0,0.44079011679,0.89761024714,42967,250881
56929,0,0,0.44108819962,0.89746379852,43000,250881
56930,0,0,0.44138818979,0.89731633663,43033,250881
56931,0,0,0.4416898489,0.89716792107,43067,250881
56932,0,0,0.44198963046,0.89702016115,43100,250881
56933,0,0,0.44228947163,0.89687234163,43133,250881
56934,0,0,0.44258919358,0.89672452211,43167,250881
56935,0,0,0.44288879633,0.89657664299,43200,250881
56936,0,0,0.44318839908,0.89642852545,43233,250881
56937,0,0,0.44348800182,0.8962803483,43267,250881
56938,0,0,0.44378566742,0.89613300562,43300,250881
56939,0,0,0.44408714771,0.89598369598,43333,250881
56940,0,0,0.44438636303,0.89583528042,43367,250881
56941,0,0,0.44468575716,0.89568668604,43400,250881
56942,0,0,0.44498512149,0.89553797245,43433,250881
56943,0,0,0.44528445601,0.89538919926,43467,250881
56944,0,0,0.44558376074,0.89524036646,43500,250881
56945,0,0,0.44588294625,0.89509129524,43533,250881
56946,0,0,0.44618213177,0.89494222403,43567,250881
56947,0,0,0.44647908211,0.89479410648,43600,250881
56948,0,0,0.44678011537,0.89464384317,43633,250881
56949,0,0,0.44707912207,0.89449447393,43667,250881
56950,0,0,0.44737809896,0.89434492588,43700,250881
56951,0,0,0.44767683744,0.89419555664,43733,250881
56952,0,0,0.44797566533,0.89404577017,43767,250881
56953,0,0,0.44827449322,0.8938959837,43800,250881
56954,0,0,0.4485732615,0.89374607801,43833,250881
56955,0,0,0.44887205958,0.89359617233,43867,250881
56956,0,0,0.44916880131,0.89344704151,43900,250881
56957,0,0,0.44946911931,0.89329600334,43933,250881
56958,0,0,0.44976764917,0.89314562082,43967,250881
56959,0,0,0.45006617904,0.8929952383,44000,250881
56960,0,0,0.45036461949,0.89284473658,44033,250881
56961,0,0,0.45066308975,0.89269423485,44067,250881
56962,0,0,0.450961411,0.8925434947,44100,250881
56963,0,0,0.45125955343,0.89239275455,44133,250881
56964,0,0,0.45155608654,0.89224272966,44166,250881
56965,0,0,0.45185407996,0.89209187031,44200,250881
56966,0,0,0.45215421915,0.89193987846,44233,250881
56967,0,0,0.45245230198,0.89178866148,44267,250881
56968,0,0,0.45275035501,0.89163732529,44300,250881
56969,0,0,0.45304816961,0.8914860487,44333,250881
56970,0,0,0.45334613323,0.8913345933,44367,250881
56971,0,0,0.45364403725,0.89118301868,44400,250881
56972,0,0,0.45394194126,0.89103138447,44433,250881
56973,0,0,0.45423778892,0.89088046551,44466,250881
56974,0,0,0.45453554392,0.89072859287,44500,250881
56975,0,0,0.45483493805,0.89057576656,44533,250881
56976,0,0,0.45513272285,0.89042371511,44567,250881
56977,0,0,0.45543026924,0.89027148485,44600,250881
56978,0,0,0.45572781563,0.89011919498,44633,250881
56979,0,0,0.45602536201,0.88996690512,44667,250881
56980,0,0,0.45632278919,0.88981437683,44700,250881
56981,0,0,0.45661997795,0.88966184855,44733,250881
56982,0,0,0.45691543818,0.88951015472,44766,250881
56983,0,0,0.45721465349,0.88935643435,44800,250881
56984,0,0,0.45751190186,0.88920354843,44833,250881
56985,0,0,0.4578088522,0.88905066252,44867,250881
56986,0,0,0.45810604095,0.88889759779,44900,250881
56987,0,0,0.45840317011,0.88874447346,44933,250881
56988,0,0,0.45870018005,0.88859117031,44967,250881
56989,0,0,0.4589972198,0.88843780756,45000,250881
56990,0,0,0.45929411054,0.888284266,45033,250881
56991,0,0,0.45958909392,0.8881316781,45066,250881
56992,0,0,0.45988762379,0.88797712326,45100,250881
56993,0,0,0.46018445492,0.88782340288,45133,250881
56994,0,0,0.46048116684,0.88766950369,45167,250881
56995,0,0,0.46077787876,0.88751548529,45200,250881
56996,0,0,0.46107447147,0.88736146688,45233,250881
56997,0,0,0.46137088537,0.88720738888,45267,250881
56998,0,0,0.46166747808,0.88705319166,45300,250881
56999,0,0,0.46196395159,0.88689881563,45333,250881
57000,0,0,0.46225842834,0.88674527407,45366,250881
57001,0,0,0.46255671978,0.88658976555,45400,250881
57002,0,0,0.46285283566,0.8864351511,45433,250881
57003,0,0,0.46314913034,0.88628047705,45467,250881
57004,0,0,0.46344533563,0.88612556458,45500,250881
57005,0,0,0.4637414813,0.8859705925,45533,250881
57006,0,0,0.46403768659,0.88581556082,45567,250881
57007,0,0,0.46433371305,0.88566035032,45600,250881
57008,0,0,0.46462786198,0.88550615311,45633,250881
57009,0,0,0.46492356062,0.8853508234,45666,250881
57010,0,0,0.46522143483,0.88519442081,45700,250881
57011,0,0,0.46551722288,0.88503885269,45733,250881
57012,0,0,0.46581304073,0.88488316536,45767,250881
57013,0,0,0.46610879898,0.88472741842,45800,250881
57014,0,0,0.46640431881,0.88457173109,45833,250881
57015,0,0,0.46669995785,0.88441574574,45867,250881
57016,0,0,0.46699556708,0.88425970078,45900,250881
57017,0,0,0.46728920937,0.88410449028,45933,250881
57018,0,0,0.46758469939,0.88394826651,45966,250881
57019,0,0,0.46788185835,0.88379102945,46000,250881
57020,0,0,0.46817722917,0.88363462687,46033,250881
57021,0,0,0.46847259998,0.88347816467,46067,250881
57022,0,0,0.46876788139,0.88332152367,46100,250881
57023,0,0,0.4690631032,0.88316470385,46133,250881
57024,0,0,0.46935811639,0.88300800323,46167,250881
57025,0,0,0.4696533978,0.882850945,46200,250881
57026,0,0,0.46994638443,0.88269495964,46233,250881
57027,0,0,0.47024327517,0.88253688812,46267,250881
57028,0,0,0.47053831816,0.88237965107,46300,250881
57029,0,0,0.47083318233,0.88222229481,46333,250881
57030,0,0,0.47112810612,0.88206493855,46367,250881
57031,0,0,0.47142264247,0.88190746307,46400,250881
57032,0,0,0.47171747684,0.88174986839,46433,250881
57033,0,0,0.47201216221,0.8815920949,46467,250881
57034,0,0,0.47230678797,0.88143420219,46500,250881
57035,0,0,0.47259950638,0.88127732277,46533,250881
57036,0,0,0.47289574146,0.88111841679,46567,250881
57037,0,0,0.47319021821,0.88096028566,46600,250881
57038,0,0,0.47348472476,0.88080215454,46633,250881
57039,0,0,0.4737790823,0.880643785,46667,250881
57040,0,0,0.47407341003,0.88048535585,46700,250881
57041,0,0,0.47436770797,0.8803268075,46733,250881
57042,0,0,0.47466173768,0.88016831875,46767,250881
57043,0,0,0.4749559164,0.88000959158,46800,250881
57044,0,0,0.47524815798,0.87985187769,46833,250881
57045,0,0,0.47554418445,0.87969195843,46867,250881
57046,0,0,0.47583812475,0.87953287363,46900,250881
57047,0,0,0.47613191605,0.87937390804,46933,250881
57048,0,0,0.47642582655,0.87921464443,46967,250881
57049,0,0,0.47671973705,0.87905544043,47000,250881
57050,0,0,0.47701355815,0.87889605761,47033,250881
57051,0,0,0.47730723023,0.87873649597,47067,250881
57052,0,0,0.47759908438,0.87857788801,47100,250881
57053,0,0,0.47789272666,0.87841826677,47133,250881
57054,0,0,0.47818806767,0.87825757265,47167,250881
57055,0,0,0.47848153114,0.87809765339,47200,250881
57056,0,0,0.47877502441,0.87793761492,47233,250881
57057,0,0,0.47906851768,0.87777751684,47267,250881
57058,0,0,0.47936186194,0.87761735916,47300,250881
57059,0,0,0.47965496778,0.87745720148,47333,250881
57060,0,0,0.47994822264,0.87729680538,47367,250881
57061,0,0,0.48023957014,0.87713736296,47400,250881
57062,0,0,0.48053276539,0.87697684765,47433,250881
57063,0,0,0.48082774878,0.87681508064,47467,250881
57064,0,0,0.4811205864,0.87665444613,47500,250881
57065,0,0,0.48141360283,0.87649357319,47533,250881
57066,0,0,0.48170655966,0.87633258104,47567,250881
57067,0,0,0.48199945688,0.87617152929,47600,250881
57068,0,0,0.48229235411,0.87601041794,47633,250881
57069,0,0,0.48258513212,0.87584906816,47667,250881
57070,0,0,0.48287570477,0.87568891048,47700,250881
57071,0,0,0.48317030072,0.87552642822,47733,250881
57072,0,0,0.48346292973,0.87536484003,47767,250881
57073,0,0,0.48375558853,0.87520325184,47800,250881
57074,0,0,0.4840478301,0.87504154444,47833,250881
57075,0,0,0.48434025049,0.87487971783,47867,250881
57076,0,0,0.48463270068,0.87471777201,47900,250881
57077,0,0,0.48492509127,0.87455570698,47933,250881
57078,0,0,0.48521742225,0.87439364195,47967,250881
57079,0,0,0.48550775647,0.87423241138,48000,250881
57080,0,0,0.48580178618,0.87406903505,48033,250881
57081,0,0,0.48609372973,0.87390673161,48067,250881
57082,0,0,0.4863858223,0.87374413013,48100,250881
57083,0,0,0.48667782545,0.87358152866,48133,250881
57084,0,0,0.48696988821,0.87341880798,48167,250881
57085,0,0,0.48726177216,0.87325596809,48200,250881
57086,0,0,0.48755347729,0.8730931282,48233,250881
57087,0,0,0.48784524202,0.87293022871,48267,250881
57088,0,0,0.48813533783,0.87276792526,48300,250881
57089,0,0,0.48842871189,0.87260383368,48333,250881
57090,0,0,0.48872032762,0.87244045734,48367,250881
57091,0,0,0.48901200294,0.87227714062,48400,250881
57092,0,0,0.48930346966,0.87211358547,48433,250881
57093,0,0,0.48959481716,0.87195014954,48467,250881
57094,0,0,0.48988628387,0.87178647518,48500,250881
57095,0,0,0.49017757177,0.87162262201,48533,250881
57096,0,0,0.49046707153,0.87145978212,48566,250881
57097,0,0,0.49075835943,0.87129575014,48600,250881
57098,0,0,0.49105119705,0.87113076448,48633,250881
57099,0,0,0.49134236574,0.87096655369,48667,250881
57100,0,0,0.49163350463,0.87080234289,48700,250881
57101,0,0,0.49192458391,0.87063795328,48733,250881
57102,0,0,0.49221551418,0.87047338486,48767,250881
57103,0,0,0.49250641465,0.87030881643,48800,250881
57104,0,0,0.4927971065,0.87014424801,48833,250881
57105,0,0,0.49308609962,0.86998057365,48866,250881
57106,0,0,0.49337685108,0.86981570721,48900,250881
57107,0,0,0.49366945028,0.86964964867,48933,250881
