ID,Position_0,Position_1,Position_2,SoundEmittersID,Field_11_0_0_54210_002
6183,2886.6899414062,4293.080078125,659.30297851563,10639,0
6184,2866.3999023438,4314.0200195312,526.96398925781,10639,1
6185,2852.8898925781,4326.1401367188,521.10302734375,10641,0
6186,2844.919921875,4325.509765625,413.95098876953,10641,1
6187,2844.4799804688,4251.080078125,657.66802978516,10643,0
6188,2814.7099609375,4269.5600585938,495.2619934082,10643,1
6189,2803.1398925781,4272.0698242188,491.55801391602,10645,0
6190,2794.5100097656,4280.6401367188,413.19198608398,10645,1
6191,2818.75,4281.1000976562,492.04400634766,10647,0
6192,2818.8100585938,4284.9399414062,462.75399780273,10647,1
6193,2812.9699707031,4289.1298828125,459.89700317383,10649,0
6194,2809.5400390625,4288.990234375,431.12799072266,10649,1
6195,2805.1799316406,4289.4702148438,430.52301025391,10651,0
6196,2802.6899414062,4289.1801757812,413.13101196289,10651,1
6197,3041,4569,499.30200195313,10653,0
6198,3015.8400878906,4583.66015625,401.85101318359,10653,1
6199,2932.1000976562,4606.25,395.3210144043,10655,0
6200,2905.0600585938,4638.2001953125,245.40299987793,10655,1
6201,2945.6298828125,4736.6899414062,345.75299072266,10657,0
6202,2942.9599609375,4739.1801757812,285.48498535156,10657,1
6203,2926.2099609375,4686.91015625,345.04901123047,10659,0
6204,2921.8999023438,4686.41015625,286.47799682617,10659,1
6205,2915.1799316406,4686.2001953125,285.47799682617,10661,0
6206,2911.5700683594,4685.0200195312,251.46499633789,10661,1
6207,3117.0300292969,4721.1098632812,499.08599853516,10663,0
6208,3096.5600585938,4746.1098632812,393.19400024414,10663,1
6209,3024.8601074219,4789.6401367188,364.5299987793,10665,0
6210,2984.3200683594,4802.3100585938,236.95599365234,10665,1
6211,3076.6101074219,4777.4702148438,389.55499267578,10667,0
6212,3071.9899902344,4786.6000976562,366.70001220703,10667,1
6213,3340,4678.990234375,772.11102294922,10669,0
6214,3279.6999511719,4699.669921875,502.70401000977,10669,1
6215,3288.6599121094,4567.5297851562,800.77001953125,10671,0
6216,3259.5100097656,4597.2700195312,617.02099609375,10671,1
6217,3249.4299316406,4605.3798828125,614.62200927734,10673,0
6218,3244.3100585938,4611.759765625,502.81799316406,10673,1
6219,3207.4399414062,5158,615.87298583984,10676,0
6220,3157.6599121094,5146.16015625,410.54699707031,10676,1
6221,3075.3798828125,5192.330078125,407.75399780273,10678,0
6222,3015.7299804688,5207.8701171875,144.4880065918,10678,1
6223,2775.8898925781,5243.7797851562,141.80900573731,10680,0
6224,2770.0700683594,5245.6000976562,124.6129989624,10680,1
6225,2638.6398925781,5208.8100585938,122.12300109863,10682,0
6226,2631.5600585938,5207.9799804688,96.90670013428,10682,1
6227,2641.2199707031,5282.8701171875,123.14600372315,10684,0
6228,2635.8701171875,5282.75,109.82399749756,10684,1
6229,2590.7299804688,5318.169921875,108.59100341797,10686,0
6230,2585.0300292969,5318.7001953125,96.57929992676,10686,1
6231,2396,5045.669921875,116.77200317383,10688,0
6232,2392.1298828125,5052.8598632812,96.7718963623,10688,1
6233,2100.6899414062,5487.9599609375,94.71099853516,10690,0
6234,2097.25,5479.1098632812,49.49449920654,10690,1
6235,2125.1899414062,5470.2998046875,94.52339935303,10692,0
6236,2117.7700195312,5461.8198242188,47.96110153198,10692,1
6237,2152.8000488281,5425.3100585938,93.2154006958,10694,0
6238,2139.5700683594,5421.330078125,47.73540115356,10694,1
6239,2118.5300292969,5325.8798828125,94.61260223389,10696,0
6240,2112.9899902344,5338.5200195312,48.96189880371,10696,1
6241,2074.8500976562,5312.8901367188,94.26940155029,10698,0
6242,2069.6999511719,5325.58984375,48.59590148926,10698,1
6243,2421.4899902344,5768.740234375,138.87100219727,10700,0
6244,2419.2099609375,5765.9501953125,130.68800354004,10700,1
6245,2372.5900878906,5740.3100585938,128.73300170898,10702,0
6246,2369.8400878906,5737.5600585938,118.75900268555,10702,1
6247,2320.2099609375,5660.3598632812,115.5,10704,0
6248,2319.7900390625,5651.6499023438,96.73840332031,10704,1
6249,2229.3400878906,5713.5200195312,116.202003479,10706,0
6250,2218.9399414062,5713.830078125,89.08480072021,10706,1
6253,1555.3958740234,5593.2006835938,6.45412015915,10710,0
6254,1553.625,5596.2094726562,-0.95495456457,10710,1
6255,1801.0400390625,5510.169921875,17.77449989319,10712,0
6256,1801.0400390625,5510.169921875,-38.19060134888,10712,1
6257,1790.2900390625,5424.759765625,9.94104957581,10714,0
6258,1791.7399902344,5427.2099609375,-36.05279922485,10714,1
6259,1898.0799560547,5591.0400390625,54.17879867554,10716,0
6260,1897.6300048828,5562.0498046875,41.03829956055,10716,1
6261,1893.4599609375,5557.0400390625,38.1137008667,10716,2
6262,1892.3299560547,5517.2099609375,21.01700019836,10716,3
6263,1891.8599853516,5514.0400390625,-14.65709972382,10716,4
6264,1957.3199462891,4699.2299804688,168.84700012207,10718,0
6265,1952.3199462891,4705.1499023438,149.14799499512,10718,1
6266,1938.1999511719,4680.4399414062,168.39700317383,10720,0
6267,1934.1300048828,4686.41015625,148.41299438477,10720,1
6268,2310.5200195312,4357.75,186.24099731445,10722,0
6269,2306.580078125,4361.259765625,169.99200439453,10722,1
6270,2337.1999511719,4290.8999023438,249.64100646973,10724,0
6271,2338.4599609375,4299.490234375,223.59100341797,10724,1
6272,2340.5,4304.8798828125,221.87699890137,10726,0
6273,2339.2600097656,4315.0297851562,187.06199645996,10726,1
6274,2325.419921875,4300.25,239.02299499512,10728,0
6275,2326.1999511719,4301.8999023438,227.2140045166,10728,1
6276,2328.0200195312,4306.2099609375,225.43699645996,10730,0
6277,2328.9899902344,4312.7797851562,187.39700317383,10730,1
6278,2345.8798828125,4312.08984375,211.49200439453,10732,0
6279,2341.6499023438,4318.8901367188,187.78700256348,10732,1
6280,1955.5200195312,4251.6201171875,217.78500366211,10734,0
6281,1945.9599609375,4250.7099609375,187.19000244141,10734,1
6282,2203.9699707031,4079.2800292969,253.64199829102,10736,0
6283,2194.2399902344,4080.2199707031,220.03199768066,10736,1
6284,2239.4599609375,4078.9899902344,262.03601074219,10738,0
6285,2236.1899414062,4079.419921875,255.72799682617,10738,1
6286,2321.7299804688,4095.3400878906,286.14801025391,10740,0
6287,2313.5200195312,4096.66015625,262.49099731445,10740,1
6288,2631.3000488281,4174.6298828125,463.68600463867,10742,0
6289,2630.8400878906,4174.25,394.45901489258,10742,1
6290,2567.0700683594,4594.240234375,199.20199584961,10744,0
6291,2559.3701171875,4606.3198242188,155.60400390625,10744,1
6292,2539.7600097656,4562.66015625,199.01899719238,10746,0
6293,2530.5600585938,4572.58984375,154.10400390625,10746,1
6294,2509.3500976562,4703.3500976562,152.19799804688,10748,0
6295,2510.4599609375,4711.169921875,135.13400268555,10748,1
6296,2464.6398925781,4887.0200195312,134.21899414063,10750,0
6297,2464.1398925781,4892.830078125,119.09700012207,10750,1
6298,2476.6000976562,5094.1098632812,102.14199829102,10752,0
6299,2474.669921875,5096.4301757812,96.94789886475,10752,1
6300,2658.3100585938,4998.2700195312,120.20800018311,10754,0
6301,2654.4133300781,5000.9541015625,103.84420013428,10754,1
6302,2722.7399902344,4963.2797851562,127.90799713135,10756,0
6303,2720.3500976562,4965.7202148438,121.56099700928,10756,1
6304,2996.2600097656,4756.6298828125,346.46600341797,10758,0
6305,2996.4399414062,4760.759765625,315.14498901367,10758,1
6306,2989.330078125,4771.0698242188,304.25900268555,10760,0
6307,2986.2900390625,4772.419921875,273.0419921875,10760,1
6308,2985.3100585938,4789.740234375,262.45498657227,10762,0
6309,2983.6298828125,4791.990234375,237.12800598145,10762,1
6310,2935.2199707031,4824.1899414062,234.71899414063,10764,0
6311,2925.830078125,4837.9399414062,181.11099243164,10764,1
6312,2821.0900878906,4827.9799804688,243.3690032959,10766,0
6313,2828.580078125,4845.4399414062,181.11799621582,10766,1
6314,948.96197509766,4305.1499023438,104.36699676514,10768,0
6315,946.93103027344,4302.7001953125,53.76259994507,10768,1
6316,978.22601318359,4298.2299804688,105.94100189209,10770,0
6317,979.40502929688,4294.41015625,53.01969909668,10770,1
6318,949.666015625,4245.3999023438,45.91600036621,10772,0
6319,948.11602783203,4243.509765625,0.00347447,10772,1
6320,1092.8800048828,3521.3400878906,18.28479957581,10774,0
6321,1092.8800048828,3521.3400878906,9.96175003052,10774,1
6322,2345.2800292969,7280.8701171875,65.50389862061,10777,0
6323,2340.8898925781,7294.1801757812,1.57538998127,10777,1
6324,2495.3601074219,6835.58984375,141.01499938965,10779,0
6325,2491.6799316406,6837.2202148438,131.75300598145,10779,1
6326,2468.0200195312,6846.16015625,129.82400512695,10781,0
6327,2464.7700195312,6848.8901367188,117.7320022583,10781,1
6328,2449.2700195312,6862.33984375,116.00299835205,10783,0
6329,2447.419921875,6865.259765625,109.83000183106,10783,1
6330,2507.0400390625,6892.5200195312,130.26100158691,10785,0
6331,2500.6999511719,6895.9599609375,108.25399780273,10785,1
6332,2531.3798828125,6879.2998046875,140.79600524902,10787,0
6333,2528.5100097656,6881.41015625,131.63999938965,10787,1
6334,2305.1999511719,7170.6899414062,64.70390319824,10789,0
6335,2302.1599121094,7167.83984375,55.30739974976,10789,1
6336,2396.580078125,6976.5297851562,105.05899810791,10791,0
6337,2396.8798828125,6988.6298828125,67.27500152588,10791,1
6338,1766.4200439453,6937.66015625,12.23019981384,10793,0
6339,1766.4200439453,6937.66015625,8.12609958649,10793,1
6340,1775.6400146484,6917.9599609375,15.706199646,10795,0
6341,1775.6400146484,6917.9599609375,7.69892978668,10795,1
6342,1774.7700195312,6896.4799804688,14.62479972839,10797,0
6343,1774.3100585938,6896.7700195312,8.8463602066,10797,1
6344,1755.6300048828,6890.5200195312,-13.92920017242,10799,0
6345,1756.7299804688,6890.6298828125,-23.66460037231,10799,1
6346,1758.3800048828,6898.240234375,-13.84770011902,10801,0
6347,1759.8100585938,6897.1000976562,-23.30410003662,10801,1
6348,1769.9100341797,6906.6000976562,-13.54489994049,10803,0
6349,1770.1099853516,6902.3100585938,-22.83819961548,10803,1
6350,1737.9399414062,6893.4702148438,-5.67757987976,10805,0
6351,1739.7600097656,6892.169921875,-13.21020030975,10805,1
6352,1744.6400146484,6900.009765625,-5.69145011902,10807,0
6353,1746.4599609375,6898.9501953125,-13.33829975128,10807,1
6354,2948.0100097656,1011.1500244141,335.41198730469,10810,0
6355,2980.9499511719,1032.9000244141,303.0950012207,10810,1
6358,1618.9300537109,4044.5900878906,133.41400146484,10814,0
6359,1611.8699951172,4040.6101074219,110.86699676514,10814,1
6360,1681.9000244141,4053.7600097656,163.87800598145,10816,0
6361,1671.0899658203,4058.3500976562,133.62199401856,10816,1
6362,2594.5200195312,3882.5900878906,1223.1300048828,10826,0
6363,2513.6000976562,4039.080078125,357.01901245117,10826,1
6364,2690.3200683594,3932.2199707031,1243.9100341797,10827,0
6365,2656.2199707031,4004.6101074219,792.67901611328,10827,1
6366,2983.6398925781,4231.0698242188,1037.3699951172,10829,0
6367,2966.6599121094,4244.7900390625,731.61401367188,10829,1
6368,1538.0555419922,5583.4443359375,6.45412015915,10835,0
6369,1536.2847900391,5586.4541015625,-0.95495438576,10835,1
6370,1754.9100341797,6906.3198242188,-2.54387998581,10839,0
6371,1755.3000488281,6906.1098632812,-12.79710006714,10839,1
6372,1764.1700439453,6921.8798828125,-5.87056016922,10841,0
6373,1764.3499755859,6921.240234375,-13.03709983826,10841,1
6374,1776.1614990234,6911.7197265625,-2.48812031746,10842,0
6375,1776.8038330078,6912.1704101562,-13.09360027313,10842,1
6376,1779.9300537109,6893.16015625,-5.77428007126,10843,0
6377,1779.4499511719,6893.1899414062,-22.8985004425,10843,1
6378,1779.75,6871.1401367188,-9.42329978943,10844,0
6379,1779.4300537109,6871.5400390625,-22.8985004425,10844,1
6380,1777.0600585938,6867,-0.61391299963,10845,0
6381,1777.1300048828,6867.25,-22.8985004425,10845,1
6382,1770.9000244141,6852.58984375,-17.19849967957,10846,0
6383,1770.6597900391,6852.9741210938,-22.89769935608,10846,1
6384,1764.1700439453,6858.4799804688,-3.4822499752,10847,0
6385,1764.5300292969,6858.509765625,-22.8983001709,10847,1
6386,2247.830078125,6765.41015625,130.63999938965,10850,0
6387,2243.2800292969,6768.9399414062,105.46099853516,10850,1
6388,2410.1799316406,6181.6899414062,143.69299316406,10853,0
6389,2403.2099609375,6182.5400390625,120.89399719238,10853,1
6390,2471.2800292969,6182.7202148438,196.08200073242,10855,0
6391,2459.7600097656,6186.3798828125,144.81300354004,10855,1
6392,2672.8000488281,6185.6201171875,215.35200500488,10857,0
6393,2668.3100585938,6180.2099609375,198.83099365234,10857,1
6394,2603.6999511719,5987.2299804688,195.62699890137,10859,0
6395,2600.0900878906,5980.1298828125,168.96099853516,10859,1
6396,2641.5200195312,5972.2998046875,197.07699584961,10861,0
6397,2638.9499511719,5963.6201171875,168.95199584961,10861,1
6398,2558.3100585938,5817.2202148438,167.21000671387,10863,0
6399,2558.1201171875,5809.3198242188,140.74600219727,10863,1
6400,2631.3500976562,7016.7797851562,123.95500183106,10865,0
6401,2637.9299316406,7022.669921875,84.90309906006,10865,1
6402,2640.0500488281,6985.7797851562,140.3390045166,10867,0
6403,2640.5700683594,6990.16015625,126.43399810791,10867,1
6404,2598.4499511719,6987.7700195312,141.34700012207,10869,0
6405,2597.75,6992.41015625,126.90000152588,10869,1
6408,2680.6555175781,7044.7353515625,69.19370269775,10865,2
6409,2717.1840820312,7050.4565429688,43.16359329224,10865,3
6410,2737.5910644531,7060.7333984375,32.41581344604,10865,4
6411,2754.1120605469,7063.9663085938,30.37218666077,10865,5
6412,2760.8386230469,7061.5034179688,10.85388278961,10865,6
6413,2707.4201660156,7063.640625,43.15714263916,10871,0
6414,2712.4296875,7075.4497070312,34.06248855591,10871,1
6415,2713.9704589844,7089.330078125,29.45387840271,10871,2
6416,2724.4914550781,7100.1215820312,18.48934936523,10871,3
6417,2734.8898925781,7074.2797851562,29.70219993591,10872,0
6418,2729.5261230469,7090.7407226562,22.41127967834,10872,1
6419,2730.3767089844,7100.5659179688,11.86443996429,10872,2
6420,2836.2600097656,7161.759765625,10.71280002594,10874,0
6421,2840.6599121094,7163.5498046875,-0.58212298155,10874,1
6422,2498.8200683594,7354.83984375,63.88470077515,10876,0
6423,2505.6201171875,7373.830078125,2.6156001091,10876,1
6424,3232.6398925781,6762.0400390625,102.19999694824,10878,0
6425,3236.669921875,6785.169921875,-1.1262999773,10878,1
6426,3231.9099121094,6732.5200195312,129.85000610352,10880,0
6427,3227.8500976562,6739.9702148438,104.72299957275,10880,1
6428,3219.25,6606.1098632812,153.15800476074,10882,0
6429,3218.6298828125,6612.240234375,132.70799255371,10882,1
6430,3204.0100097656,6591.8598632812,167.04600524902,10884,0
6431,3208.1499023438,6596.0600585938,154.60000610352,10884,1
6432,3139.1599121094,6553.0600585938,197.5890045166,10886,0
6433,3144.4599609375,6559.6298828125,168.95199584961,10886,1
6434,3181.1000976562,6614.7001953125,167.60499572754,10888,0
6435,3188.6298828125,6621.6098632812,134.00399780273,10888,1
6436,2852.5100097656,6770.8500976562,239.79699707031,10889,0
6437,2852.5100097656,6770.8500976562,218.96099853516,10889,1
6438,2886.6101074219,6781.3901367188,239.68800354004,10890,0
6439,2886.6101074219,6781.3901367188,219.39700317383,10890,1
6440,2739.580078125,6671.16015625,124.77200317383,10892,0
6441,2733.080078125,6674.919921875,104.63999938965,10892,1
6442,2761.1599121094,6660.4599609375,161.3630065918,10894,0
6443,2752.3100585938,6665.33984375,133.66799926758,10894,1
6444,2754.5798339844,6659.7099609375,148.00755310059,10895,0
6445,2751.4099121094,6663.2299804688,132.93200683594,10895,1
6446,2787.4099121094,6653.58984375,206.68200683594,10897,0
6447,2773.1201171875,6655.9702148438,163.82600402832,10897,1
6448,3130.6499023438,6177.1899414062,237.16600036621,10899,0
6449,3126.0700683594,6181.509765625,220.07899475098,10899,1
6450,3084.8898925781,6160.1298828125,238.29499816895,10901,0
6451,3082.6599121094,6166.7099609375,219.30599975586,10901,1
6452,3144.2199707031,6341.25,216.79699707031,10903,0
6453,3144.2299804688,6346.9599609375,200.06587219238,10903,1
6454,3357.1999511719,5846.4501953125,304.93899536133,10905,0
6455,3345.4699707031,5853.919921875,243.33799743652,10905,1
6456,3323.8601074219,5826.2797851562,303.64199829102,10907,0
6457,3321.1901855469,5840.4306640625,239.95263671875,10907,1
6458,3496.830078125,5812.1298828125,305.44198608398,10910,0
6459,3503.1000976562,5824.1801757812,268.36599731445,10910,1
6460,3485.4499511719,5912.2998046875,267.74200439453,10912,0
6461,3482.0285644531,5915.9165039062,255.00100708008,10912,1
6462,3080.4099121094,3611.1201171875,1342.8299560547,10913,0
6463,3080.4191894531,3587.3020019531,1214.1872558594,10913,1
6464,3088.1284179688,3519.0573730469,968.55511474609,10913,2
6465,3100.1979980469,3467.9643554688,764.75408935547,10913,3
6466,3091.3081054688,3422.9262695312,767.80963134766,10913,4
6467,3091.3117675781,3392.2197265625,682.72082519531,10913,5
6468,3093.0930175781,3363.2856445312,601.36608886719,10913,6
6469,3097.3854980469,3342.5998535156,569.60803222656,10913,7
6470,3096.8220214844,3325.7778320312,544.98718261719,10913,8
6471,3066.2099609375,3266.4399414062,539.47399902344,10916,0
6472,3062.7275390625,3245.3984375,491.11383056641,10916,1
6473,3056.7214355469,3236.7265625,471.22744750977,10916,2
6474,3018.5700683594,3143.8701171875,465.21301269531,10918,0
6475,3023.2119140625,3121.5659179688,413.35043334961,10918,1
6476,3585.3798828125,5307.1000976562,619.68103027344,10919,0
6477,3571.0500488281,5385.419921875,307.93399047852,10919,1
6478,3062.9399414062,2962.8000488281,407.00201416016,10922,0
6479,3054.328125,2954.2751464844,330.97659301758,10922,1
6480,2959.669921875,2873.3798828125,319.31100463867,10924,0
6481,2947.7092285156,2859.1215820312,140.17741394043,10924,1
6482,2916.7600097656,2924.2199707031,323.4469909668,10926,0
6483,2899.2805175781,2904.6857910156,133.44192504883,10926,1
6486,3725.8100585938,5347.4799804688,615.53698730469,10929,0
6487,3704.3898925781,5417.7797851562,308.95001220703,10929,1
6488,3218.4099121094,2993.75,433.33499145508,10933,0
6489,3203.8125,2991.7377929688,412.88046264648,10933,1
6490,3847.5500488281,5495.3701171875,617.35101318359,10934,0
6491,3814.2800292969,5511.169921875,371.12799072266,10934,1
6492,3786.7900390625,5521.66015625,310.44400024414,10934,2
6493,3893.5600585938,5556.2797851562,619.15100097656,10939,0
6494,3863.7482910156,5556.1000976562,499.98870849609,10939,1
6495,3844.8999023438,5544.580078125,446.58599853516,10939,2
6496,3834.6298828125,5534.919921875,379.08999633789,10939,3
6497,3689.2199707031,7122.509765625,22.03849983215,10942,0
6498,3684.0500488281,7126.4301757812,0.41374200583,10942,1
6499,2921.5451660156,3021.5261230469,637.50115966797,10943,0
6500,2926.1127929688,3035.046875,600.8056640625,10943,1
6501,3380.9299316406,3424.3500976562,762.85302734375,10946,0
6502,3377.7395019531,3409.6892089844,658.01049804688,10946,1
6503,4748.8115234375,3315.4296875,284.51300048828,10948,0
6504,4750.9204101562,3284.0329589844,100.71053314209,10948,1
6505,4766.5834960938,3260.5148925781,-3.51436901093,10948,2
6506,4720.5375976562,3455.2917480469,490.3623046875,10950,0
6507,4723.390625,3436.9133300781,396.43301391602,10950,1
6508,4736.017578125,3425.4816894531,297.15222167969,10950,2
6509,3265.6899414062,6195.5297851562,237.79100036621,10952,0
6510,3270.0100097656,6203.5,211.68699645996,10952,1
6511,3901.6000976562,3304.7900390625,496.45199584961,10954,0
6512,3898.5808105469,3295.1066894531,443.35168457031,10954,1
6513,3900.5686035156,3282.3020019531,312.36898803711,10954,2
6514,3929.8500976562,3363.2900390625,638.14801025391,10956,0
6515,3925.8315429688,3363.0893554688,568.94982910156,10956,1
6516,3922.4982910156,3354.8950195312,500.58538818359,10956,2
6517,3953.3400878906,3414.0500488281,682.58697509766,10958,0
6518,3951.6164550781,3408.4357910156,642.67993164063,10958,1
6519,3960.0100097656,3464.4299316406,708.84899902344,10960,0
6520,3956.5825195312,3464.4001464844,686.31439208984,10960,1
6521,3966.1762695312,3513.1796875,745.66900634766,10962,0
6522,3965.3759765625,3508.0461425781,711.92095947266,10962,1
6523,2577.4548339844,2178.7102050781,177.44305419922,10964,0
6524,2582.2448730469,2167.3940429688,84.4506072998,10964,1
6525,2591.8090820312,2158.3957519531,-9.81681442261,10964,2
6526,3454.3999023438,5939.8901367188,253.45500183106,10967,0
6527,3451.1398925781,5942.490234375,245.0950012207,10967,1
6528,2767.2604980469,2262.3732910156,133.32099914551,10968,0
6529,2762.3308105469,2242.2639160156,-9.41512012482,10968,1
6530,2309.0300292969,2617.669921875,347.64099121094,10970,0
6531,2316.140625,2618.3916015625,286.57922363281,10970,1
6532,2271.6101074219,2606.7299804688,480.21398925781,10972,0
6533,2282.4409179688,2610.734375,354.65252685547,10972,1
6534,2240.8400878906,2606.4699707031,516.59497070313,10974,0
6535,2246.0485839844,2604.8151855469,485.2414855957,10974,1
6536,2146.6499023438,2593.6499023438,572.64099121094,10976,0
6537,2165.6201171875,2589.4599609375,525.0830078125,10976,1
6538,-296.66320800781,7742.7177734375,131.01426696777,10977,0
6539,-297.30557250977,7756.9565429688,108.07127380371,10977,1
6540,2180.0502929688,2271.640625,349.75161743164,10979,0
6541,2187.6789550781,2270.9340820312,308.88104248047,10979,1
6542,2156.1999511719,2263.9399414062,415.8450012207,10981,0
6543,2166.8369140625,2265.4826660156,349.54006958008,10981,1
6544,2126.5100097656,2270.7900390625,466.82400512695,10983,0
6545,2136.4619140625,2268.1301269531,420.6328125,10983,1
6546,2067.169921875,2251.7600097656,523.77801513672,10985,0
6547,2076.8801269531,2253.5017089844,470.06088256836,10985,1
6548,-117.96006774902,8075.8125,126.24143981934,10986,0
6549,-90.06076812744,8056.6606445312,105.73126983643,10986,1
6550,2285.2102050781,2268.0971679688,274.52258300781,10989,0
6551,2299.4965820312,2272.1667480469,205.48640441895,10989,1
6552,2267.1298828125,2262.6201171875,305.98400878906,10991,0
6553,2277.6926269531,2266.0034179688,280.03890991211,10991,1
6554,1558.9499511719,3856.2700195312,26.45490074158,10992,0
6555,1557.5999755859,3854.6000976562,17.18799972534,10992,1
6556,2440.080078125,2223.3400878906,205.65299987793,10995,0
6557,2442.8090820312,2227.0642089844,185.92715454102,10995,1
6558,1569.4799804688,3854.2399902344,60.97029876709,10996,0
6559,1565.7299804688,3855.3798828125,33.21340179443,10996,1
6560,709.10699462891,2881.0900878906,122.55999755859,10998,0
6561,705.12200927734,2885.2700195312,119.21700286865,10998,1
6562,3346.1999511719,3075.7099609375,521.00299072266,11000,0
6563,3327.6518554688,3051.4184570312,450.58407592773,11000,1
6564,3382.9399414062,3028.1499023438,522.88702392578,11002,0
6565,3357.4462890625,3009.4392089844,466.93902587891,11002,1
6566,633.85797119141,4216.330078125,80.82250213623,11003,0
6567,634.94799804688,4214.7099609375,-0.60952699184,11003,1
6568,3370.6899414062,3192.5100097656,655.38201904297,11006,0
6569,3376.6164550781,3170.1494140625,614.91271972656,11006,1
6570,3379.9270019531,3159.5285644531,606.69610595703,11006,2
6571,3380.1555175781,3142.4558105469,580.53063964844,11006,3
6572,3364.5207519531,3122.9184570312,574.9931640625,11006,4
6573,3365.0070800781,3106.1267089844,525.59197998047,11006,5
6574,3385.9375,3110.0642089844,525.89239501953,11006,6
6575,3387.46875,3113.2102050781,534.271484375,11006,7
6576,3393.9096679688,3119.5070800781,536.78631591797,11006,8
6577,3401.5139160156,3115.3073730469,535.50030517578,11006,9
6578,3403.3627929688,3111.203125,525.55804443359,11006,10
6579,3390.3342285156,3135.9792480469,577.81475830078,11006,11
6580,3382.6650390625,3139.9775390625,580.26843261719,11006,12
6581,-880.390625,2550.1528320312,56.96144485474,11007,0
6582,-877.36633300781,2550.3498535156,14.81969070435,11007,1
6583,5841.7299804688,4465.509765625,628.79302978516,11016,0
6584,5842.919921875,4466.4301757812,604.53002929688,11016,1
6585,4643.330078125,5206.8901367188,849.43701171875,11020,0
6586,4679.9599609375,5230.8701171875,829.23901367188,11020,1
6587,4727.2797851562,5234.7299804688,816.61999511719,11020,2
6588,4788.0600585938,5212.3598632812,794.26898193359,11020,3
6589,4835.3500976562,5135.4599609375,772.66497802734,11020,4
6590,4821.7797851562,5059.4501953125,772.61102294922,11020,5
6591,4771.759765625,5045.7202148438,771.51202392578,11020,6
6592,4836.419921875,5068.5297851562,770.97198486328,11020,7
6593,4847.4702148438,5097.3798828125,771.25701904297,11020,8
6594,4759.7001953125,5039.2099609375,767.18701171875,11022,0
6595,4746.2299804688,5031.9301757812,732.82098388672,11022,1
6596,4735.41015625,5004.8500976562,732.18798828125,11023,0
6597,4726.8500976562,4965.6499023438,731.61499023438,11023,1
6598,4722,4952.58984375,711.81402587891,11023,2
6599,4708.1298828125,4918.8701171875,712.78100585938,11023,3
6600,4691.33984375,4885.9599609375,703.6669921875,11023,4
6601,4668.3901367188,4859.830078125,683.10699462891,11023,5
6602,4641.419921875,4818.6499023438,683.10797119141,11023,6
6603,4633.5200195312,4781.3198242188,670.42498779297,11023,7
6604,4627.6098632812,4736.5400390625,670.39801025391,11023,8
6605,4591.3701171875,4720.4799804688,669.30200195313,11023,9
6606,3960.7099609375,4378.3598632812,753.81298828125,11028,0
6607,3961.4899902344,4380.2700195312,705.77899169922,11028,1
6608,3965.8200683594,4388.419921875,659.32897949219,11028,2
6609,3968.2299804688,4393.5,641.28002929688,11028,3
6610,3858,4355.919921875,840.76702880859,11029,0
6611,3865.6398925781,4360.1499023438,827.04998779297,11029,1
6612,3879.2299804688,4367.5200195312,808.66198730469,11029,2
6613,3919.6101074219,4369.1298828125,756.66998291016,11029,3
6614,4286.6298828125,4147.8598632812,879.76702880859,11033,0
6615,4293.7202148438,4156.3798828125,840.25897216797,11033,1
6616,4299.5200195312,4171.5600585938,794.06799316406,11033,2
6617,4302.6499023438,4187.33984375,773.20202636719,11033,3
6618,4314.9301757812,4193.9301757812,724.82702636719,11033,4
6619,4325.1298828125,4212.6298828125,692.38702392578,11033,5
6622,4333.3701171875,4243.419921875,690.57702636719,11035,0
6623,4334.3798828125,4252.0200195312,660.14898681641,11035,1
6624,4149.9301757812,4205.1899414062,790.71398925781,11036,0
6625,4146.2202148438,4223.9501953125,647.46502685547,11036,1
6626,3096.5300292969,3886.2299804688,1194.0400390625,11051,0
6627,3096.5300292969,3886.2299804688,1181.4699707031,11051,1
6628,3157.3000488281,3876.7199707031,1204.7099609375,11052,0
6629,3158.580078125,3876.9599609375,1190.5100097656,11052,1
6630,3140.7600097656,3883.2600097656,1205.1400146484,11053,0
6631,3140.7199707031,3884.2299804688,1189.8599853516,11053,1
6635,4601.2900390625,3762.2299804688,745.625,11066,0
6636,3898.578125,3907.359375,902.14447021484,11066,1
6637,4670.3500976562,3792.0100097656,744.46997070313,11067,0
6638,4678.6899414062,3720.1999511719,570.57098388672,11067,1
6639,4656.5200195312,3595.3898925781,565.51000976563,11068,0
6640,4656.919921875,3585.2800292969,512.30902099609,11068,1
6641,4543.4399414062,3887.3500976562,929.90002441406,11069,0
6642,4558.169921875,3870.3400878906,776.94598388672,11069,1
6643,4893.2099609375,4503.2797851562,735.71398925781,11079,0
6644,4776.0600585938,4514.4799804688,692.10699462891,11079,1
6645,4721.0297851562,4518.970703125,683.30999755859,11079,2
6646,4685.75,4497.4501953125,674.06402587891,11079,3
6647,1183.5500488281,6578.33984375,136.14599609375,11090,0
6648,1199.9599609375,6578.4702148438,63.19639968872,11090,1
6649,1333.5,6538.0698242188,61.10049819946,11092,0
6650,1338.8000488281,6532.1899414062,36.69079971313,11092,1
6651,1398.9599609375,6502.7099609375,35.11869812012,11094,0
6652,1407.4799804688,6494.6401367188,0.00100016,11094,1
