ID,Pos_0,Pos_1,Pos_2,SequenceID,TimeIndex,TransportID
137773,-2e-05,0,31.86318016052,0,3667,188514
137774,-2.7e-05,0,33.50215911865,0,3800,188514
137775,-2.7e-05,0,35.12251281738,0,3933,188514
137776,-2.7e-05,0,37.50646972656,0,4133,188514
137777,-2.7e-05,0,38.67262649536,0,4233,188514
137778,-2.7e-05,0,39.81858062744,0,4333,188514
137779,-3.4e-05,0,41.67749786377,0,4500,188514
137780,-3.4e-05,0,43.11274337769,0,4633,188514
137781,-3.4e-05,0,44.4960899353,0,4767,188514
137782,-3.4e-05,0,45.82223510742,0,4900,188514
137783,-3.4e-05,0,47.08583831787,0,5033,188514
137784,-3.4e-05,0,47.692527771,0,5100,188514
137785,-3.4e-05,0,48.28158569336,0,5167,188514
137786,-3.4e-05,0,48.85235214233,0,5233,188514
137787,-3.4e-05,0,49.4041595459,0,5300,188514
137788,-3.4e-05,0,49.93633651733,0,5367,188514
137789,-3.4e-05,0,50.44823074341,0,5433,188514
137790,-4.1e-05,0,50.93916702271,0,5500,188514
137791,-4.1e-05,0,51.4084777832,0,5567,188514
137792,-4.1e-05,0,51.85550689697,0,5633,188514
137793,-4.1e-05,0,52.48280715942,0,5733,188514
137794,-4.1e-05,0,53.0562171936,0,5833,188514
137795,-4.1e-05,0,53.57349777222,0,5933,188514
137796,-4.1e-05,0,54.03239822388,0,6033,188514
137797,-4.1e-05,0,54.43068313599,0,6133,188514
137798,-4.1e-05,0,54.76609802246,0,6233,188514
137799,-4.1e-05,0,55.03639984131,0,6333,188514
137800,-4.1e-05,0,55.23934936523,0,6433,188514
137801,-4.1e-05,0,55.37269210815,0,6533,188514
137802,-4.1e-05,0,55.43418884277,0,6633,188514
137803,-4.1e-05,0,55.43418884277,0,10700,188514
137804,-4.1e-05,0,55.40128326416,0,10767,188514
137805,-4.1e-05,0,55.29164505005,0,10867,188514
137806,-4.1e-05,0,55.11164474487,0,10967,188514
137807,-4.1e-05,0,54.86354827881,0,11067,188514
137808,-4.1e-05,0,54.54958343506,0,11167,188514
137809,-4.1e-05,0,54.1720085144,0,11267,188514
137810,-4.1e-05,0,53.73306274414,0,11367,188514
137811,-4.1e-05,0,53.23498916626,0,11467,188514
137812,-4.1e-05,0,52.68003845215,0,11567,188514
137813,-4.1e-05,0,52.0704536438,0,11667,188514
137814,-4.1e-05,0,51.4084777832,0,11767,188514
137815,-4.1e-05,0,50.69636154175,0,11867,188514
137816,-4.1e-05,0,50.19486236572,0,11933,188514
137817,-4.1e-05,0,49.67274856567,0,12000,188514
137818,-4.1e-05,0,49.13066482544,0,12067,188514
137819,-4.1e-05,0,48.56929779053,0,12133,188514
137820,-4.1e-05,0,47.98930358887,0,12200,188514
137821,-4.1e-05,0,47.39134597778,0,12267,188514
137822,-4.1e-05,0,46.7760925293,0,12333,188514
137823,-4.1e-05,0,45.49635696411,0,12467,188514
137824,-4.1e-05,0,44.1554145813,0,12600,188514
137825,-4.1e-05,0,42.75859069824,0,12733,188514
137826,-4.1e-05,0,41.31120681763,0,12867,188514
137827,-4.1e-05,0,40.19569015503,0,12967,188514
137828,-4.1e-05,0,39.05696868896,0,13067,188514
137829,-4.1e-05,0,37.89729690552,0,13167,188514
137830,-4.1e-05,0,35.52406692505,0,13367,188514
137831,-4.1e-05,0,32.68466567993,0,13600,188514
137832,-4.1e-05,0,30.6249256134,0,13767,188514
137833,-4.1e-05,0,23.57515144348,0,14333,188514
137834,-4.1e-05,0,21.936170578,0,14467,188514
137835,-4.1e-05,0,20.31582069397,0,14600,188514
137836,-4.1e-05,0,17.93186187744,0,14800,188514
137837,-4.1e-05,0,16.76570320129,0,14900,188514
137838,-4.1e-05,0,15.61975097656,0,15000,188514
137839,-4.1e-05,0,13.76083374023,0,15167,188514
137840,-4.1e-05,0,12.32559013367,0,15300,188514
137841,-4.1e-05,0,10.94223690033,0,15433,188514
137842,-4.1e-05,0,9.61609745026,0,15567,188514
137843,-4.1e-05,0,8.35249137878,0,15700,188514
137844,-4.1e-05,0,7.74580192566,0,15767,188514
137845,-4.1e-05,0,7.15674209595,0,15833,188514
137846,-4.1e-05,0,6.58597707748,0,15900,188514
137847,-4.1e-05,0,6.03417110443,0,15967,188514
137848,-4.1e-05,0,5.50198984146,0,16033,188514
137849,-4.1e-05,0,4.99009990692,0,16100,188514
137850,-4.1e-05,0,4.49916696548,0,16167,188514
137851,-4.1e-05,0,4.02985286713,0,16233,188514
137852,-4.1e-05,0,3.58282589912,0,16300,188514
137853,-4.1e-05,0,2.95552802086,0,16400,188514
137854,-4.1e-05,0,2.38211607933,0,16500,188514
137855,-4.1e-05,0,1.864833951,0,16600,188514
137856,-4.1e-05,0,1.40593004227,0,16700,188514
137857,-4.1e-05,0,1.00764596462,0,16800,188514
137858,-4.1e-05,0,0.67223101854,0,16900,188514
137859,-4.1e-05,0,0.4019280076,0,17000,188514
137860,-4.1e-05,0,0.19898200035,0,17100,188514
137861,-4.1e-05,0,0.06563899666,0,17200,188514
137862,-4.1e-05,0,0.00414399989,0,17300,188514
137863,-4.1e-05,0,0,0,21333,188514
145830,0,0,0,0,0,188515
145831,0,0,0,0,4967,188515
145832,0,0,-0.33359700441,0,5333,188515
145833,0,0,-0.9165700078,0,5667,188515
145834,0,0,-1.77643299103,0,6000,188515
145835,0,0,-3.17192292213,0,6333,188515
145836,0,0,-5.23956298828,0,6667,188515
145837,0,0,-15.97413444519,0,8333,188515
145838,0,0,-18.08055686951,0,8667,188515
145839,0,0,-19.86608505249,0,9000,188515
145840,0,0,-20.9810295105,0,9333,188515
145841,0,0,-21.63088607788,0,9633,188515
145842,0,0,-22.0237197876,0,10000,188515
145843,0,0,-22.0237197876,0,15000,188515
145844,0,0,-21.72077560425,0,15333,188515
145845,0,0,-21.11696434021,0,15667,188515
145846,0,0,-20.20449638367,0,15967,188515
145847,0,0,-18.6443939209,0,16300,188515
145848,0,0,-3.29811692238,0,18667,188515
145849,0,0,-1.76631700993,0,19000,188515
145850,0,0,-0.80387699604,0,19333,188515
145851,0,0,-0.23135100305,0,19667,188515
145852,0,0,0,0,19967,188515
145853,0,0,0,0,0,188516
145854,0,0,0,0,4967,188516
145855,0,0,-0.33359700441,0,5333,188516
145856,0,0,-0.9165700078,0,5667,188516
145857,0,0,-1.77643299103,0,6000,188516
145858,0,0,-3.17192292213,0,6333,188516
145859,0,0,-5.23956298828,0,6667,188516
145860,0,0,-15.97413444519,0,8333,188516
145861,0,0,-18.08055686951,0,8667,188516
145862,0,0,-19.86608505249,0,9000,188516
145863,0,0,-20.9810295105,0,9333,188516
145864,0,0,-21.63088607788,0,9633,188516
145865,0,0,-22.0237197876,0,10000,188516
145866,0,0,-22.0237197876,0,15000,188516
145867,0,0,-21.72077560425,0,15333,188516
145868,0,0,-21.11696434021,0,15667,188516
145869,0,0,-20.20449638367,0,15967,188516
145870,0,0,-18.6443939209,0,16300,188516
145871,0,0,-3.29811692238,0,18667,188516
145872,0,0,-1.76631700993,0,19000,188516
145873,0,0,-0.80387699604,0,19333,188516
145874,0,0,-0.23135100305,0,19667,188516
145875,0,0,0,0,19967,188516
145876,0,0,0,0,0,188517
145877,0,0,0,0,4967,188517
145878,0,0,-0.33359700441,0,5333,188517
145879,0,0,-0.9165700078,0,5667,188517
145880,0,0,-1.77643299103,0,6000,188517
145881,0,0,-3.17192292213,0,6333,188517
145882,0,0,-5.23956298828,0,6667,188517
145883,0,0,-15.97413444519,0,8333,188517
145884,0,0,-18.08055686951,0,8667,188517
145885,0,0,-19.86608505249,0,9000,188517
145886,0,0,-20.9810295105,0,9333,188517
145887,0,0,-21.63088607788,0,9633,188517
145888,0,0,-22.0237197876,0,10000,188517
145889,0,0,-22.0237197876,0,15000,188517
145890,0,0,-21.72077560425,0,15333,188517
145891,0,0,-21.11696434021,0,15667,188517
145892,0,0,-20.20449638367,0,15967,188517
145893,0,0,-18.6443939209,0,16300,188517
145894,0,0,-3.29811692238,0,18667,188517
145895,0,0,-1.76631700993,0,19000,188517
145896,0,0,-0.80387699604,0,19333,188517
145897,0,0,-0.23135100305,0,19667,188517
145898,0,0,0,0,19967,188517
147460,0,0,0,0,0,183788
147461,0,0,0,0,3700,183788
147462,0,0,0.01212400012,0,4067,183788
147463,0,0,0.10726100206,0,4133,183788
147464,0,0,0.29278600216,0,4200,183788
147465,0,0,0.56375002861,0,4267,183788
147466,0,0,0.91519498825,0,4333,183788
147467,0,0,1.34217298031,0,4400,183788
147468,0,0,1.83972799778,0,4467,183788
147469,0,0,2.40290999413,0,4533,183788
147470,0,0,3.02676391602,0,4600,183788
147471,0,0,3.70633792877,0,4667,183788
147472,0,3e-06,4.43667888641,0,4733,183788
147473,0,3e-06,5.61654186249,0,4833,183788
147474,0,3e-06,6.88277196884,0,4933,183788
147475,0,3e-06,8.21865177155,0,5033,183788
147476,0,3e-06,10.07927513123,0,5167,183788
147477,0,7e-06,15.35773563385,0,5533,183788
147478,0,7e-06,17.21836090088,0,5667,183788
147479,0,7e-06,18.55423927307,0,5767,183788
147480,0,7e-06,19.82046890259,0,5867,183788
147481,0,7e-06,21.00033187866,0,5967,183788
147482,0,1e-05,21.7306728363,0,6033,183788
147483,0,1e-05,22.41024589539,0,6100,183788
147484,0,1e-05,23.03409957886,0,6167,183788
147485,0,1e-05,23.59728240967,0,6233,183788
147486,0,1e-05,24.09483909607,0,6300,183788
147487,0,1e-05,24.52181625366,0,6367,183788
147488,0,1e-05,24.8732624054,0,6433,183788
147489,0,1e-05,25.14422607422,0,6500,183788
147490,0,1e-05,25.32975196838,0,6567,183788
147491,0,1e-05,25.42488861084,0,6633,183788
147492,0,1e-05,25.43701171875,0,6667,183788
147493,0,1e-05,25.43174171448,0,11367,183788
147494,0,1e-05,25.35410499573,0,11467,183788
147495,0,1e-05,25.18744087219,0,11567,183788
147496,0,1e-05,24.93651580811,0,11667,183788
147497,0,1e-05,24.6061000824,0,11767,183788
147498,0,1e-05,24.20096206665,0,11867,183788
147499,0,1e-05,23.72587203979,0,11967,183788
147500,0,1e-05,23.18560218811,0,12067,183788
147501,0,1e-05,22.58491706848,0,12167,183788
147502,0,1e-05,21.92858886719,0,12267,183788
147503,0,7e-06,20.9751701355,0,12400,183788
147504,0,7e-06,19.94261741638,0,12533,183788
147505,0,7e-06,18.84223175049,0,12667,183788
147506,0,7e-06,17.38858222961,0,12833,183788
147507,0,7e-06,15.55870723724,0,13033,183788
147508,0,3e-06,12.40057277679,0,13367,183788
147509,0,3e-06,9.56832027435,0,13667,183788
147510,0,3e-06,7.75169420242,0,13867,183788
147511,0,3e-06,6.31394290924,0,14033,183788
147512,0,3e-06,5.2294549942,0,14167,183788
147513,0,0,4.21562480927,0,14300,183788
147514,0,0,3.28375911713,0,14433,183788
147515,0,0,2.64544796944,0,14533,183788
147516,0,0,2.06437206268,0,14633,183788
147517,0,0,1.54529798031,0,14733,183788
147518,0,0,1.09299695492,0,14833,183788
147519,0,0,0.71223598719,0,14933,183788
147520,0,0,0.40778800845,0,15033,183788
147521,0,0,0.18441799283,0,15133,183788
147522,0,0,0.04689899832,0,15233,183788
147523,0,0,0,0,15333,183788
147855,0,0,0,162,0,190118
147856,0,0,0,162,167,190118
147857,0,0,0,162,333,190118
147858,0,0,0,162,500,190118
147859,0,0,0,162,667,190118
147860,0,0,0,162,833,190118
147861,0,0,0,162,1000,190118
147862,0,0,0,162,1167,190118
147863,0,0,0,162,1333,190118
147864,0,0,0,162,1500,190118
147865,0,0,0,162,1667,190118
147866,0,0,0,162,1833,190118
147867,0,0,0,162,2000,190118
147868,0,0,0,162,2167,190118
147869,0,0,0,162,2333,190118
147870,0,0,0,162,2500,190118
147871,0,0,0,162,2667,190118
147872,0,0,0,162,2833,190118
147873,0,0,0,162,3000,190118
147874,0,0,0,162,3167,190118
147875,0,0,0,162,3333,190118
147876,0,0,0,162,3500,190118
147877,0,0,0,162,3667,190118
147878,0,0,0,162,3833,190118
147879,0,0,0,162,4000,190118
147880,0,0,0,162,4167,190118
147881,0,0,0,162,4333,190118
147882,0,0,0,162,4500,190118
147883,0,0,0,162,4667,190118
147884,0,0,0,162,4833,190118
147885,0,0,0,162,5000,190118
147886,0,0,-0.03651300073,162,5167,190118
147887,0,0,-0.05886499956,163,5200,190118
147888,0,0,-0.14827500284,163,5333,190118
147889,0,0,-0.33878600597,163,5500,190118
147890,0,0,-0.61178898811,163,5667,190118
147891,0,0,-0.97130000591,163,5833,190118
147892,0,0,-1.42165803909,163,6000,190118
147893,0,0,-1.96752905846,163,6167,190118
147894,0,0,-2.613904953,163,6333,190118
147895,0,0,-3.36626505852,163,6500,190118
147896,0,0,-4.23044204712,163,6667,190118
147897,0,0,-5.21283578873,163,6833,190118
147898,0,0,-6.32034015656,163,7000,190118
147899,0,0,-7.56047916412,163,7167,190118
147900,0,0,-8.94146060944,163,7333,190118
147901,0,0,-10.47224903107,163,7500,190118
147902,0,0,-12.16257095337,163,7667,190118
147903,0,0,-14.02318000793,163,7833,190118
147904,0,0,-16.06576919556,163,8000,190118
147905,0,0,-18.30319595337,163,8167,190118
147906,0,0,-20.74959373474,163,8333,190118
147907,0,0,-23.42045021057,163,8500,190118
147908,0,0,-26.33273696899,163,8667,190118
147909,0,0,-29.50504493713,163,8833,190118
147910,0,0,-32.95768356323,163,9000,190118
147911,0,0,-36.71264648438,163,9167,190118
147912,0,0,-40.79362106323,163,9333,190118
147913,0,0,-45.22576141357,163,9500,190118
147914,0,0,-50.0352935791,163,9667,190118
147915,0,0,-55.24865722656,163,9833,190118
147916,0,0,-60.89126205444,163,10000,190118
147917,0,0,-66.98543548584,163,10167,190118
147918,0,0,-73.54739379883,163,10333,190118
147919,0,0,-80.58316802979,163,10500,190118
147920,0,0,-88.08333587646,163,10667,190118
147921,0,0,-96.01706695557,163,10833,190118
147922,0,0,-104.32682037354,163,11000,190118
147923,0,0,-112.92520141602,163,11167,190118
147924,0,0,-121.69669342041,163,11333,190118
147925,0,0,-130.50531005859,163,11500,190118
147926,0,0,-139.20794677734,163,11667,190118
147927,0,0,-147.66986083984,163,11833,190118
147928,0,0,-155.77787780762,163,12000,190118
147929,0,0,-163.44844055176,163,12167,190118
147930,0,0,-170.62882995606,163,12333,190118
147931,0,0,-177.2940826416,163,12500,190118
147932,0,0,-183.44094848633,163,12667,190118
147933,0,0,-189.0816192627,163,12833,190118
147934,0,0,-194.23825073242,163,13000,190118
147935,0,0,-198.93855285645,163,13167,190118
147936,0,0,-203.21260070801,163,13333,190118
147937,0,0,-207.09101867676,163,13500,190118
147938,0,0,-210.60348510742,163,13667,190118
147939,0,0,-213.77824401856,163,13833,190118
147940,0,0,-216.64135742188,163,14000,190118
147941,0,0,-219.21710205078,163,14167,190118
147942,0,0,-221.52737426758,163,14333,190118
147943,0,0,-223.59225463867,163,14500,190118
147944,0,0,-225.42999267578,163,14667,190118
147945,0,0,-227.05699157715,163,14833,190118
147946,0,0,-228.48834228516,163,15000,190118
147947,0,0,-229.73741149902,163,15167,190118
147948,0,0,-230.81661987305,163,15333,190118
147949,0,0,-231.73709106445,163,15500,190118
147950,0,0,-232.50900268555,163,15667,190118
147951,0,0,-233.14166259766,163,15833,190118
147952,0,0,-233.64350891113,163,16000,190118
147953,0,0,-234.02229309082,163,16167,190118
147954,0,0,-234.28511047363,163,16333,190118
147955,0,0,-234.43843078613,163,16500,190118
147956,0,0,-234.43843078613,164,16533,190118
147957,0,0,-234.43843078613,164,21833,190118
147958,0,0,-234.43843078613,144,21867,190118
147959,0,0,-234.32476806641,144,22000,190118
147960,0,0,-234.00645446777,144,22167,190118
147961,0,0,-233.5231628418,144,22333,190118
147962,0,0,-232.86920166016,144,22500,190118
147963,0,0,-232.03884887695,144,22667,190118
147964,0,0,-231.0260925293,144,22833,190118
147965,0,0,-229.82498168945,144,23000,190118
147966,0,0,-228.42930603027,144,23167,190118
147967,0,0,-226.83293151856,144,23333,190118
147968,0,0,-225.02975463867,144,23500,190118
147969,0,0,-223.01364135742,144,23667,190118
147970,0,0,-220.77873229981,144,23833,190118
147971,0,0,-218.3191986084,144,24000,190118
147972,0,0,-215.62969970703,144,24167,190118
147973,0,0,-212.70538330078,144,24333,190118
147974,0,0,-209.54180908203,144,24500,190118
147975,0,0,-206.13539123535,144,24667,190118
147976,0,0,-202.48359680176,144,24833,190118
147977,0,0,-198.58488464356,144,25000,190118
147978,0,0,-194.43916320801,144,25167,190118
147979,0,0,-190.04788208008,144,25333,190118
147980,0,0,-185.41441345215,144,25500,190118
147981,0,0,-180.54418945313,144,25667,190118
147982,0,0,-175.44502258301,144,25833,190118
147983,0,0,-170.12715148926,144,26000,190118
147984,0,0,-164.6036529541,144,26167,190118
147985,0,0,-158.89025878906,144,26333,190118
147986,0,0,-153.00559997559,144,26500,190118
147987,0,0,-146.97102355957,144,26667,190118
147988,0,0,-140.81028747559,144,26833,190118
147989,0,0,-134.54954528809,144,27000,190118
147990,0,0,-128.21667480469,144,27167,190118
147991,0,0,-121.84091949463,144,27333,190118
147992,0,0,-115.45218658447,144,27500,190118
147993,0,0,-109.08061981201,144,27667,190118
147994,0,0,-102.75581359863,144,27833,190118
147995,0,0,-96.50629425049,144,28000,190118
147996,0,0,-90.35897064209,144,28167,190118
147997,0,0,-84.3387298584,144,28333,190118
147998,0,0,-78.4680480957,144,28500,190118
147999,0,0,-72.76680755615,144,28667,190118
148000,0,0,-67.25214385986,144,28833,190118
148001,0,0,-61.93842315674,144,29000,190118
148002,0,0,-56.83737564087,144,29167,190118
148003,0,0,-51.95811843872,144,29333,190118
148004,0,0,-47.30744171143,144,29500,190118
148005,0,0,-42.88996887207,144,29667,190118
148006,0,0,-38.70837402344,144,29833,190118
148007,0,0,-34.76369857788,144,30000,190118
148008,0,0,-31.05547523499,144,30167,190118
148009,0,0,-27.58205795288,144,30333,190118
148010,0,0,-24.3407535553,144,30500,190118
148011,0,0,-21.32804298401,144,30667,190118
148012,0,0,-18.53974151611,144,30833,190118
148013,0,0,-15.97113704681,144,31000,190118
148014,0,0,-13.61711978912,144,31167,190118
148015,0,0,-11.4723033905,144,31333,190118
148016,0,0,-9.53111457825,144,31500,190118
148017,0,0,-7.78784179688,144,31667,190118
148018,0,0,-6.23672199249,144,31833,190118
148019,0,0,-4.87201595306,144,32000,190118
148020,0,0,-3.68798804283,144,32167,190118
148021,0,0,-2.67900896072,144,32333,190118
148022,0,0,-1.83951795101,144,32500,190118
148023,0,0,-1.16414403915,144,32667,190118
148024,0,0,-0.64754199982,144,32833,190118
148025,0,0,-0.28462699056,144,33000,190118
148026,0,0,-0.0703940019,144,33167,190118
148027,0,0,0,144,33333,190118
148028,0,0,0,162,0,190119
148029,0,0,0,162,167,190119
148030,0,0,0,162,333,190119
148031,0,0,0,162,500,190119
148032,0,0,0,162,667,190119
148033,0,0,0,162,833,190119
148034,0,0,0,162,1000,190119
148035,0,0,0,162,1167,190119
148036,0,0,0,162,1333,190119
148037,0,0,0,162,1500,190119
148038,0,0,0,162,1667,190119
148039,0,0,0,162,1833,190119
148040,0,0,0,162,2000,190119
148041,0,0,0,162,2167,190119
148042,0,0,0,162,2333,190119
148043,0,0,0,162,2500,190119
148044,0,0,0,162,2667,190119
148045,0,0,0,162,2833,190119
148046,0,0,0,162,3000,190119
148047,0,0,0,162,3167,190119
148048,0,0,0,162,3333,190119
148049,0,0,0,162,3500,190119
148050,0,0,0,162,3667,190119
148051,0,0,0,162,3833,190119
148052,0,0,0,162,4000,190119
148053,0,0,0,162,4167,190119
148054,0,0,0,162,4333,190119
148055,0,0,0,162,4500,190119
148056,0,0,0,162,4667,190119
148057,0,0,0,162,4833,190119
148058,0,0,0,162,5000,190119
148059,0,0,0.03651300073,162,5167,190119
148060,0,0,0.05886499956,163,5200,190119
148061,0,0,0.14827500284,163,5333,190119
148062,0,0,0.33878600597,163,5500,190119
148063,0,0,0.61178898811,163,5667,190119
148064,0,0,0.97130000591,163,5833,190119
148065,0,0,1.42165803909,163,6000,190119
148066,0,0,1.96752905846,163,6167,190119
148067,0,0,2.613904953,163,6333,190119
148068,0,0,3.36626505852,163,6500,190119
148069,0,0,4.23044204712,163,6667,190119
148070,0,0,5.21283578873,163,6833,190119
148071,0,0,6.32034015656,163,7000,190119
148072,0,0,7.56047916412,163,7167,190119
148073,0,0,8.94146060944,163,7333,190119
148074,0,0,10.47224903107,163,7500,190119
148075,0,0,12.16257095337,163,7667,190119
148076,0,0,14.02318000793,163,7833,190119
148077,0,0,16.06576919556,163,8000,190119
148078,0,0,18.30319595337,163,8167,190119
148079,0,0,20.74959373474,163,8333,190119
148080,0,0,23.42045021057,163,8500,190119
148081,0,0,26.33273696899,163,8667,190119
148082,0,0,29.50504493713,163,8833,190119
148083,0,0,32.95768356323,163,9000,190119
148084,0,0,36.71264648438,163,9167,190119
148085,0,0,40.79362106323,163,9333,190119
148086,0,0,45.22576141357,163,9500,190119
148087,0,0,50.0352935791,163,9667,190119
148088,0,0,55.24865722656,163,9833,190119
148089,0,0,60.89126205444,163,10000,190119
148090,0,0,66.98543548584,163,10167,190119
148091,0,0,73.54739379883,163,10333,190119
148092,0,0,80.58316802979,163,10500,190119
148093,0,0,88.08333587646,163,10667,190119
148094,0,0,96.01707458496,163,10833,190119
148095,0,0,104.32682037354,163,11000,190119
148096,0,0,112.92520904541,163,11167,190119
148097,0,0,121.69669342041,163,11333,190119
148098,0,0,130.50531005859,163,11500,190119
148099,0,0,139.20794677734,163,11667,190119
148100,0,0,147.66986083984,163,11833,190119
148101,0,0,155.77787780762,163,12000,190119
148102,0,0,163.44842529297,163,12167,190119
148103,0,0,170.62881469727,163,12333,190119
148104,0,0,177.2940826416,163,12500,190119
148105,0,0,183.44094848633,163,12667,190119
148106,0,0,189.0816192627,163,12833,190119
148107,0,0,194.23828125,163,13000,190119
148108,0,0,198.93855285645,163,13167,190119
148109,0,0,203.21260070801,163,13333,190119
148110,0,0,207.09101867676,163,13500,190119
148111,0,0,210.60348510742,163,13667,190119
148112,0,0,213.77824401856,163,13833,190119
148113,0,0,216.64138793945,163,14000,190119
148114,0,0,219.21710205078,163,14167,190119
148115,0,0,221.52737426758,163,14333,190119
148116,0,0,223.59225463867,163,14500,190119
148117,0,0,225.42999267578,163,14667,190119
148118,0,0,227.05705261231,163,14833,190119
148119,0,0,228.48828125,163,15000,190119
148120,0,0,229.73736572266,163,15167,190119
148121,0,0,230.81657409668,163,15333,190119
148122,0,0,231.7370300293,163,15500,190119
148123,0,0,232.50900268555,163,15667,190119
148124,0,0,233.14166259766,163,15833,190119
148125,0,0,233.64350891113,163,16000,190119
148126,0,0,234.02224731445,163,16167,190119
148127,0,0,234.28504943848,163,16333,190119
148128,0,0,234.43836975098,163,16500,190119
148129,0,0,234.43836975098,164,16533,190119
148130,0,0,234.48356628418,164,21833,190119
148131,0,0,234.48356628418,144,21867,190119
148132,0,0,234.32470703125,144,22000,190119
148133,0,0,234.00640869141,144,22167,190119
148134,0,0,233.52311706543,144,22333,190119
148135,0,0,232.86920166016,144,22500,190119
148136,0,0,232.0387878418,144,22667,190119
148137,0,0,231.0260925293,144,22833,190119
148138,0,0,229.8249206543,144,23000,190119
148139,0,0,228.42926025391,144,23167,190119
148140,0,0,226.83293151856,144,23333,190119
148141,0,0,225.02975463867,144,23500,190119
148142,0,0,223.01364135742,144,23667,190119
148143,0,0,220.77873229981,144,23833,190119
148144,0,0,218.3191986084,144,24000,190119
148145,0,0,215.62971496582,144,24167,190119
148146,0,0,212.70538330078,144,24333,190119
148147,0,0,209.54180908203,144,24500,190119
148148,0,0,206.13542175293,144,24667,190119
148149,0,0,202.48364257813,144,24833,190119
148150,0,0,198.58491516113,144,25000,190119
148151,0,0,194.43916320801,144,25167,190119
148152,0,0,190.04788208008,144,25333,190119
148153,0,0,185.41441345215,144,25500,190119
148154,0,0,180.54418945313,144,25667,190119
148155,0,0,175.44502258301,144,25833,190119
148156,0,0,170.12715148926,144,26000,190119
148157,0,0,164.60363769531,144,26167,190119
148158,0,0,158.89025878906,144,26333,190119
148159,0,0,153.00561523438,144,26500,190119
148160,0,0,146.97102355957,144,26667,190119
148161,0,0,140.81028747559,144,26833,190119
148162,0,0,134.54954528809,144,27000,190119
148163,0,0,128.21667480469,144,27167,190119
148164,0,0,121.84089660645,144,27333,190119
148165,0,0,115.45218658447,144,27500,190119
148166,0,0,109.08061981201,144,27667,190119
148167,0,0,102.75581359863,144,27833,190119
148168,0,0,96.50629425049,144,28000,190119
148169,0,0,90.35897064209,144,28167,190119
148170,0,0,84.3387298584,144,28333,190119
148171,0,0,78.4680480957,144,28500,190119
148172,0,0,72.76680755615,144,28667,190119
148173,0,0,67.25214385986,144,28833,190119
148174,0,0,61.93842315674,144,29000,190119
148175,0,0,56.83737564087,144,29167,190119
148176,0,0,51.95811843872,144,29333,190119
148177,0,0,47.30744171143,144,29500,190119
148178,0,0,42.88997268677,144,29667,190119
148179,0,0,38.70837402344,144,29833,190119
148180,0,0,34.76369857788,144,30000,190119
148181,0,0,31.05547523499,144,30167,190119
148182,0,0,27.58205795288,144,30333,190119
148183,0,0,24.3407535553,144,30500,190119
148184,0,0,21.32804298401,144,30667,190119
148185,0,0,18.53974151611,144,30833,190119
148186,0,0,15.97113704681,144,31000,190119
148187,0,0,13.61711978912,144,31167,190119
148188,0,0,11.4723033905,144,31333,190119
148189,0,0,9.53111457825,144,31500,190119
148190,0,0,7.78784179688,144,31667,190119
148191,0,0,6.23672199249,144,31833,190119
148192,0,0,4.87201595306,144,32000,190119
148193,0,0,3.68798804283,144,32167,190119
148194,0,0,2.67900896072,144,32333,190119
148195,0,0,1.83951795101,144,32500,190119
148196,0,0,1.16414403915,144,32667,190119
148197,0,0,0.64754199982,144,32833,190119
148198,0,0,0.28461399674,144,33000,190119
148199,0,0,0.0703940019,144,33167,190119
148200,0,0,0,144,33333,190119
148201,0,0,0,0,0,186452
148202,0,0,0,0,4333,186452
148203,0,0,0,0,4367,186452
148204,0,0,-1.24932205677,0,4500,186452
148205,0,0,-5.03393602371,0,4667,186452
148206,0,0,-9.0575761795,0,4833,186452
148207,0,0,-10.92997264862,0,5000,186452
148208,0,0,-10.92997264862,0,5167,186452
148209,0,0,-10.92997264862,0,32333,186452
148210,0,0,-10.92997264862,0,32500,186452
148211,0,0,-9.79324054718,0,32667,186452
148212,0,0,-7.08261394501,0,32833,186452
148213,0,0,-3.84734392166,0,33000,186452
148214,0,0,-1.13671898842,0,33167,186452
148215,0,0,0,0,33333,186452
148756,0,0,0,164,0,194301
148757,0,0,0,162,5000,194301
148758,0,0,1.20113801956,162,5900,194301
148759,0,0,4.69025278091,162,6667,194301
148760,5e-06,-1e-06,121.52308654785,162,13100,194301
148761,5e-06,-1e-06,127.64035797119,162,14067,194301
148762,5e-06,-1e-06,129.55368041992,164,15000,194301
148763,5e-06,-1e-06,129.55368041992,162,20000,194301
148764,5e-06,-1e-06,127.60484313965,162,21000,194301
148765,5e-06,-1e-06,127.1651763916,162,21067,194301
148766,5e-06,-1e-06,122.32879638672,162,21800,194301
148767,0,0,8.59119319916,162,27933,194301
148768,0,0,1.96855294704,162,28967,194301
148769,0,0,0,162,30000,194301
148770,0,0,0,164,0,194303
148771,0,0,0,162,5000,194303
148772,-3e-06,2e-06,-1.75477397442,162,6100,194303
148773,-5e-06,3e-06,-5.1766500473,162,6867,194303
148774,-7e-06,2e-06,-124.86683654785,162,12867,194303
148775,-7e-06,2e-06,-127.90155792236,162,13833,194303
148776,-7e-06,2e-06,-129.29986572266,164,15000,194303
148777,-7e-06,2e-06,-129.29986572266,162,20000,194303
148778,-3e-06,0,-127.88876342773,162,21333,194303
148779,-3e-06,0,-124.79077148438,162,22233,194303
148780,0,0,-5.2474770546,162,28133,194303
